initial_cash,monthly_funding,acquisition,withdrawal,cadence,headroom,reserve_25k,reserve_50k,ongoing_25k,ongoing_50k,ongoing_delta_50k_minus_25k,total_25k,total_50k,total_delta_50k_minus_25k
1000,0,monthly_current_slot_replacements,minimum,weekly,4000,29100.0,54100.0,-1000.0,445000.0,446000.0,-1000.0,475000.0,476000.0
1000,0,monthly_current_slot_replacements,minimum,weekly,4100,29200.0,54200.0,-1000.0,426250.0,427250.0,-1000.0,454250.0,455250.0
1000,0,monthly_current_slot_replacements,minimum,weekly,4200,29300.0,54300.0,-1000.0,422750.0,423750.0,-1000.0,462750.0,463750.0
1000,0,monthly_current_slot_replacements,minimum,weekly,4300,29400.0,54400.0,-1000.0,421250.0,422250.0,-1000.0,461250.0,462250.0
1000,0,monthly_current_slot_replacements,minimum,weekly,4400,29500.0,54500.0,-1000.0,420750.0,421750.0,-1000.0,460750.0,461750.0
1000,0,monthly_current_slot_replacements,minimum,weekly,4500,29600.0,54600.0,-1000.0,417800.0,418800.0,-1000.0,457800.0,458800.0
1000,0,monthly_current_slot_replacements,minimum,weekly,4900,30000.0,55000.0,-1000.0,393800.0,394800.0,-1000.0,433800.0,434800.0
1000,0,monthly_current_slot_replacements,minimum,weekly,5000,30100.0,55100.0,-1000.0,390200.0,391200.0,-1000.0,438728.93,439728.93
1000,0,monthly_current_slot_replacements,minimum,weekly,6000,31100.0,56100.0,-1000.0,340050.0,341050.0,-1000.0,440503.23,441503.23
1000,0,monthly_current_slot_replacements,minimum,weekly,6500,31600.0,56600.0,-1000.0,331350.0,332350.0,-1000.0,444698.52,445698.52
1000,0,monthly_current_slot_replacements,minimum,weekly,6800,31900.0,56900.0,-1000.0,318850.0,319850.0,-1000.0,438362.19,439362.19
1000,0,monthly_current_slot_replacements,minimum,weekly,7000,32100.0,57100.0,-1000.0,321900.0,322900.0,-1000.0,445198.52,446198.52
1000,0,monthly_current_slot_replacements,minimum,weekly,8000,33100.0,58100.0,-1000.0,303500.0,304500.0,-1000.0,446289.52,447289.52
1000,0,monthly_current_slot_replacements,minimum,weekly,9000,34100.0,59100.0,-1000.0,251100.0,252100.0,-1000.0,413103.96,414103.96
1000,0,monthly_current_slot_replacements,minimum,weekly,10000,35100.0,60100.0,-1000.0,206700.0,207700.0,-1000.0,373482.68,374482.68
1000,0,monthly_current_slot_replacements,minimum,weekly,12500,37600.0,62600.0,-1000.0,98250.0,99250.0,-1000.0,249401.84,250401.84
1000,0,monthly_current_slot_replacements,minimum,weekly,15000,40100.0,65100.0,-1000.0,32500.0,33500.0,-1000.0,122163.76,123163.76
1000,0,monthly_one,maximum,calendar_month,0,25100.0,50100.0,-938.85,-928.4,10.45,-938.85,-928.4,10.45
1000,0,monthly_one,maximum,calendar_month,1000,26100.0,51100.0,-938.85,-928.4,10.45,-938.85,-928.4,10.45
1000,0,monthly_one,maximum,calendar_month,2000,27100.0,52100.0,-878.4,-928.4,-50.0,-878.4,-928.4,-50.0
1000,0,monthly_one,maximum,calendar_month,3000,28100.0,53100.0,165585.9,245586.65,80000.75,165585.9,245586.65,80000.75
1000,0,monthly_one,maximum,calendar_month,4000,29100.0,54100.0,211190.67,291999.47,80808.8,211190.67,291999.47,80808.8
1000,0,monthly_one,maximum,calendar_month,4400,29500.0,54500.0,209661.92,306243.77,96581.85,209661.92,306243.77,96581.85
1000,0,monthly_one,maximum,calendar_month,4500,29600.0,54600.0,208171.92,304253.77,96081.85,208171.92,304253.77,96081.85
1000,0,monthly_one,maximum,calendar_month,4600,29700.0,54700.0,206681.92,302263.77,95581.85,206681.92,302263.77,95581.85
1000,0,monthly_one,maximum,calendar_month,4700,29800.0,54800.0,233488.82,324863.02,91374.2,233488.82,324863.02,91374.2
1000,0,monthly_one,maximum,calendar_month,4800,29900.0,54900.0,232008.82,322883.02,90874.2,232008.82,322883.02,90874.2
1000,0,monthly_one,maximum,calendar_month,4900,30000.0,55000.0,230528.82,320903.02,90374.2,230528.82,320903.02,90374.2
1000,0,monthly_one,maximum,calendar_month,5000,30100.0,55100.0,230049.77,318923.02,88873.25,231549.77,318923.02,87373.25
1000,0,monthly_one,maximum,calendar_month,5100,30200.0,55200.0,228663.15,316936.4,88273.25,230163.15,316936.4,86773.25
1000,0,monthly_one,maximum,calendar_month,5200,30300.0,55300.0,227273.16,314946.41,87673.25,228773.16,314946.41,86173.25
1000,0,monthly_one,maximum,calendar_month,5300,30400.0,55400.0,225883.16,312956.41,87073.25,227383.16,312956.41,85573.25
1000,0,monthly_one,maximum,calendar_month,5400,30500.0,55500.0,224493.16,310966.41,86473.25,225993.16,310966.41,84973.25
1000,0,monthly_one,maximum,calendar_month,6000,31100.0,56100.0,227162.05,317068.4,89906.35,287644.4,406205.19,118560.79
1000,0,monthly_one,maximum,calendar_month,6100,31200.0,56200.0,225676.09,315082.44,89406.35,287344.39,406005.18,118660.79
1000,0,monthly_one,maximum,calendar_month,6200,31300.0,56300.0,224186.09,313092.44,88906.35,287044.39,405805.18,118760.79
1000,0,monthly_one,maximum,calendar_month,6300,31400.0,56400.0,222696.09,311102.44,88406.35,286744.39,405605.18,118860.79
1000,0,monthly_one,maximum,calendar_month,6400,31500.0,56500.0,221206.09,309112.44,87906.35,286444.39,405405.18,118960.79
1000,0,monthly_one,maximum,calendar_month,6500,31600.0,56600.0,220781.69,308688.04,87906.35,298261.47,410770.78,112509.31
1000,0,monthly_one,maximum,calendar_month,6600,31700.0,56700.0,219291.69,306698.04,87406.35,289909.99,410570.78,120660.79
1000,0,monthly_one,maximum,calendar_month,6700,31800.0,56800.0,217801.69,304708.04,86906.35,289609.99,406645.04,117035.05
1000,0,monthly_one,maximum,calendar_month,6800,31900.0,56900.0,216311.69,302718.04,86406.35,289309.99,406345.04,117035.05
1000,0,monthly_one,maximum,calendar_month,6900,32000.0,57000.0,214821.69,285162.39,70340.7,289009.99,386553.65,97543.66
1000,0,monthly_one,maximum,calendar_month,7000,32100.0,57100.0,213331.69,283172.39,69840.7,288709.99,386153.65,97443.66
1000,0,monthly_one,maximum,calendar_month,8000,33100.0,58100.0,181458.94,225442.79,43983.85,256185.76,330343.01,74157.25
1000,0,monthly_one,maximum,calendar_month,9000,34100.0,59100.0,127034.74,183447.24,56412.5,196367.65,294908.85,98541.2
1000,0,monthly_one,maximum,calendar_month,10000,35100.0,60100.0,83798.04,118991.59,35193.55,143049.91,216346.42,73296.51
1000,0,monthly_one,maximum,calendar_month,12500,37600.0,62600.0,62873.1,69398.6,6525.5,137009.01,159060.25,22051.24
1000,0,monthly_one,maximum,calendar_month,15000,40100.0,65100.0,18888.25,27319.2,8430.95,39395.46,56326.41,16930.95
1000,0,monthly_one,maximum,daily,0,25100.0,50100.0,-920.6,-823.85,96.75,-920.6,-823.85,96.75
1000,0,monthly_one,maximum,daily,1000,26100.0,51100.0,-920.6,-823.85,96.75,-920.6,-823.85,96.75
1000,0,monthly_one,maximum,daily,2000,27100.0,52100.0,60529.05,-823.85,-61352.9,60529.05,-823.85,-61352.9
1000,0,monthly_one,maximum,daily,3000,28100.0,53100.0,-873.85,-823.85,50.0,-873.85,-823.85,50.0
1000,0,monthly_one,maximum,daily,4000,29100.0,54100.0,161844.95,235559.85,73714.9,161844.95,235559.85,73714.9
1000,0,monthly_one,maximum,daily,4400,29500.0,54500.0,152418.75,221304.65,68885.9,152418.75,221304.65,68885.9
1000,0,monthly_one,maximum,daily,4500,29600.0,54600.0,207777.3,308313.75,100536.45,207777.3,308313.75,100536.45
1000,0,monthly_one,maximum,daily,4600,29700.0,54700.0,206589.8,301177.75,94587.95,206589.8,301177.75,94587.95
1000,0,monthly_one,maximum,daily,4700,29800.0,54800.0,209485.5,304081.5,94596.0,209485.5,304081.5,94596.0
1000,0,monthly_one,maximum,daily,4800,29900.0,54900.0,213956.85,313285.25,99328.4,213956.85,313285.25,99328.4
1000,0,monthly_one,maximum,daily,4900,30000.0,55000.0,216973.4,316740.5,99767.1,216973.4,316740.5,99767.1
1000,0,monthly_one,maximum,daily,5000,30100.0,55100.0,215483.39,314550.49,99067.1,215483.39,314550.49,99067.1
1000,0,monthly_one,maximum,daily,5100,30200.0,55200.0,238983.64,333043.24,94059.6,238983.64,333043.24,94059.6
1000,0,monthly_one,maximum,daily,5200,30300.0,55300.0,238142.33,330324.53,92182.2,238142.33,330324.53,92182.2
1000,0,monthly_one,maximum,daily,5300,30400.0,55400.0,236023.63,328883.23,92859.6,236023.63,328883.23,92859.6
1000,0,monthly_one,maximum,daily,5400,30500.0,55500.0,234543.63,326803.23,92259.6,234543.63,326803.23,92259.6
1000,0,monthly_one,maximum,daily,5500,30600.0,55600.0,232744.28,323765.18,91020.9,232744.28,325506.28,92762.0
1000,0,monthly_one,maximum,daily,5600,30700.0,55700.0,231264.28,321269.28,90005.0,231264.28,321269.28,90005.0
1000,0,monthly_one,maximum,daily,5700,30800.0,55800.0,229784.28,319289.28,89505.0,229784.28,319289.28,89505.0
1000,0,monthly_one,maximum,daily,5800,30900.0,55900.0,228304.28,317309.28,89005.0,228304.28,317309.28,89005.0
1000,0,monthly_one,maximum,daily,5900,31000.0,56000.0,226816.69,315321.69,88505.0,226816.69,315321.69,88505.0
1000,0,monthly_one,maximum,daily,6000,31100.0,56100.0,225326.69,313331.69,88005.0,225326.69,313331.69,88005.0
1000,0,monthly_one,maximum,daily,6100,31200.0,56200.0,223836.69,311341.69,87505.0,223836.69,311341.69,87505.0
1000,0,monthly_one,maximum,daily,6200,31300.0,56300.0,222346.69,309351.69,87005.0,222346.69,309351.69,87005.0
1000,0,monthly_one,maximum,daily,6300,31400.0,56400.0,220856.69,307361.69,86505.0,220856.69,307361.69,86505.0
1000,0,monthly_one,maximum,daily,6400,31500.0,56500.0,219366.69,305371.69,86005.0,219366.69,305371.69,86005.0
1000,0,monthly_one,maximum,daily,6500,31600.0,56600.0,217876.69,303381.69,85505.0,217876.69,303381.69,85505.0
1000,0,monthly_one,maximum,daily,6600,31700.0,56700.0,216386.69,301391.69,85005.0,216386.69,301391.69,85005.0
1000,0,monthly_one,maximum,daily,6700,31800.0,56800.0,214896.69,299401.69,84505.0,214896.69,299401.69,84505.0
1000,0,monthly_one,maximum,daily,6800,31900.0,56900.0,221030.84,309326.84,88296.0,296564.43,417822.27,121257.84
1000,0,monthly_one,maximum,daily,6900,32000.0,57000.0,219540.84,307336.84,87796.0,296464.43,417822.27,121357.84
1000,0,monthly_one,maximum,daily,7000,32100.0,57100.0,218050.84,305346.84,87296.0,296364.43,417822.27,121457.84
1000,0,monthly_one,maximum,daily,7100,32200.0,57200.0,216789.99,303356.84,86566.85,297993.58,417822.27,119828.69
1000,0,monthly_one,maximum,daily,7200,32300.0,57300.0,215499.99,301616.84,86116.85,298093.58,418072.27,119978.69
1000,0,monthly_one,maximum,daily,7300,32400.0,57400.0,214009.99,299626.84,85616.85,297993.58,418072.27,120078.69
1000,0,monthly_one,maximum,daily,7500,32600.0,57600.0,211029.99,295646.84,84616.85,297793.58,418072.27,120278.69
1000,0,monthly_one,maximum,daily,7600,32700.0,57700.0,209539.99,293656.84,84116.85,297693.58,418072.27,120378.69
1000,0,monthly_one,maximum,daily,7700,32800.0,57800.0,208049.99,291666.84,83616.85,297593.58,418072.27,120478.69
1000,0,monthly_one,maximum,daily,7800,32900.0,57900.0,206559.99,289676.84,83116.85,297493.58,418072.27,120578.69
1000,0,monthly_one,maximum,daily,7900,33000.0,58000.0,205069.99,287686.84,82616.85,297393.58,418072.27,120678.69
1000,0,monthly_one,maximum,daily,8000,33100.0,58100.0,203579.99,270131.19,66551.2,297293.58,397812.98,100519.4
1000,0,monthly_one,maximum,daily,8100,33200.0,58200.0,202089.99,268141.19,66051.2,297193.58,397712.98,100519.4
1000,0,monthly_one,maximum,daily,8200,33300.0,58300.0,200799.99,281966.84,81166.85,297293.58,418322.27,121028.69
1000,0,monthly_one,maximum,daily,8300,33400.0,58400.0,199309.99,264411.19,65101.2,297193.58,397762.98,100569.4
1000,0,monthly_one,maximum,daily,8400,33500.0,58500.0,197819.99,262421.19,64601.2,297093.58,397662.98,100569.4
1000,0,monthly_one,maximum,daily,8500,33600.0,58600.0,196329.99,242198.14,45868.15,296993.58,372136.29,75142.71
1000,0,monthly_one,maximum,daily,9000,34100.0,59100.0,169464.13,206542.78,37078.65,257247.75,327107.58,69859.83
1000,0,monthly_one,maximum,daily,10000,35100.0,60100.0,119661.08,171756.38,52095.3,194270.4,291904.34,97633.94
1000,0,monthly_one,maximum,daily,12500,37600.0,62600.0,65499.3,92071.25,26571.95,137642.61,210989.12,73346.51
1000,0,monthly_one,maximum,daily,15000,40100.0,65100.0,19552.45,29432.25,9879.8,51921.2,93188.28,41267.08
1000,0,monthly_one,maximum,weekly,0,25100.0,50100.0,-852.0,-859.5,-7.5,-852.0,-859.5,-7.5
1000,0,monthly_one,maximum,weekly,1000,26100.0,51100.0,-852.0,-859.5,-7.5,-852.0,-859.5,-7.5
1000,0,monthly_one,maximum,weekly,2000,27100.0,52100.0,61945.15,-859.5,-62804.65,61945.15,-859.5,-62804.65
1000,0,monthly_one,maximum,weekly,3000,28100.0,53100.0,-909.5,-859.5,50.0,-909.5,-859.5,50.0
1000,0,monthly_one,maximum,weekly,4000,29100.0,54100.0,159952.75,232455.85,72503.1,159952.75,232455.85,72503.1
1000,0,monthly_one,maximum,weekly,4400,29500.0,54500.0,153506.0,223921.75,70415.75,153506.0,223921.75,70415.75
1000,0,monthly_one,maximum,weekly,4500,29600.0,54600.0,155957.15,226403.85,70446.7,155957.15,226403.85,70446.7
1000,0,monthly_one,maximum,weekly,4600,29700.0,54700.0,154457.15,224203.85,69746.7,154457.15,224203.85,69746.7
1000,0,monthly_one,maximum,weekly,4700,29800.0,54800.0,152957.15,221831.25,68874.1,152957.15,221831.25,68874.1
1000,0,monthly_one,maximum,weekly,4800,29900.0,54900.0,206454.88,305614.38,99159.5,206454.88,305614.38,99159.5
1000,0,monthly_one,maximum,weekly,4900,30000.0,55000.0,234388.79,308433.88,74045.09,234388.79,308433.88,74045.09
1000,0,monthly_one,maximum,weekly,5000,30100.0,55100.0,232908.79,327426.54,94517.75,232908.79,327426.54,94517.75
1000,0,monthly_one,maximum,weekly,5100,30200.0,55200.0,231428.79,325346.54,93917.75,231428.79,325346.54,93917.75
1000,0,monthly_one,maximum,weekly,5200,30300.0,55300.0,231623.84,323740.44,92116.6,231623.84,323740.44,92116.6
1000,0,monthly_one,maximum,weekly,5300,30400.0,55400.0,230143.84,321660.44,91516.6,230143.84,321660.44,91516.6
1000,0,monthly_one,maximum,weekly,5400,30500.0,55500.0,228663.84,319580.44,90916.6,228663.84,319580.44,90916.6
1000,0,monthly_one,maximum,weekly,5500,30600.0,55600.0,227742.19,317500.44,89758.25,227742.19,319241.54,91499.35
1000,0,monthly_one,maximum,weekly,6000,31100.0,56100.0,221610.41,307035.31,85424.9,223110.41,307035.31,83924.9
1000,0,monthly_one,maximum,weekly,6100,31200.0,56200.0,220120.41,305045.31,84924.9,221620.41,305045.31,83424.9
1000,0,monthly_one,maximum,weekly,6200,31300.0,56300.0,218630.41,303055.31,84424.9,220130.41,303055.31,82924.9
1000,0,monthly_one,maximum,weekly,6300,31400.0,56400.0,217140.41,301065.31,83924.9,218640.41,301065.31,82424.9
1000,0,monthly_one,maximum,weekly,6400,31500.0,56500.0,215650.41,299075.31,83424.9,217150.41,299075.31,81924.9
1000,0,monthly_one,maximum,weekly,6500,31600.0,56600.0,232440.45,324270.05,91829.6,299046.1,417822.24,118776.14
1000,0,monthly_one,maximum,weekly,6600,31700.0,56700.0,230960.45,322290.05,91329.6,298946.1,417822.24,118876.14
1000,0,monthly_one,maximum,weekly,6700,31800.0,56800.0,229480.45,320310.05,90829.6,298846.1,417822.24,118976.14
1000,0,monthly_one,maximum,weekly,6800,31900.0,56900.0,228200.45,318580.05,90379.6,298946.1,418072.24,119126.14
1000,0,monthly_one,maximum,weekly,6900,32000.0,57000.0,226712.96,316592.56,89879.6,298846.1,418072.24,119226.14
1000,0,monthly_one,maximum,weekly,7000,32100.0,57100.0,225222.96,314602.56,89379.6,298746.1,418072.24,119326.14
1000,0,monthly_one,maximum,weekly,7500,32600.0,57600.0,217972.97,304902.57,86929.6,298446.11,418322.25,119876.14
1000,0,monthly_one,maximum,weekly,7600,32700.0,57700.0,216482.97,302912.57,86429.6,298346.11,418322.25,119976.14
1000,0,monthly_one,maximum,weekly,7700,32800.0,57800.0,214992.97,300922.57,85929.6,298246.11,418322.25,120076.14
1000,0,monthly_one,maximum,weekly,7800,32900.0,57900.0,213502.97,298932.57,85429.6,298146.11,418322.25,120176.14
1000,0,monthly_one,maximum,weekly,7900,33000.0,58000.0,212012.97,296942.57,84929.6,298046.11,418322.25,120276.14
1000,0,monthly_one,maximum,weekly,8000,33100.0,58100.0,210522.97,294952.57,84429.6,297946.11,418322.25,120376.14
1000,0,monthly_one,maximum,weekly,8100,33200.0,58200.0,209032.97,292962.57,83929.6,297846.11,418322.25,120476.14
1000,0,monthly_one,maximum,weekly,8200,33300.0,58300.0,207542.97,291222.57,83679.6,297746.11,418572.25,120826.14
1000,0,monthly_one,maximum,weekly,8300,33400.0,58400.0,206252.97,270755.92,64502.95,297846.11,395805.46,97959.35
1000,0,monthly_one,maximum,weekly,8400,33500.0,58500.0,204762.97,268765.92,64002.95,297746.11,395705.46,97959.35
1000,0,monthly_one,maximum,weekly,8500,33600.0,58600.0,182704.57,242700.82,59996.25,270587.57,365295.89,94708.32
1000,0,monthly_one,maximum,weekly,9000,34100.0,59100.0,175954.56,233500.81,57546.25,270287.56,365045.88,94758.32
1000,0,monthly_one,maximum,weekly,10000,35100.0,60100.0,124593.86,178951.91,54358.05,202369.12,299503.06,97133.94
1000,0,monthly_one,maximum,weekly,12500,37600.0,62600.0,58717.95,65330.05,6612.1,117404.87,147499.15,30094.28
1000,0,monthly_one,maximum,weekly,15000,40100.0,65100.0,20457.55,31242.45,10784.9,51921.2,93188.28,41267.08
1000,0,monthly_one,minimum,calendar_month,0,25100.0,50100.0,114600.0,-1000.0,-115600.0,171991.62,-1000.0,-172991.62
1000,0,monthly_one,minimum,calendar_month,1000,26100.0,51100.0,114600.0,-1000.0,-115600.0,171991.62,-1000.0,-172991.62
1000,0,monthly_one,minimum,calendar_month,2000,27100.0,52100.0,-1000.0,-1000.0,0.0,-1000.0,-1000.0,0.0
1000,0,monthly_one,minimum,calendar_month,2500,27600.0,52600.0,-1000.0,-1000.0,0.0,-1000.0,-1000.0,0.0
1000,0,monthly_one,minimum,calendar_month,2600,27700.0,52700.0,177700.0,-1000.0,-178700.0,287751.13,-1000.0,-288751.13
1000,0,monthly_one,minimum,calendar_month,2700,27800.0,52800.0,176700.0,-1000.0,-177700.0,277260.25,-1000.0,-278260.25
1000,0,monthly_one,minimum,calendar_month,2800,27900.0,52900.0,178400.0,250500.0,72100.0,279936.25,402754.14,122817.89
1000,0,monthly_one,minimum,calendar_month,2900,28000.0,53000.0,177900.0,250500.0,72600.0,279436.25,402754.14,123317.89
1000,0,monthly_one,minimum,calendar_month,3000,28100.0,53100.0,177400.0,250000.0,72600.0,279436.25,402754.14,123317.89
1000,0,monthly_one,minimum,calendar_month,3100,28200.0,53200.0,175900.0,249000.0,73100.0,278936.25,402754.14,123817.89
1000,0,monthly_one,minimum,calendar_month,3200,28300.0,53300.0,175400.0,248500.0,73100.0,278936.25,402754.14,123817.89
1000,0,monthly_one,minimum,calendar_month,3300,28400.0,53400.0,194300.0,262250.0,67950.0,308604.52,427272.41,118667.89
1000,0,monthly_one,minimum,calendar_month,3400,28500.0,53500.0,194300.0,262250.0,67950.0,308604.52,427272.41,118667.89
1000,0,monthly_one,minimum,calendar_month,3500,28600.0,53600.0,193800.0,261250.0,67450.0,308604.52,427272.41,118667.89
1000,0,monthly_one,minimum,calendar_month,4000,29100.0,54100.0,170700.0,239000.0,68300.0,290596.33,405581.38,114985.05
1000,0,monthly_one,minimum,calendar_month,4400,29500.0,54500.0,168200.0,236000.0,67800.0,290596.33,405581.38,114985.05
1000,0,monthly_one,minimum,calendar_month,4500,29600.0,54600.0,167700.0,235500.0,67800.0,290596.33,405581.38,114985.05
1000,0,monthly_one,minimum,calendar_month,4600,29700.0,54700.0,165200.0,233000.0,67800.0,290596.33,405581.38,114985.05
1000,0,monthly_one,minimum,calendar_month,4700,29800.0,54800.0,164400.0,232250.0,67850.0,290796.33,405831.38,115035.05
1000,0,monthly_one,minimum,calendar_month,4800,29900.0,54900.0,163900.0,231500.0,67600.0,296517.12,411802.17,115285.05
1000,0,monthly_one,minimum,calendar_month,4900,30000.0,55000.0,163900.0,231750.0,67850.0,302287.21,417822.26,115535.05
1000,0,monthly_one,minimum,calendar_month,5000,30100.0,55100.0,163400.0,230750.0,67350.0,302287.21,417822.26,115535.05
1000,0,monthly_one,minimum,calendar_month,5100,30200.0,55200.0,162400.0,229250.0,66850.0,302287.21,417822.26,115535.05
1000,0,monthly_one,minimum,calendar_month,5200,30300.0,55300.0,160900.0,227750.0,66850.0,302287.21,417822.26,115535.05
1000,0,monthly_one,minimum,calendar_month,5300,30400.0,55400.0,159400.0,226250.0,66850.0,302287.21,417822.26,115535.05
1000,0,monthly_one,minimum,calendar_month,5400,30500.0,55500.0,158400.0,225250.0,66850.0,302287.21,417822.26,115535.05
1000,0,monthly_one,minimum,calendar_month,6000,31100.0,56100.0,154400.0,220250.0,65850.0,302287.21,417822.26,115535.05
1000,0,monthly_one,minimum,calendar_month,6500,31600.0,56600.0,147900.0,211750.0,63850.0,296754.37,417822.26,121067.89
1000,0,monthly_one,minimum,calendar_month,6800,31900.0,56900.0,145400.0,208250.0,62850.0,296754.37,417822.26,121067.89
1000,0,monthly_one,minimum,calendar_month,7000,32100.0,57100.0,144400.0,196250.0,51850.0,296254.37,396723.77,100469.4
