product,window,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,execution,copies,signals_executed,signal_participation,allocation_sha256,job
legacy_25k,start_2023,8000,33100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,234238.75,163018.8,397257.55,239579.75,165019.0,29,20,29,52,23,1716.0,3625.0,5341.0,13400.0,410657.55,0,0,0,21.0,0,3,0,11091.93,0,0,2024-07-25T09:01:40,5,9,9,0,0.3333,47.22,48.22,285.75,0,23.7,14.98,10,10,8,0,0,0,0,1287.5951,19278.1718,14.9722,6473.73,88319.49,88354.98,5898.89,87776.68,5862.63,blocking,75743,4991,0.39429609732975196,8f9a48595ce3f234fa3799cbeceaef094be931c66ff7dc35251ecc00f0553a40,"[""legacy_25k"", ""start_2023"", 8000]"
legacy_25k,start_2023,9000,34100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,214238.75,183018.8,397257.55,219579.75,185019.0,29,20,29,52,23,1716.0,3625.0,5341.0,13400.0,410657.55,0,0,0,21.0,0,3,0,11091.93,0,0,2024-07-25T09:01:40,5,9,9,0,0.3333,47.22,48.22,285.75,0,23.7,14.98,10,10,8,0,0,0,0,1287.5951,19278.1718,14.9722,6473.73,97768.41,97803.9,6529.98,97225.61,6493.73,blocking,75743,4991,0.39429609732975196,b26af0fcf1380395446b8c2157276eda9d729a029ee660809ce8e0ce979fa2bb,"[""legacy_25k"", ""start_2023"", 9000]"
legacy_25k,start_2023,10000,35100.0,2023-01-03T07:13:40,2026-07-13T21:30:40,6932,194238.75,194367.86,388606.61,199579.75,205019.0,29,20,29,52,23,1716.0,3625.0,5341.0,13400.0,402006.61,0,0,0,21.0,0,3,0,11091.93,0,0,2024-07-25T09:01:40,5,9,9,0,0.3333,47.22,48.22,285.75,0,23.7,14.98,10,10,8,0,0,0,0,1287.5951,19278.1718,14.9722,6473.73,106535.27,106570.76,7115.52,105992.46,7079.27,blocking,75743,4991,0.39429609732975196,fd48b3453c929257b641cab47794481fbfa66c67439fd48b7efd78bc52e36ba2,"[""legacy_25k"", ""start_2023"", 10000]"
legacy_25k,start_2024,0,25100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,87715.3,0,87715.3,101198.3,12601.5,68,5,76,151,75,4983.0,8500.0,13483.0,11000.0,98715.3,0,0,0,20.5,0,52,0,0,22,0,2026-06-29T20:30:00,5,63,57,6,0.0635,46.51,78.34,2493.81,18.75,36.73,5.38,9,9,8,0,0,0,0,923.6222,4951.0519,5.3605,13521.39,8336.63,8601.15,1555.2,9662.47,1802.54,blocking,19297,3466,0.27381892874071734,a681e5f540312cbe353d23327795153b4e8bc0565322e500a9995f27fbe431ff,"[""legacy_25k"", ""start_2024"", 0]"
legacy_25k,start_2024,1000,26100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,89653.5,0,89653.5,103169.5,12601.5,68,5,76,152,76,5016.0,8500.0,13516.0,11000.0,100653.5,0,0,0,21.5,0,52,0,0,22,0,2026-06-29T20:30:00,6,63,57,6,0.0635,46.16,78.34,2429.74,18.75,36.73,5.46,9,9,8,0,0,0,0,923.6222,5023.122,5.4385,13449.32,8518.94,8753.82,1566.41,9783.5,1798.93,blocking,19614,3466,0.27381892874071734,01c6bba96e67bc189425065477ac1afd022bdc6e10ed973efeb1a1258843d936,"[""legacy_25k"", ""start_2024"", 1000]"
legacy_25k,start_2024,2000,27100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,106249.8,0,106249.8,119824.8,532.0,69,1,79,150,71,4950.0,8625.0,13575.0,11000.0,117249.8,0,0,0,22.5,0,60,0,0,32,0,2026-06-29T20:30:00,9,68,54,14,0.0588,45.12,109.56,2992.34,119.68,33.73,7.49,8,8,8,0,0,0,0,923.6222,6897.1081,7.4675,11575.34,13099.67,13326.69,1754.23,14157.86,1895.94,blocking,26792,3465,0.27373992731869173,e845533ea6563aeb0fbf7d2eac8ec5d5f178b5c470745d09a32d60bd85b92076,"[""legacy_25k"", ""start_2024"", 2000]"
legacy_25k,start_2024,3000,28100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,88469.55,7500.0,95969.55,101353.55,19044.55,64,8,75,148,73,4884.0,8000.0,12884.0,11000.0,106969.55,0,0,0,22.5,0,53,2,101.61,24,0,2026-06-29T20:30:00,9,56,49,7,0.0536,46.16,109.39,2806.98,122.5,18.73,8.15,9,9,8,0,0,0,0,923.6222,7508.466,8.1294,10963.98,17981.0,18202.03,2211.86,18864.35,2320.52,blocking,29398,3536,0.27934902828250907,8bdb581d9beb42a1b74e6e3c55e40553d5aa273f8c6bd8c95d5bfa1bac0c8a77,"[""legacy_25k"", ""start_2024"", 3000]"
legacy_25k,start_2024,4000,29100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,151264.4,6000.0,157264.4,159135.4,19779.4,40,5,48,87,39,2871.0,5000.0,7871.0,11000.0,168264.4,0,0,0,21.0,0,32,11,3048.47,26,0,2026-06-25T23:30:00,9,35,20,15,0.1429,31.98,98.95,1953.31,116.27,19.73,11.3,8,8,8,0,0,0,0,923.6222,10428.6132,11.291,8043.83,39602.72,39677.19,3507.46,39376.03,3487.38,blocking,40895,3531,0.2789540211723811,f83d7fb818f87c38cafe0a93c94525aa8782181456578bfdb67f0181b6aafc3a,"[""legacy_25k"", ""start_2024"", 4000]"
legacy_25k,start_2024,5000,30100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,132209.2,6000.0,138209.2,140080.2,22257.9,40,5,48,87,39,2871.0,5000.0,7871.0,11000.0,149209.2,0,0,0,21.0,0,32,11,3103.92,26,0,2026-06-25T23:30:00,13,35,20,15,0.1429,31.98,91.64,1859.41,112.54,15.73,11.41,8,8,8,0,0,0,0,923.6222,10522.5164,11.3927,7949.93,44978.47,45052.93,3948.02,44741.61,3927.23,blocking,41216,3542,0.27982303681466264,1b7d3ffdda623fd36491d9cfba0396ab6a7b0c062de41e12a7df3685171c9c22,"[""legacy_25k"", ""start_2024"", 5000]"
legacy_25k,start_2024,5500,30600.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,126564.0,6000.0,132564.0,134435.0,20570.95,40,5,48,87,39,2871.0,5000.0,7871.0,11000.0,143564.0,0,0,0,21.0,0,32,11,3137.14,26,0,2026-06-25T23:30:00,11,35,20,15,0.1429,31.98,88.62,1824.11,109.52,12.73,11.45,8,8,8,0,0,0,0,923.6222,10557.8164,11.4309,7914.63,47569.13,47643.59,4161.46,47328.45,4140.4,blocking,41387,3557,0.2810080581450466,31e57659ffab2be3e9e57062b1632b98f19008523be42ba4593b800adc049eab,"[""legacy_25k"", ""start_2024"", 5500]"
legacy_25k,start_2024,5600,30700.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,124374.45,6000.0,130374.45,132245.45,21413.35,40,5,48,87,39,2871.0,5000.0,7871.0,11000.0,141374.45,0,0,0,21.0,0,32,11,3140.32,26,0,2026-06-25T23:30:00,10,35,20,15,0.1429,31.98,88.62,1817.25,109.2,12.73,11.45,8,8,8,0,0,0,0,923.6222,10564.672,11.4383,7907.77,48259.0,48333.47,4219.07,48017.58,4197.96,blocking,41427,3559,0.2811660609890978,4ba3c0cd7b5400948789123ac099a12ddec008e8cad06e6e2f2d1fc27a09112d,"[""legacy_25k"", ""start_2024"", 5600]"
legacy_25k,start_2024,5700,30800.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,121631.8,6000.0,127631.8,129502.8,21713.35,40,5,48,87,39,2871.0,5000.0,7871.0,11000.0,138631.8,0,0,0,21.0,0,32,11,3140.64,26,0,2026-06-25T23:30:00,11,35,20,15,0.1429,31.98,88.31,1812.34,109.2,12.73,11.46,8,8,8,0,0,0,0,923.6222,10569.5817,11.4436,7902.86,48831.66,48906.13,4267.15,48589.71,4246.01,blocking,41455,3560,0.2812450624111234,84b3186eb3c832df272134df221c17b40bbee422a369bade739fff396fd523a3,"[""legacy_25k"", ""start_2024"", 5700]"
legacy_25k,start_2024,5800,30900.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,119884.0,6000.0,125884.0,127755.0,22013.35,40,5,48,87,39,2871.0,5000.0,7871.0,11000.0,136884.0,0,0,0,21.0,0,32,11,3142.28,26,0,2026-06-25T23:30:00,13,35,20,15,0.1429,31.98,88.16,1810.7,109.05,12.73,11.46,8,8,8,0,0,0,0,923.6222,10571.2241,11.4454,7901.22,49431.51,49505.98,4318.9,49189.38,4297.74,blocking,41466,3560,0.2812450624111234,bf8d4a2c69f7bc7818192eb63e9ec565ce02ec1d4cb40065d556508360c02fef,"[""legacy_25k"", ""start_2024"", 5800]"
legacy_25k,start_2024,5900,31000.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,118084.0,6000.0,124084.0,125955.0,22313.35,40,5,48,87,39,2871.0,5000.0,7871.0,11000.0,135084.0,0,0,0,21.0,0,32,11,3153.3,26,0,2026-06-25T23:30:00,13,35,20,15,0.1429,31.98,87.15,1794.51,108.05,11.73,11.47,8,8,8,0,0,0,0,923.6222,10587.4123,11.4629,7885.03,50047.68,50122.15,4366.05,49803.8,4344.77,blocking,41575,3567,0.2817980723653026,af9f941df7a93af8d5e51030b25c6cc0d7e8e941d8a4bdb884da851b4d422ecf,"[""legacy_25k"", ""start_2024"", 5900]"
legacy_25k,start_2024,6000,31100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,116284.0,6000.0,122284.0,124155.0,22613.35,40,5,48,87,39,2871.0,5000.0,7871.0,11000.0,133284.0,0,0,0,21.0,0,32,11,3179.75,26,13,2026-06-25T23:30:00,13,35,20,15,0.1429,31.98,84.75,1762.71,105.65,8.73,11.52,8,8,8,0,0,0,0,923.6222,10619.2153,11.4974,7853.23,50535.97,50610.44,4395.44,50288.64,4373.93,blocking,41590,3568,0.2818770737873282,934d8edf53f02ca5023e77a8ef7ac4e9368fa233e9be5e615011d38f4ef3d1a4,"[""legacy_25k"", ""start_2024"", 6000]"
legacy_25k,start_2024,6100,31200.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,126705.15,71509.4,198214.55,133897.15,99124.75,38,17,41,74,33,2442.0,4750.0,7192.0,11000.0,209214.55,0,0,0,21.0,0,18,1,4433.6,12,0,2026-06-25T23:30:00,2,21,18,3,0.2381,21.86,87.15,522.69,24.92,7.73,12.85,5,5,8,0,0,0,0,923.6222,11859.2336,12.8399,6613.21,57385.28,57456.77,4469.29,56972.7,4437.15,blocking,46582,3578,0.2826670880075841,8c28439670444a54439fb43bf6449e93e5e7ecae595b540f4179469603f5dfa3,"[""legacy_25k"", ""start_2024"", 6100]"
legacy_25k,start_2024,6200,31300.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,126013.25,77360.34,203373.59,133047.25,102016.15,37,17,40,73,33,2409.0,4625.0,7034.0,11000.0,214373.59,0,0,0,21.0,0,17,0,4541.65,11,0,2026-06-25T23:30:00,2,20,17,3,0.25,17.31,88.02,494.27,24.92,7.73,12.88,5,5,8,0,0,0,0,923.6222,11887.6593,12.8707,6584.79,58391.89,58463.34,4536.81,57965.77,4503.7,blocking,46695,3578,0.2826670880075841,0dfab1cc95d863c935e8167b201e1bed238b0d914333b3d1b1fdf7aed60ce49e,"[""legacy_25k"", ""start_2024"", 6200]"
legacy_25k,start_2024,6300,31400.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,124213.25,78460.34,202673.59,131247.25,103616.15,37,17,40,73,33,2409.0,4625.0,7034.0,11000.0,213673.59,0,0,0,21.0,0,17,0,4541.65,11,0,2026-06-25T23:30:00,2,20,17,3,0.25,17.31,87.15,492.53,24.92,7.73,12.88,5,5,8,0,0,0,0,923.6222,11889.3921,12.8726,6583.05,58995.92,59067.36,4583.07,58569.61,4549.95,blocking,46707,3578,0.2826670880075841,dfe53f202a2ece8af7bcf904995eb60dfb3751d1db5997c4fc9ced528e0611ab,"[""legacy_25k"", ""start_2024"", 6300]"
legacy_25k,start_2024,6400,31500.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,122004.55,79560.34,201564.89,129038.55,105624.85,37,17,40,73,33,2409.0,4625.0,7034.0,11000.0,212564.89,0,0,0,21.0,0,17,0,4541.65,11,2,2026-06-25T23:30:00,2,20,17,3,0.25,17.31,84.75,487.73,24.92,7.73,12.89,5,5,8,0,0,0,0,923.6222,11894.2009,12.8778,6578.24,59766.68,59838.12,4641.07,59339.85,4607.93,blocking,46709,3578,0.2826670880075841,f826125efcf3eec38ec42f922f946e3e44105f439c7ccce6236dcb052ad9bfa7,"[""legacy_25k"", ""start_2024"", 6400]"
legacy_25k,start_2024,6500,31600.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,121635.35,82160.34,203795.69,127971.35,115163.45,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,214795.69,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,61221.26,61284.09,4718.42,60737.66,4681.15,blocking,47066,3578,0.2826670880075841,27855e923158fbf620b5a96e310f4e6792b1d28603b8c5afc419e5332bf98b67,"[""legacy_25k"", ""start_2024"", 6500]"
legacy_25k,start_2024,6600,31700.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,120147.05,83260.34,203407.39,126483.05,116651.75,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,214407.39,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,62004.93,62067.75,4778.82,61521.33,4741.55,blocking,47066,3578,0.2826670880075841,b6c9d31389def3b8f0bf19c7a88cb77cf860e2d9813c7a21297037d966fe367c,"[""legacy_25k"", ""start_2024"", 6600]"
legacy_25k,start_2024,6700,31800.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,118115.8,84360.34,202476.14,124451.8,118683.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,213476.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,62792.83,62855.65,4839.55,62309.23,4802.27,blocking,47066,3578,0.2826670880075841,f70c1c42df8a6d3ec814140bbb774660a957707f94c85ca7514102aba56e8d1a,"[""legacy_25k"", ""start_2024"", 6700]"
legacy_25k,start_2024,6800,31900.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,116615.8,85460.34,202076.14,122951.8,120183.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,213076.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,63352.98,63415.8,4882.72,62869.38,4845.45,blocking,47066,3578,0.2826670880075841,10cfe1ed7e6d92a7714279408487a10f1619583fbbbc2e5fed92b240c84abbe7,"[""legacy_25k"", ""start_2024"", 6800]"
legacy_25k,start_2024,6900,32000.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,115115.8,86560.34,201676.14,121451.8,121683.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,212676.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,64029.71,64092.54,4934.87,63546.11,4897.6,blocking,47066,3578,0.2826670880075841,550bf24cc0f644334e44653d9bd3b7951997b4fb75eba9dd8e994ad445596c69,"[""legacy_25k"", ""start_2024"", 6900]"
legacy_25k,start_2024,7000,32100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,113615.8,87660.34,201276.14,119951.8,123183.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,212276.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,64785.1,64847.92,4993.09,64301.5,4955.82,blocking,47066,3578,0.2826670880075841,271509b69e8cce445b73caf79fcb7f572238bb2087ce4854b355b4877b183d27,"[""legacy_25k"", ""start_2024"", 7000]"
legacy_25k,start_2024,7100,32200.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,112115.8,88760.34,200876.14,118451.8,124683.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,211876.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,65621.98,65684.81,5057.59,65138.38,5020.32,blocking,47066,3578,0.2826670880075841,8e1bd62da6dfa28a3be0b818783fc59a13899c413f830959e5aa066fcc5186bd,"[""legacy_25k"", ""start_2024"", 7100]"
legacy_25k,start_2024,7200,32300.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,110615.8,89860.34,200476.14,116951.8,126183.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,211476.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,66340.72,66403.54,5112.99,65857.12,5075.72,blocking,47066,3578,0.2826670880075841,520f2028ae17038bf223dada331401f70c558bbb8ec288bd03a8693200c4a505,"[""legacy_25k"", ""start_2024"", 7200]"
legacy_25k,start_2024,7300,32400.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,109115.8,90960.34,200076.14,115451.8,127683.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,211076.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,67129.39,67192.22,5173.77,66645.79,5136.5,blocking,47066,3578,0.2826670880075841,13be17e519ff8268fec8195e1520ab603e751d7263de4e26d494e02a5cd39f7b,"[""legacy_25k"", ""start_2024"", 7300]"
legacy_25k,start_2024,7400,32500.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,107615.8,92060.34,199676.14,113951.8,129183.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,210676.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,67873.55,67936.37,5231.12,67389.95,5193.85,blocking,47066,3578,0.2826670880075841,7ef2139a5e794bde18ee4bf91a319fce46f1e751b4b82109687a8d292d6b636c,"[""legacy_25k"", ""start_2024"", 7400]"
legacy_25k,start_2024,7500,32600.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,106115.8,93160.34,199276.14,112451.8,130683.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,210276.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,68524.11,68586.93,5281.26,68040.51,5243.99,blocking,47066,3578,0.2826670880075841,47010ed32531d9d11bf37d6fa42fcb24cf960ee66bb2b1568c6017fb8ca752e6,"[""legacy_25k"", ""start_2024"", 7500]"
legacy_25k,start_2024,7600,32700.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,104615.8,94260.34,198876.14,110951.8,132183.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,209876.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,69304.12,69366.95,5341.38,68820.52,5304.11,blocking,47066,3578,0.2826670880075841,f64a65706c591db66791fd5a833181db70f23854922fc5310588f351bdc820e3,"[""legacy_25k"", ""start_2024"", 7600]"
legacy_25k,start_2024,7700,32800.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,103115.8,95360.34,198476.14,109451.8,133683.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,209476.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,70002.15,70064.97,5395.18,69518.55,5357.91,blocking,47066,3578,0.2826670880075841,0a1f6cab994eb38e66c7b1b69158fad8d678a6418411dd3a02590f33a2422d91,"[""legacy_25k"", ""start_2024"", 7700]"
legacy_25k,start_2024,7800,32900.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,101615.8,96460.34,198076.14,107951.8,135183.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,209076.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,70826.21,70889.03,5458.69,70342.61,5421.42,blocking,47066,3578,0.2826670880075841,5ff4b0f3d54c44d46c10031622f3f9bda9fe1db357b3cfd3916df4bc14c5fa25,"[""legacy_25k"", ""start_2024"", 7800]"
legacy_25k,start_2024,7900,33000.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,100115.8,97560.34,197676.14,106451.8,136683.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,208676.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,71565.23,71628.05,5515.65,71081.63,5478.38,blocking,47066,3578,0.2826670880075841,9253eda7bb22fa2cff8d16a6a8e8f1ce3e3eab51116bbfb3f466abd68446f705,"[""legacy_25k"", ""start_2024"", 7900]"
legacy_25k,start_2024,8000,33100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,98615.8,98660.34,197276.14,104951.8,138183.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,208276.14,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,72210.56,72273.39,5565.39,71726.96,5528.11,blocking,47066,3578,0.2826670880075841,5dfb12a8f6d8c305dbee316622a187b4abb61ec14d5ddec5640211c73673daff,"[""legacy_25k"", ""start_2024"", 8000]"
legacy_25k,start_2024,9000,34100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,83615.8,94358.46,177974.26,89951.8,153183.0,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,188974.26,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,78960.52,79023.34,6085.62,78476.92,6048.34,blocking,47066,3578,0.2826670880075841,4e45a8dd9b8e230a7d5f1749aa62253e0416e8934b83778f007615d759bca7fb,"[""legacy_25k"", ""start_2024"", 9000]"
legacy_25k,start_2024,10000,35100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,71191.1,94707.52,165898.62,77527.1,165607.7,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,176898.62,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,84752.27,84815.09,6531.99,84268.67,6494.72,blocking,47066,3578,0.2826670880075841,d55186b52bbf4a381bbd7bd015834e79bb0dc0b4829f58532ed924d09291d093,"[""legacy_25k"", ""start_2024"", 10000]"
legacy_25k,two_years_2020,0,25100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,3391.75,0,3391.75,14200.75,-1693.3,54,2,66,123,55,4059.0,6750.0,10809.0,9600.0,12991.75,0,0,0,23.5,0,35,0,0,,0,2022-06-13T17:11:40,8,52,40,12,0.0577,52.8,99.1,2791.95,59.21,115.8,4.94,12,12,11,0,0,0,0,729.7069,3599.7282,4.9331,10994.41,2263.84,2570.93,458.91,5528.19,1120.63,blocking,13764,2331,0.18415231474166535,d59819cd2b08f72581fcf2b086b136801669b89910b917698edcee0ae7edd7eb,"[""legacy_25k"", ""two_years_2020"", 0]"
legacy_25k,two_years_2020,1000,26100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,3391.75,0,3391.75,14200.75,-1693.3,54,2,66,123,55,4059.0,6750.0,10809.0,9600.0,12991.75,0,0,0,23.5,0,35,0,0,,0,2022-06-13T17:11:40,8,52,40,12,0.0577,52.8,99.1,2791.95,59.21,115.8,4.94,12,12,11,0,0,0,0,729.7069,3599.7282,4.9331,10994.41,2263.84,2570.93,458.91,5528.19,1120.63,blocking,13764,2331,0.18415231474166535,d59819cd2b08f72581fcf2b086b136801669b89910b917698edcee0ae7edd7eb,"[""legacy_25k"", ""two_years_2020"", 1000]"
legacy_25k,two_years_2020,2000,27100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,-6003.05,0,-6003.05,3843.95,-1693.3,50,2,61,109,46,3597.0,6250.0,9847.0,9600.0,3596.95,0,0,0,23.5,0,32,0,0,,0,2022-05-11T22:15:40,7,48,36,12,0.0625,41.73,120.2,2399.89,59.21,128.8,5.5,12,12,11,0,0,0,0,729.7069,4002.7852,5.4855,10591.35,3695.78,3969.67,673.74,6644.41,1211.27,blocking,15215,2292,0.1810712592826671,d44a7f61a1595b0e64b5fff7b0880ad4251638985f3de32d73734a7bbc7d4785,"[""legacy_25k"", ""two_years_2020"", 2000]"
