product,window,withdrawal,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,live_multiple_account_days,live_mean_balance_std_usd,live_mean_balance_range_usd,live_mean_distinct_balances,live_identical_balance_fraction,frozen_multiple_account_days,frozen_mean_balance_std_usd,frozen_mean_balance_range_usd,frozen_mean_distinct_balances,frozen_identical_balance_fraction,book_empty_transitions,book_wipes_from_at_least_five_live,march30_pretrade_alive,march30_pretrade_distinct,march30_pretrade_profit_min,march30_pretrade_profit_max,job
legacy_50k,start_2024,maximum,6900,57000.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,116523.05,69530.04,186053.09,123818.05,96312.5,35,18,37,73,36,2920.0,4375.0,7295.0,11000.0,197053.09,0,0,0,21.0,0,15,0,4859.44,10,0,2026-06-18T09:41:40,3,17,15,2,0.2353,7.69,82.1,434.52,38.01,9.73,12.88,5,5,4,0,0,0,0,923.6222,11887.4083,12.8704,6585.04,61960.97,62242.33,4814.21,62799.85,4879.39,893.8963,1601.6363,5011.6034,5.7633,0.0,839.5213,890.1634,3099.4601,4.7848,0.0,0,0,15,2,301.4,1018.55,"[""legacy_50k"", ""start_2024"", ""maximum"", 6900]"
legacy_50k,start_2024,maximum,7000,57100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,115023.05,70630.04,185653.09,122318.05,97812.5,35,18,37,73,36,2920.0,4375.0,7295.0,11000.0,196653.09,0,0,0,21.0,0,15,0,4859.44,10,0,2026-06-18T09:41:40,3,17,15,2,0.2353,7.69,82.1,434.52,38.01,9.73,12.88,5,5,4,0,0,0,0,923.6222,11887.4083,12.8704,6585.04,62723.79,63005.14,4873.48,63562.66,4938.66,893.8963,1623.6795,5052.7604,5.8136,0.0,839.5213,906.4462,3139.1884,4.8384,0.0,0,0,15,2,401.4,1018.55,"[""legacy_50k"", ""start_2024"", ""maximum"", 7000]"
legacy_50k,start_2024,maximum,7100,57200.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,113523.05,71730.04,185253.09,120818.05,99312.5,35,18,37,73,36,2920.0,4375.0,7295.0,11000.0,196253.09,0,0,0,21.0,0,15,0,4859.44,10,0,2026-06-18T09:41:40,3,17,15,2,0.2353,7.69,82.1,434.52,38.01,9.73,12.88,5,5,4,0,0,0,0,923.6222,11887.4083,12.8704,6585.04,63484.05,63765.4,4932.55,64322.92,4997.73,893.8963,1644.9567,5080.8935,5.7834,0.0,839.5213,922.4282,3165.0492,4.8063,0.0,0,0,15,2,501.4,1018.55,"[""legacy_50k"", ""start_2024"", ""maximum"", 7100]"
legacy_50k,start_2024,maximum,7200,57300.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,112023.05,72830.04,184853.09,119318.05,100812.5,35,18,37,73,36,2920.0,4375.0,7295.0,11000.0,195853.09,0,0,0,21.0,0,15,0,4859.44,10,0,2026-06-18T09:41:40,3,17,15,2,0.2353,7.69,82.1,434.52,38.01,9.73,12.88,5,5,4,0,0,0,0,923.6222,11887.4083,12.8704,6585.04,64266.4,64547.76,4993.34,65105.27,5058.52,893.8963,1669.473,5110.5113,5.8561,0.0,839.5213,942.6181,3192.4909,4.8837,0.0,0,0,15,2,601.4,1018.55,"[""legacy_50k"", ""start_2024"", ""maximum"", 7200]"
legacy_50k,start_2024,maximum,7300,57400.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,110523.05,73930.04,184453.09,117818.05,102312.5,35,18,37,73,36,2920.0,4375.0,7295.0,11000.0,195453.09,0,0,0,21.0,0,15,0,4859.44,10,0,2026-06-18T09:41:40,3,17,15,2,0.2353,7.69,82.1,434.52,38.01,9.73,12.88,5,5,4,0,0,0,0,923.6222,11887.4083,12.8704,6585.04,65067.01,65348.36,5055.55,65905.88,5120.72,893.8963,1694.7483,5154.1853,6.0911,0.0,839.5213,964.0073,3234.8992,5.1338,0.0,0,0,15,2,701.4,1018.55,"[""legacy_50k"", ""start_2024"", ""maximum"", 7300]"
legacy_50k,start_2024,maximum,7400,57500.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,109023.05,75030.04,184053.09,116318.05,103812.5,35,18,37,73,36,2920.0,4375.0,7295.0,11000.0,195053.09,0,0,0,21.0,0,15,0,4859.44,10,0,2026-06-18T09:41:40,3,17,15,2,0.2353,7.69,82.1,434.52,38.01,9.73,12.88,5,5,4,0,0,0,0,923.6222,11887.4083,12.8704,6585.04,65847.23,66128.59,5116.17,66686.1,5181.35,893.8963,1718.9646,5183.6964,5.9501,0.0,839.5213,984.6728,3262.2273,4.9837,0.0,0,0,15,2,801.4,1018.55,"[""legacy_50k"", ""start_2024"", ""maximum"", 7400]"
legacy_50k,start_2024,maximum,7500,57600.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,107523.05,76130.04,183653.09,114818.05,105312.5,35,18,37,73,36,2920.0,4375.0,7295.0,11000.0,194653.09,0,0,0,21.0,0,15,0,4859.44,10,0,2026-06-18T09:41:40,3,17,15,2,0.2353,7.69,82.1,434.52,38.01,9.73,12.88,5,5,4,0,0,0,0,923.6222,11887.4083,12.8704,6585.04,66627.68,66909.03,5176.81,67466.55,5241.98,893.8963,1743.5263,5203.4195,5.7969,0.0,839.5213,1005.9619,3279.1334,4.8206,0.0,0,0,15,2,901.4,1018.55,"[""legacy_50k"", ""start_2024"", ""maximum"", 7500]"
legacy_50k,start_2024,maximum,8000,58100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,100023.05,81630.04,181653.09,107318.05,112812.5,35,18,37,73,36,2920.0,4375.0,7295.0,11000.0,192653.09,0,0,0,21.0,0,15,0,4859.44,10,0,2026-06-18T09:41:40,3,17,15,2,0.2353,7.69,82.1,434.52,38.01,9.73,12.88,5,5,4,0,0,0,0,923.6222,11887.4083,12.8704,6585.04,70318.15,70599.5,5463.55,71157.02,5528.72,893.8963,1867.669,5515.4862,5.9423,0.0,839.5213,1127.4708,3606.6157,4.9754,0.0,0,0,15,2,1018.55,1401.4,"[""legacy_50k"", ""start_2024"", ""maximum"", 8000]"
legacy_50k,start_2024,maximum,9000,59100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,86309.95,79242.76,165552.71,93604.95,126525.6,35,18,37,73,36,2920.0,4375.0,7295.0,11000.0,176552.71,0,0,0,21.0,0,15,0,4859.44,10,0,2026-06-18T09:41:40,3,17,15,2,0.2353,7.69,82.1,434.52,38.01,9.73,12.88,5,5,4,0,0,0,0,923.6222,11887.4083,12.8704,6585.04,77838.19,78119.55,6047.83,78677.06,6113.01,893.8963,2149.6587,6336.8131,6.8114,0.0,839.5213,1421.7039,4481.1392,5.9008,0.0,0,0,15,3,1018.55,2401.4,"[""legacy_50k"", ""start_2024"", ""maximum"", 9000]"
legacy_50k,start_2024,maximum,10000,60100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,72266.8,81549.12,153815.92,79561.8,140568.75,35,18,37,73,36,2920.0,4375.0,7295.0,11000.0,164815.92,0,0,0,21.0,0,15,0,4859.44,10,0,2026-06-18T09:41:40,3,17,15,2,0.2353,7.69,82.1,434.52,38.01,9.73,12.88,5,5,4,0,0,0,0,923.6222,11887.4083,12.8704,6585.04,84343.27,84624.62,6553.26,85182.14,6618.44,893.8963,2405.0955,6993.8841,6.8728,0.0,839.5213,1696.1367,5180.7681,5.9662,0.0,0,0,15,4,1018.55,3401.4,"[""legacy_50k"", ""start_2024"", ""maximum"", 10000]"
legacy_50k,two_years_2020,minimum,0,50100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,23680.0,0,23680.0,35500.0,-2301.2,52,2,71,133,56,5320.0,6500.0,11820.0,9600.0,33280.0,0,0,0,21.5,0,35,0,0,,0,2022-06-14T23:30:00,12,50,32,18,0.0,35.49,46.26,1718.37,51.32,79.8,8.86,20,20,13,0,0,0,0,729.7069,6454.7394,8.8457,8139.4,7185.47,8430.48,812.32,16267.1,1838.99,647.3354,413.6756,1384.5446,5.4444,0.0431,197.1678,340.4787,1070.9647,5.408,0.0,2,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 0]"
legacy_50k,two_years_2020,minimum,1000,51100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,23680.0,0,23680.0,35500.0,-2301.2,52,2,71,133,56,5320.0,6500.0,11820.0,9600.0,33280.0,0,0,0,21.5,0,35,0,0,,0,2022-06-14T23:30:00,12,50,32,18,0.0,35.49,46.26,1718.37,51.32,79.8,8.86,20,20,13,0,0,0,0,729.7069,6454.7394,8.8457,8139.4,7185.47,8430.48,812.32,16267.1,1838.99,647.3354,413.6756,1384.5446,5.4444,0.0431,197.1678,340.4787,1070.9647,5.408,0.0,2,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 1000]"
legacy_50k,two_years_2020,minimum,2000,52100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,23680.0,0,23680.0,35500.0,-2301.2,52,2,71,133,56,5320.0,6500.0,11820.0,9600.0,33280.0,0,0,0,21.5,0,35,0,0,,0,2022-06-14T23:30:00,12,50,32,18,0.0,35.49,46.26,1718.37,51.32,79.8,8.86,20,20,13,0,0,0,0,729.7069,6454.7394,8.8457,8139.4,7185.47,8430.48,812.32,16267.1,1838.99,647.3354,413.6756,1384.5446,5.4444,0.0431,197.1678,340.4787,1070.9647,5.408,0.0,2,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 2000]"
legacy_50k,two_years_2020,minimum,3000,53100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,50155.0,0,50155.0,58500.0,-1150.6,37,1,54,93,33,3720.0,4625.0,8345.0,9600.0,59755.0,0,0,0,21.5,0,21,0,0,,0,2022-06-30T12:11:40,12,36,17,19,0.0,35.49,125.02,737.92,16.21,72.8,10.29,16,16,12,0,0,0,0,729.7069,7490.1829,10.2646,7103.96,15900.74,17083.93,1549.08,23795.84,2318.23,654.0155,432.1724,1669.7588,6.2182,0.0291,237.3125,334.3882,1420.8128,7.6107,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 3000]"
legacy_50k,two_years_2020,minimum,3100,53200.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,50155.0,0,50155.0,58500.0,-1150.6,37,1,54,93,33,3720.0,4625.0,8345.0,9600.0,59755.0,0,0,0,21.5,0,21,0,0,,0,2022-06-30T12:11:40,12,36,17,19,0.0,35.49,125.02,737.92,16.21,72.8,10.29,16,16,12,0,0,0,0,729.7069,7490.1829,10.2646,7103.96,16085.75,17268.94,1567.1,23980.84,2336.26,654.0155,435.7972,1685.9857,6.2182,0.0291,237.3125,342.5746,1454.541,7.6107,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 3100]"
legacy_50k,two_years_2020,minimum,3200,53300.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,44635.0,0,44635.0,52500.0,-1150.6,37,1,42,81,33,3240.0,4625.0,7865.0,9600.0,54235.0,0,0,0,21.5,0,21,0,0,,0,2022-06-30T14:40:40,12,36,17,19,0.0,35.49,125.02,577.25,16.21,72.8,10.5,15,15,12,0,0,0,0,729.7069,7650.8613,10.4848,6943.28,16579.72,17762.91,1581.3,24452.79,2332.2,654.119,439.3232,1691.5404,6.2789,0.029,237.8414,352.281,1465.8861,7.7648,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 3200]"
legacy_50k,two_years_2020,minimum,3300,53400.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,44260.0,0,44260.0,52000.0,0.0,36,0,42,81,33,3240.0,4500.0,7740.0,9600.0,53860.0,0,0,0,21.5,0,21,0,0,,0,2022-06-30T14:40:40,12,36,16,20,0.0,33.99,125.02,584.12,51.32,72.8,10.49,15,15,12,0,0,0,0,729.7069,7643.9847,10.4754,6950.15,16637.13,17817.64,1588.21,24483.19,2337.2,654.0155,434.6356,1679.5096,6.2697,0.0291,237.8414,345.1933,1466.0055,7.7734,0.0,2,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 3300]"
legacy_50k,two_years_2020,minimum,3400,53500.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,42800.0,0,42800.0,50500.0,535.5,36,2,41,80,33,3200.0,4500.0,7700.0,9600.0,52400.0,0,0,0,21.5,0,19,0,0,,0,2022-06-30T14:40:40,12,34,16,18,0.0,33.99,125.02,567.99,51.32,72.8,10.51,15,15,12,0,0,0,0,729.7069,7660.116,10.4975,6934.02,17005.61,18186.12,1619.96,24849.46,2367.17,654.4127,438.3793,1684.8603,6.2907,0.029,238.2387,352.8757,1478.9604,7.8285,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 3400]"
legacy_50k,two_years_2020,minimum,3500,53600.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,42800.0,0,42800.0,50500.0,535.5,36,2,41,80,33,3200.0,4500.0,7700.0,9600.0,52400.0,0,0,0,21.5,0,19,0,0,,0,2022-06-30T14:40:40,12,34,16,18,0.0,33.99,125.02,567.99,51.32,72.8,10.51,15,15,12,0,0,0,0,729.7069,7660.116,10.4975,6934.02,17206.38,18386.89,1639.09,25050.22,2386.3,654.4127,442.5857,1689.3081,6.2907,0.029,238.2387,362.545,1489.2619,7.8285,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 3500]"
legacy_50k,two_years_2020,minimum,3600,53700.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,42300.0,0,42300.0,50000.0,1054.75,36,3,41,80,33,3200.0,4500.0,7700.0,9600.0,51900.0,0,0,0,21.5,0,18,0,0,,0,2022-06-30T14:40:40,11,33,16,17,0.0,33.99,125.02,567.59,51.32,72.8,10.51,15,15,12,0,0,0,0,729.7069,7660.5132,10.4981,6933.63,17372.87,18553.37,1654.86,25216.66,2402.03,654.4127,447.3647,1718.3351,6.2913,0.029,238.2387,376.7523,1568.9956,7.8302,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 3600]"
legacy_50k,two_years_2020,minimum,3700,53800.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,36300.0,0,36300.0,44000.0,8130.1,36,15,41,80,33,3200.0,4500.0,7700.0,9600.0,45900.0,0,0,0,21.5,0,6,0,0,,0,2022-06-29T23:30:00,8,21,16,5,0.0,33.99,125.02,562.93,51.32,72.8,10.51,15,15,12,0,0,0,0,729.7069,7665.1764,10.5045,6928.96,17712.25,18892.76,1686.17,25555.41,2432.82,654.4127,453.5004,1729.0111,6.293,0.029,238.2387,391.8342,1598.3213,7.8348,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 3700]"
legacy_50k,two_years_2020,minimum,3800,53900.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,36300.0,0,36300.0,44000.0,8130.1,36,15,41,80,33,3200.0,4500.0,7700.0,9600.0,45900.0,0,0,0,21.5,0,6,0,0,,0,2022-06-29T23:30:00,8,21,16,5,0.0,33.99,125.02,562.93,51.32,72.8,10.51,15,15,12,0,0,0,0,729.7069,7665.1764,10.5045,6928.96,18074.73,19255.23,1720.67,25917.88,2467.32,654.4127,461.8499,1734.9178,6.293,0.029,238.2387,410.6016,1614.5462,7.8348,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 3800]"
legacy_50k,two_years_2020,minimum,3900,54000.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,35300.0,0,35300.0,43000.0,9130.1,36,15,41,80,33,3200.0,4500.0,7700.0,9600.0,44900.0,0,0,0,21.5,0,6,0,0,,0,2022-06-29T23:30:00,8,21,16,5,0.0,33.99,125.02,562.93,51.32,72.8,10.51,15,15,12,0,0,0,0,729.7069,7665.1764,10.5045,6928.96,18387.05,19567.56,1750.4,26230.2,2497.05,654.4127,469.4202,1746.7917,6.293,0.029,238.2387,430.7907,1647.1623,7.8348,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 3900]"
legacy_50k,two_years_2020,minimum,4000,54100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,34800.0,0,34800.0,42500.0,9528.65,36,16,41,80,33,3200.0,4500.0,7700.0,9600.0,44400.0,0,0,0,21.5,0,5,0,0,,0,2022-06-29T19:13:40,8,20,16,4,0.0,33.99,125.02,562.0,51.32,72.8,10.51,15,15,12,0,0,0,0,729.7069,7666.1025,10.5057,6928.04,18763.88,19944.39,1786.06,26606.9,2532.61,654.4127,474.8182,1782.9059,6.2944,0.029,238.2387,441.0789,1746.3636,7.8387,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 4000]"
legacy_50k,two_years_2020,minimum,4100,54200.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,33800.0,0,33800.0,41500.0,10028.65,36,16,41,80,33,3200.0,4500.0,7700.0,9600.0,43400.0,0,0,0,21.5,0,5,0,0,,0,2022-06-29T19:13:40,8,20,16,4,0.0,33.99,125.02,560.82,51.32,72.8,10.52,15,15,12,0,0,0,0,729.7069,7667.2859,10.5073,6926.85,18940.97,20121.48,1802.64,26783.83,2549.06,654.4127,473.7646,1778.6437,6.2962,0.029,238.2387,438.2599,1734.6559,7.8436,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 4100]"
legacy_50k,two_years_2020,minimum,4200,54300.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,27800.0,0,27800.0,35500.0,16028.65,36,16,41,80,33,3200.0,4500.0,7700.0,9600.0,37400.0,0,0,0,21.5,0,5,0,0,,0,2022-06-29T19:13:40,8,20,16,4,0.0,33.99,125.02,560.82,51.32,72.8,10.52,15,15,12,0,0,0,0,729.7069,7667.2859,10.5073,6926.85,19231.4,20411.91,1830.28,27074.27,2576.7,654.4127,480.561,1791.2245,6.2962,0.029,238.2387,457.2314,1769.2139,7.8436,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 4200]"
legacy_50k,two_years_2020,minimum,4300,54400.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,27340.0,0,27340.0,35000.0,16217.5,36,17,40,79,33,3160.0,4500.0,7660.0,9600.0,36940.0,0,0,0,21.5,0,4,0,0,,0,2022-06-29T19:13:40,8,19,16,3,0.0,33.99,125.02,547.57,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7680.5375,10.5255,6913.6,19299.83,20480.33,1833.62,27140.87,2578.58,654.4127,478.4819,1792.963,6.3165,0.029,238.2387,451.3844,1773.9894,7.8993,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 4300]"
legacy_50k,two_years_2020,minimum,4400,54500.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,25880.0,0,25880.0,33500.0,17518.9,36,18,39,78,33,3120.0,4500.0,7620.0,9600.0,35480.0,0,0,0,21.5,0,3,0,0,,0,2022-06-15T21:04:40,8,18,16,2,0.0,33.99,125.02,546.46,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7681.6417,10.527,6912.5,19412.61,20593.11,1844.07,27253.5,2588.91,654.4127,475.8308,1805.6384,6.3181,0.029,238.2387,444.5467,1808.8071,7.9039,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 4400]"
legacy_50k,two_years_2020,minimum,4500,54600.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,25380.0,0,25380.0,33000.0,18018.9,36,18,39,78,33,3120.0,4500.0,7620.0,9600.0,34980.0,0,0,0,21.5,0,3,0,0,,0,2022-06-15T21:04:40,8,18,16,2,0.0,33.99,125.02,546.46,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7681.6417,10.527,6912.5,19479.69,20660.2,1850.45,27320.59,2595.28,654.4127,474.7265,1813.2039,6.3181,0.029,238.2387,440.8574,1829.5888,7.9039,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 4500]"
legacy_50k,two_years_2020,minimum,5000,55100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,24880.0,0,24880.0,32500.0,18518.9,36,18,39,78,33,3120.0,4500.0,7620.0,9600.0,34480.0,0,0,0,21.5,0,3,0,0,,0,2022-06-15T21:04:40,8,18,16,2,0.0,33.99,125.02,546.46,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7681.6417,10.527,6912.5,19831.14,21011.65,1883.83,27672.03,2628.67,654.4127,485.547,1905.8534,6.3181,0.029,238.2387,472.4429,2084.0858,7.9039,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 5000]"
legacy_50k,two_years_2020,minimum,5700,55800.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,9880.0,0,9880.0,17500.0,33518.9,36,18,39,78,33,3120.0,4500.0,7620.0,9600.0,19480.0,0,0,0,21.5,0,3,0,0,,0,2022-06-15T21:04:40,8,18,16,2,0.0,33.99,125.02,546.46,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7681.6417,10.527,6912.5,21789.57,22970.08,2069.87,29630.46,2814.71,654.4127,520.4108,1955.1571,6.3181,0.029,238.2387,565.9568,2219.5168,7.9039,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 5700]"
legacy_50k,two_years_2020,minimum,6000,56100.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,8880.0,0,8880.0,16500.0,34518.9,36,18,39,78,33,3120.0,4500.0,7620.0,9600.0,18480.0,0,0,0,21.5,0,3,0,0,,0,2022-06-15T21:04:40,8,18,16,2,0.0,33.99,125.02,546.46,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7681.6417,10.527,6912.5,21939.5,23120.01,2084.11,29780.39,2828.95,654.4127,523.8109,1971.6059,6.3181,0.029,238.2387,575.2474,2264.6999,7.9039,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 6000]"
legacy_50k,two_years_2020,minimum,6100,56200.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,8380.0,0,8380.0,16000.0,35018.9,36,18,39,78,33,3120.0,4500.0,7620.0,9600.0,17980.0,0,0,0,21.5,0,3,0,0,,0,2022-06-15T21:04:40,8,18,16,2,0.0,33.99,125.02,546.46,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7681.6417,10.527,6912.5,22190.22,23370.73,2107.93,30031.12,2852.76,654.4127,531.5969,2035.5755,6.3181,0.029,238.2387,597.87,2440.4166,7.9039,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 6100]"
legacy_50k,two_years_2020,minimum,6200,56300.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,8380.0,0,8380.0,16000.0,35018.9,36,18,39,78,33,3120.0,4500.0,7620.0,9600.0,17980.0,0,0,0,21.5,0,3,0,0,,0,2022-06-15T21:04:40,8,18,16,2,0.0,33.99,125.02,546.46,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7681.6417,10.527,6912.5,22204.61,23385.12,2109.3,30045.5,2854.13,654.4127,531.8945,2035.5755,6.3181,0.029,238.2387,598.5843,2440.4166,7.9039,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 6200]"
legacy_50k,two_years_2020,minimum,6300,56400.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,8380.0,0,8380.0,16000.0,35018.9,36,18,39,78,33,3120.0,4500.0,7620.0,9600.0,17980.0,0,0,0,21.5,0,3,0,0,,0,2022-06-15T21:04:40,8,18,16,2,0.0,33.99,125.02,546.46,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7681.6417,10.527,6912.5,22236.81,23417.32,2112.36,30077.71,2857.19,654.4127,532.5433,2035.5755,6.3181,0.029,238.2387,600.262,2440.4166,7.9039,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 6300]"
legacy_50k,two_years_2020,minimum,6400,56500.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,8380.0,0,8380.0,16000.0,35018.9,36,18,39,78,33,3120.0,4500.0,7620.0,9600.0,17980.0,0,0,0,21.5,0,3,0,0,,0,2022-06-15T21:04:40,8,18,16,2,0.0,33.99,125.02,546.46,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7681.6417,10.527,6912.5,22236.81,23417.32,2112.36,30077.71,2857.19,654.4127,532.5433,2035.5755,6.3181,0.029,238.2387,600.262,2440.4166,7.9039,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 6400]"
legacy_50k,two_years_2020,minimum,6500,56600.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,8380.0,0,8380.0,16000.0,35018.9,36,18,39,78,33,3120.0,4500.0,7620.0,9600.0,17980.0,0,0,0,21.5,0,3,0,0,,0,2022-06-15T21:04:40,8,18,16,2,0.0,33.99,125.02,546.46,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7681.6417,10.527,6912.5,22236.81,23417.32,2112.36,30077.71,2857.19,654.4127,532.5433,2035.5755,6.3181,0.029,238.2387,600.262,2440.4166,7.9039,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 6500]"
legacy_50k,two_years_2020,minimum,6600,56700.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,7880.0,919.25,8799.25,15500.0,35518.9,36,18,39,78,33,3120.0,4500.0,7620.0,9600.0,18399.25,0,0,0,21.5,0,3,0,0,,0,2022-06-15T21:04:40,8,18,16,2,0.0,33.99,125.02,546.46,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7681.6417,10.527,6912.5,22286.77,23467.28,2117.1,30127.66,2861.94,654.4127,536.1834,2091.2784,6.3181,0.029,238.2387,610.4075,2593.4256,7.9039,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 6600]"
legacy_50k,two_years_2020,minimum,6700,56800.0,2020-07-01T04:45:40,2022-06-30T21:43:40,3858,1880.0,919.25,2799.25,9500.0,41518.9,36,18,39,78,33,3120.0,4500.0,7620.0,9600.0,12399.25,0,0,0,21.5,0,3,0,0,,0,2022-06-15T21:04:40,8,18,16,2,0.0,33.99,125.02,546.46,51.32,72.8,10.53,15,15,12,0,0,0,0,729.7069,7681.6417,10.527,6912.5,22836.21,24016.72,2169.29,30677.11,2914.13,654.4127,547.0062,2091.2784,6.3181,0.029,238.2387,640.1244,2593.4256,7.9039,0.0,1,1,,,,,"[""legacy_50k"", ""two_years_2020"", ""minimum"", 6700]"
