case,experiment,phase,start_year,path_order,portfolio,nominal_sleeves,rr_count,rr_width,mean_target,net_operating_cash,receipts,total_costs,copies,prior_control_reproduced,max_same_signal_deaths,same_signal_multi_death_events,worst_1d_cohort_deaths,worst_1d_fraction,worst_1d_at,half_loss_1d_episodes_min5,peak_1d_replacement_demand,possible_1d_death_cluster,worst_5d_cohort_deaths,worst_5d_fraction,worst_5d_at,half_loss_5d_episodes_min5,peak_5d_replacement_demand,possible_5d_death_cluster,worst_20d_cohort_deaths,worst_20d_fraction,worst_20d_at,half_loss_20d_episodes_min5,peak_20d_replacement_demand,possible_20d_death_cluster,book_wipeouts,days_empty_after_first_activation,deaths,accounts,alive,largest_within_sleeve_signal_loss,max_sleeves_lost_same_signal,multi_sleeve_signal_events,max_sleeves_lost_same_day,multi_sleeve_day_events,sleeve_loss_events,full_copier_sleeve_loss_events,observed_live_days,mean_live_accounts,mean_occupied_sleeves,mean_equal_headroom_fraction,mean_effective_headroom_groups,mean_total_headroom,mean_total_positive_equity,march1_alive,march_cohort_deaths,march_total_deaths,march31_alive
primary__operating__2022__mae_first__rr_0.75,primary,operating,2022,mae_first,rr_0.75,1,1,0.0,6800.0,224011.0,232000.0,7989.0,94605,True,6,5,8,1.0,2022-06-17T00:00:00,1,8,8,9,1.0,2022-06-13T00:00:00,1,9,9,9,1.0,2022-05-23T00:00:00,1,9,9,1,19.8731,22,42,20,6,1,0,1,0,13,1,1605,14.12398753894081,1.0,0.34201014413327424,7.004414940186916,67648.71037383178,67654.26127725856,20,0,0,20
primary__operating__2022__mae_first__rr_0.82,primary,operating,2022,mae_first,rr_0.82,1,1,0.0,6800.0,258308.0,265500.0,7192.0,91264,False,5,3,5,0.666667,2022-05-11T00:00:00,0,5,5,6,0.666667,2022-05-05T00:00:00,0,6,6,6,1.0,2022-06-02T00:00:00,0,6,6,0,0.0,18,38,20,5,1,0,1,0,12,0,1624,13.67179802955665,1.0,0.3128851963464643,7.341828761699507,71275.02216748768,71643.48417487685,20,0,0,20
primary__operating__2022__mae_first__rr_0.83,primary,operating,2022,mae_first,rr_0.83,1,1,0.0,6800.0,258690.0,265500.0,6810.0,91679,False,5,2,6,0.666667,2022-05-11T00:00:00,0,6,6,6,0.666667,2022-05-05T00:00:00,0,6,6,6,1.0,2022-06-02T00:00:00,0,6,6,0,0.0,16,36,20,5,1,0,1,0,11,0,1624,13.748768472906404,1.0,0.31101615850144115,7.834117946428572,71108.67678571428,71450.92764778325,20,0,0,20
primary__operating__2022__mae_first__rr_0.97,primary,operating,2022,mae_first,rr_0.97,1,1,0.0,6800.0,288360.0,296000.0,7640.0,86522,False,5,6,5,1.0,2022-06-13T00:00:00,0,5,5,5,1.0,2022-05-06T00:00:00,1,5,5,5,1.0,2022-04-14T00:00:00,1,5,5,1,8.2836,20,40,20,5,1,0,1,0,10,1,1616,13.532178217821782,1.0,0.33900541392255445,6.341904734529702,73378.11058168317,73825.50194925744,20,0,0,20
primary__operating__2022__mae_first__rr_1.00,primary,operating,2022,mae_first,rr_1.00,1,1,0.0,6800.0,285959.0,293500.0,7541.0,86959,True,5,4,5,1.0,2022-05-12T00:00:00,0,5,5,6,1.0,2022-05-06T00:00:00,0,6,6,6,1.0,2022-04-14T00:00:00,0,6,6,2,23.6664,20,40,20,5,1,0,1,0,12,2,1601,13.817613991255465,1.0,0.3188414687422177,7.1227619494066206,74101.24147407869,74562.52663960026,20,0,0,20
primary__operating__2022__mae_first__rr_1.13,primary,operating,2022,mae_first,rr_1.13,1,1,0.0,6800.0,360485.0,368000.0,7515.0,83230,False,5,4,5,1.0,2022-05-12T00:00:00,0,5,5,5,1.0,2022-05-06T00:00:00,1,5,5,5,1.0,2022-04-14T00:00:00,1,5,5,3,28.9958,19,39,20,5,1,0,1,0,11,3,1596,13.657268170426065,1.0,0.3583711496068336,5.8881665307017546,76312.00037593985,76791.8826754386,20,0,0,20
primary__operating__2022__mae_first__rr_1.17,primary,operating,2022,mae_first,rr_1.17,1,1,0.0,6800.0,345721.0,354000.0,8279.0,82578,False,4,4,4,1.0,2022-05-12T00:00:00,1,4,4,5,1.0,2022-05-06T00:00:00,2,5,5,6,1.0,2022-04-14T00:00:00,2,6,6,3,28.9236,23,43,20,4,1,0,1,0,16,3,1596,13.649122807017545,1.0,0.3328214798759388,7.376562800125313,75736.1932330827,76152.71488095238,20,0,0,20
primary__operating__2022__mae_first__rr_1.25,primary,operating,2022,mae_first,rr_1.25,1,1,0.0,6800.0,295301.0,303000.0,7699.0,82385,True,2,3,3,1.0,2022-05-12T00:00:00,0,3,3,6,1.0,2022-05-06T00:00:00,1,6,6,6,1.0,2022-04-14T00:00:00,1,6,6,3,29.1229,21,41,20,2,1,0,1,0,18,3,1596,13.865288220551378,1.0,0.30327414723452223,8.073957721804511,74481.09965538848,74945.26691729324,20,0,0,20
primary__operating__2022__mae_first__rr_1.29,primary,operating,2022,mae_first,rr_1.29,1,1,0.0,6800.0,329768.0,337500.0,7732.0,81496,False,3,3,3,1.0,2022-05-12T00:00:00,0,3,3,3,1.0,2022-05-06T00:00:00,0,4,4,6,1.0,2022-04-14T00:00:00,0,6,6,3,32.0979,21,41,20,3,1,0,1,0,17,3,1593,13.848085373509102,1.0,0.33197753626044774,6.712565040803516,75506.51980539862,76013.32015065913,20,0,0,20
primary__operating__2022__mae_first__rr_1.45,primary,operating,2022,mae_first,rr_1.45,1,1,0.0,6800.0,319886.0,327500.0,7614.0,81296,False,2,2,3,1.0,2022-05-12T00:00:00,0,3,3,7,1.0,2022-05-06T00:00:00,1,7,7,7,1.0,2022-04-14T00:00:00,2,7,7,1,55.6502,19,39,20,2,1,0,1,0,17,1,1569,14.38623326959847,1.0,0.2551771876339446,9.253840565328234,74441.12476099427,74966.85038240917,20,0,0,20
primary__operating__2022__mae_first__rr_1.50,primary,operating,2022,mae_first,rr_1.50,1,1,0.0,6800.0,329195.0,337000.0,7805.0,80448,True,5,3,5,1.0,2022-05-12T00:00:00,0,5,5,6,1.0,2022-05-06T00:00:00,1,6,6,7,1.0,2022-04-14T00:00:00,2,7,7,1,55.6502,20,40,20,5,1,0,1,0,14,1,1569,14.344168260038241,1.0,0.288965110965922,8.239644917144679,76572.72488846398,77047.50803059273,20,0,0,20
primary__operating__2022__mae_first__rr_1.61,primary,operating,2022,mae_first,rr_1.61,1,1,0.0,6800.0,270283.0,281500.0,11217.0,72116,False,3,9,5,1.0,2022-05-12T00:00:00,0,5,5,5,1.0,2022-05-06T00:00:00,2,5,5,10,1.0,2022-04-14T00:00:00,2,10,10,1,55.8731,38,57,19,3,1,0,1,0,25,1,1569,13.046526449968132,1.0,0.3438836600833653,6.827192093690248,67348.24904397706,67393.08355640536,20,1,1,19
primary__operating__2022__mae_first__rr_1.75,primary,operating,2022,mae_first,rr_1.75,1,1,0.0,6800.0,312693.0,322500.0,9807.0,74006,False,3,6,4,1.0,2022-05-11T00:00:00,1,4,4,7,1.0,2022-05-05T00:00:00,2,7,7,9,1.0,2022-04-13T00:00:00,2,9,9,1,56.1627,31,51,20,3,1,0,1,0,23,1,1568,13.654336734693878,1.0,0.3256132990202934,7.468518204719388,78162.98695790816,78464.58750000001,20,0,0,20
primary__operating__2022__mae_first__rr_1.76,primary,operating,2022,mae_first,rr_1.76,1,1,0.0,6800.0,316226.0,326000.0,9774.0,74150,False,3,6,4,1.0,2022-05-11T00:00:00,1,4,4,7,1.0,2022-05-05T00:00:00,2,7,7,8,1.0,2022-04-13T00:00:00,2,8,8,1,56.1627,31,51,20,3,1,0,1,0,23,1,1568,13.699617346938776,1.0,0.3246405154263363,7.857837522321428,78850.44620535713,79149.73778698979,20,0,0,20
primary__operating__2022__mae_first__rr_1.83,primary,operating,2022,mae_first,rr_1.83,1,1,0.0,6800.0,299547.0,310500.0,10953.0,70802,False,3,7,4,1.0,2022-05-11T00:00:00,2,4,4,7,1.0,2022-05-05T00:00:00,2,7,7,10,1.0,2022-04-13T00:00:00,2,10,10,1,56.1627,37,57,20,3,1,0,1,0,27,1,1568,13.214285714285714,1.0,0.32519391290745225,7.1730742946428565,74780.5302614796,74940.79352678571,20,0,0,20
primary__operating__2022__mae_first__rr_1.92,primary,operating,2022,mae_first,rr_1.92,1,1,0.0,6800.0,264264.0,275500.0,11236.0,69747,False,4,8,5,1.0,2022-05-11T00:00:00,2,5,5,6,1.0,2022-05-05T00:00:00,3,6,6,7,1.0,2022-04-13T00:00:00,3,8,8,1,56.1627,39,59,20,4,1,0,1,0,27,1,1568,13.193239795918368,1.0,0.35961284471013194,6.378327011479591,70706.4453762755,70786.59068877551,20,0,0,20
primary__operating__2022__mae_first__rr_2.00,primary,operating,2022,mae_first,rr_2.00,1,1,0.0,6800.0,283693.0,293500.0,9807.0,70794,True,4,7,5,1.0,2022-05-11T00:00:00,1,5,5,6,1.0,2022-05-05T00:00:00,2,6,6,6,1.0,2022-04-13T00:00:00,2,6,6,2,57.1206,31,51,20,4,1,0,1,0,21,2,1567,13.615188257817486,1.0,0.3238725660142321,7.566390472878111,78519.47083599234,78804.88749202297,20,0,0,20
primary__operating__2022__mae_first__rr_2.08,primary,operating,2022,mae_first,rr_2.08,1,1,0.0,6800.0,311424.0,320500.0,9076.0,72412,False,3,7,6,1.0,2022-05-11T00:00:00,1,6,6,7,1.0,2022-05-05T00:00:00,1,7,7,7,1.0,2022-04-13T00:00:00,1,7,7,2,57.2109,27,47,20,3,1,0,1,0,17,2,1567,14.04977664326739,1.0,0.25125701703878534,9.702999578813019,82522.77338864072,82885.53870453096,20,0,0,20
primary__operating__2022__mae_first__rr_2.17,primary,operating,2022,mae_first,rr_2.17,1,1,0.0,6800.0,294391.0,303500.0,9109.0,69459,False,5,5,5,1.0,2022-03-08T00:00:00,1,5,5,6,1.0,2022-03-02T00:00:00,1,6,6,6,1.0,2022-02-09T00:00:00,1,6,6,3,57.7437,27,47,20,5,1,0,1,0,18,3,1567,13.628589661774091,1.0,0.2675219904017314,10.068125369495851,78428.99936183791,78862.09097000638,20,0,0,20
primary__operating__2022__mae_first__rr_2.24,primary,operating,2022,mae_first,rr_2.24,1,1,0.0,6800.0,306891.0,316000.0,9109.0,69174,False,3,6,3,1.0,2022-03-08T00:00:00,1,3,3,6,1.0,2022-03-02T00:00:00,2,6,6,6,1.0,2022-02-09T00:00:00,2,6,6,3,57.7125,27,47,20,3,1,0,1,0,19,3,1567,13.641991065730696,1.0,0.2626688424360417,10.032993845564773,81922.67383535417,82395.371346522,20,0,0,20
primary__operating__2022__mae_first__rr_2.25,primary,operating,2022,mae_first,rr_2.25,1,1,0.0,6800.0,312391.0,321500.0,9109.0,69043,False,3,6,3,1.0,2022-03-08T00:00:00,1,3,3,6,1.0,2022-03-02T00:00:00,2,6,6,6,1.0,2022-02-09T00:00:00,2,6,6,3,57.7125,27,47,20,3,1,0,1,0,19,3,1567,13.641991065730696,1.0,0.26658846807194797,10.01375981110402,82912.77791959158,83394.2485960434,20,0,0,20
primary__operating__2022__mae_first__rr_2.39,primary,operating,2022,mae_first,rr_2.39,1,1,0.0,6800.0,322488.0,333000.0,10512.0,62495,False,4,7,4,1.0,2022-03-04T00:00:00,2,4,4,4,1.0,2022-02-28T00:00:00,2,4,4,5,1.0,2022-02-07T00:00:00,2,5,5,3,119.2317,34,54,20,4,1,0,1,0,23,3,1505,13.097009966777408,1.0,0.3380840099675663,7.809035885714286,84190.36222591362,84519.88415282391,20,0,0,20
primary__operating__2022__mae_first__rr_2.50,primary,operating,2022,mae_first,rr_2.50,1,1,0.0,6800.0,360549.0,369500.0,8951.0,66699,True,3,5,3,1.0,2022-05-12T00:00:00,0,3,3,5,1.0,2022-05-06T00:00:00,1,5,5,7,1.0,2022-04-14T00:00:00,2,7,7,4,34.0921,26,46,20,3,1,0,1,0,20,4,1591,13.387806411062225,1.0,0.31078825677788885,8.704751384663734,86769.28368950346,87248.56939032055,20,0,0,20
primary__operating__2022__mae_first__rr_2.55,primary,operating,2022,mae_first,rr_2.55,1,1,0.0,6800.0,359049.0,368000.0,8951.0,66311,False,3,5,3,1.0,2022-05-12T00:00:00,0,3,3,5,1.0,2022-05-06T00:00:00,1,5,5,7,1.0,2022-04-14T00:00:00,2,7,7,4,34.0921,26,46,20,3,1,0,1,0,20,4,1591,13.389063482086739,1.0,0.30879444083058455,8.700984912633563,84813.25923947203,85293.70351979887,20,0,0,20
primary__operating__2022__mae_first__rr_2.71,primary,operating,2022,mae_first,rr_2.71,1,1,0.0,6800.0,346108.0,355500.0,9392.0,63362,False,3,9,3,1.0,2022-06-09T00:00:00,2,3,3,4,1.0,2022-05-06T00:00:00,2,4,4,5,1.0,2022-04-14T00:00:00,2,5,5,3,39.5002,29,49,20,3,1,0,1,0,19,3,1585,13.032807570977917,1.0,0.3373637601260879,8.18671270977918,81433.5490851735,81804.8119873817,20,0,0,20
primary__operating__2022__mae_first__rr_2.75,primary,operating,2022,mae_first,rr_2.75,1,1,0.0,6800.0,300094.0,310500.0,10406.0,62844,False,4,10,4,1.0,2022-06-09T00:00:00,1,4,4,5,1.0,2022-05-06T00:00:00,1,5,5,5,1.0,2022-04-14T00:00:00,2,6,6,3,39.5002,35,55,20,4,1,0,1,0,22,3,1585,12.943217665615142,1.0,0.2833381239674273,9.444464931230284,74731.24681388013,75062.45208201892,20,0,0,20
primary__operating__2022__mae_first__rr_2.83,primary,operating,2022,mae_first,rr_2.83,1,1,0.0,6800.0,324674.0,334000.0,9326.0,63687,False,3,7,3,1.0,2022-06-10T00:00:00,1,3,3,4,1.0,2022-05-06T00:00:00,1,4,4,4,1.0,2022-04-14T00:00:00,2,4,4,2,16.8764,29,49,20,3,1,0,1,0,21,2,1608,13.019278606965175,1.0,0.27046474142214,8.872517932835821,79618.04651741293,80088.48877487563,20,0,0,20
primary__operating__2022__mae_first__rr_2.87,primary,operating,2022,mae_first,rr_2.87,1,1,0.0,6800.0,329174.0,338500.0,9326.0,63557,False,2,8,2,1.0,2022-06-10T00:00:00,0,2,2,4,1.0,2022-05-06T00:00:00,1,4,4,4,1.0,2022-04-14T00:00:00,2,4,4,2,16.4653,29,49,20,2,1,0,1,0,21,2,1608,13.021144278606965,1.0,0.26990331245586024,8.874295484452736,81917.932960199,82398.13078358209,20,0,0,20
primary__operating__2022__mae_first__rr_3.03,primary,operating,2022,mae_first,rr_3.03,1,1,0.0,6800.0,342162.0,350500.0,8338.0,66776,False,3,4,3,1.0,2022-05-12T00:00:00,1,3,3,4,1.0,2022-05-06T00:00:00,1,4,4,4,1.0,2022-04-14T00:00:00,1,4,4,3,31.9752,24,44,20,3,1,0,1,0,18,3,1593,14.01129943502825,1.0,0.2672341920927305,8.147630070935342,87523.19598242309,88176.08750784684,20,0,0,20
primary__operating__2022__mae_first__rr_3.17,primary,operating,2022,mae_first,rr_3.17,1,1,0.0,6800.0,300915.0,312500.0,11585.0,60318,False,3,10,3,1.0,2022-05-11T00:00:00,2,3,3,4,1.0,2022-05-05T00:00:00,2,4,4,5,1.0,2022-04-13T00:00:00,2,5,5,2,71.1836,41,61,20,3,1,0,1,0,28,2,1553,13.122343850611719,1.0,0.3276302063853971,7.867562119124275,80150.40695428204,80441.20473277528,20,0,0,20
primary__operating__2022__mae_first__rr_3.18,primary,operating,2022,mae_first,rr_3.18,1,1,0.0,6800.0,300915.0,312500.0,11585.0,60280,False,3,11,3,1.0,2022-05-11T00:00:00,1,3,3,4,1.0,2022-05-05T00:00:00,2,4,4,5,1.0,2022-04-13T00:00:00,2,5,5,2,71.1836,41,61,20,3,1,0,1,0,28,2,1553,13.126851255634257,1.0,0.32676092113105065,7.875433213135866,80521.10573084353,80818.59185447522,20,0,0,20
primary__operating__2022__mae_first__rr_3.25,primary,operating,2022,mae_first,rr_3.25,1,1,0.0,6800.0,299139.0,310500.0,11361.0,59990,False,3,8,3,1.0,2022-05-12T00:00:00,1,3,3,4,1.0,2022-05-06T00:00:00,3,4,4,6,1.0,2022-04-14T00:00:00,4,6,6,1,56.6502,40,60,20,3,1,0,1,0,28,1,1568,13.028061224489797,1.0,0.34644740469206764,7.039135445153061,80559.7649234694,80845.75159438775,20,0,0,20
primary__operating__2022__mae_first__rr_3.34,primary,operating,2022,mae_first,rr_3.34,1,1,0.0,6800.0,248920.0,261500.0,12580.0,57234,False,5,8,5,1.0,2022-05-12T00:00:00,1,5,5,6,1.0,2022-05-06T00:00:00,3,6,6,6,1.0,2022-04-14T00:00:00,3,6,6,2,57.431,45,65,20,5,1,0,1,0,32,2,1567,12.509253350350988,1.0,0.3165908177787279,8.257791001914487,70798.11110402041,70911.90303126995,20,0,0,20
primary__operating__2022__mae_first__rr_3.50,primary,operating,2022,mae_first,rr_3.50,1,1,0.0,6800.0,248262.0,261000.0,12738.0,56201,True,5,9,5,1.0,2022-05-12T00:00:00,2,5,5,7,1.0,2022-05-06T00:00:00,3,7,7,7,1.0,2022-04-14T00:00:00,3,7,7,2,65.6711,46,66,20,5,1,0,1,0,30,2,1559,12.506093649775497,1.0,0.33076758901598496,7.671023091725465,72133.92482360487,72191.37386144964,20,0,0,20
primary__operating__2022__mae_first__wide4,primary,operating,2022,mae_first,wide4,4,4,3.0,6800.0,301200.0,310500.0,9300.0,75070,True,3,3,3,0.75,2022-05-11T00:00:00,0,3,3,5,0.75,2022-05-05T00:00:00,1,5,5,7,0.75,2022-05-02T00:00:00,2,7,7,0,0.0,28,48,20,2,3,2,3,3,27,11,1624,13.055418719211822,3.7383004926108376,0.2017372706457392,11.811038623768471,74798.60415640393,75030.43589901477,20,0,0,20
primary__operating__2022__mae_first__center4,primary,operating,2022,mae_first,center4,4,4,1.5,6800.0,311417.0,321000.0,9583.0,72483,False,2,3,3,1.0,2022-05-12T00:00:00,1,3,3,6,1.0,2022-05-06T00:00:00,2,6,6,6,1.0,2022-04-14T00:00:00,2,6,6,1,55.5919,30,50,20,1,2,3,3,7,30,13,1569,13.674314850223071,3.7966857871255577,0.15495507018313937,13.383039327597196,78783.91848311026,79185.43196303378,20,0,0,20
primary__operating__2022__mae_first__edge4,primary,operating,2022,mae_first,edge4,4,4,3.0,6800.0,253443.0,263500.0,10057.0,77430,False,2,4,3,0.666667,2022-05-11T00:00:00,0,3,3,5,0.666667,2022-04-26T00:00:00,2,5,5,7,0.75,2022-05-02T00:00:00,2,7,7,0,0.0,33,53,20,2,2,3,2,7,32,9,1624,13.056650246305418,3.6921182266009853,0.20462953792518832,11.713972905172415,70738.27749384237,70747.60286330049,20,0,0,20
primary__operating__2022__mae_first__without050,primary,operating,2022,mae_first,without050,4,4,2.75,6800.0,300384.0,310000.0,9616.0,75152,False,3,4,4,1.0,2022-06-17T00:00:00,0,4,4,6,1.0,2022-06-13T00:00:00,2,6,6,8,1.0,2022-05-23T00:00:00,2,8,8,1,19.8731,30,50,20,2,3,3,3,4,29,12,1605,13.484735202492212,3.7626168224299064,0.17027769052081138,13.0795228105919,76021.59355140188,76199.62024922119,20,0,0,20
primary__operating__2022__mae_first__extremes2,primary,operating,2022,mae_first,extremes2,2,2,3.0,6800.0,244969.0,255500.0,10531.0,78702,False,5,6,5,0.5,2022-03-04T00:00:00,0,5,5,5,0.666667,2022-05-06T00:00:00,1,5,5,9,0.692308,2023-10-03T00:00:00,2,9,9,0,0.0,36,56,20,5,2,2,2,2,29,4,1624,13.142857142857142,1.9328817733990147,0.25826824083526945,9.86530810036946,69779.16403940888,69688.86120689654,20,0,0,20
primary__operating__2022__mae_first__grid5,primary,operating,2022,mae_first,grid5,5,5,3.0,6800.0,292063.0,300500.0,8437.0,77951,False,2,2,3,0.666667,2022-05-11T00:00:00,0,3,3,3,0.666667,2022-05-05T00:00:00,1,3,3,5,0.666667,2022-05-02T00:00:00,1,5,5,0,0.0,24,44,20,2,2,1,2,4,23,11,1624,13.617610837438423,4.527709359605911,0.18375574981874263,12.351234867610838,75840.40206280789,76202.08094211823,20,0,0,20
primary__operating__2022__mae_first__grid10,primary,operating,2022,mae_first,grid10,10,10,3.0,6800.0,304806.0,313500.0,8694.0,75237,False,1,0,2,0.5,2022-03-14T00:00:00,0,2,2,4,0.666667,2022-05-05T00:00:00,0,4,4,5,0.666667,2022-05-02T00:00:00,1,5,5,0,0.0,25,45,20,1,1,0,2,2,25,14,1624,13.129926108374384,8.143472906403941,0.16185411234040825,12.93740800184729,74247.86674876847,74679.060591133,20,0,0,20
primary__operating__2022__mae_first__grid20,primary,operating,2022,mae_first,grid20,20,20,3.0,6800.0,313320.0,321500.0,8180.0,80878,False,2,3,2,0.5,2022-05-02T00:00:00,0,2,2,4,0.666667,2022-04-26T00:00:00,0,4,6,6,0.75,2022-05-02T00:00:00,0,6,6,0,0.0,23,43,20,1,2,3,2,7,23,23,1624,14.010467980295566,14.010467980295566,0.16929820357519135,13.558365894704433,77788.11034482758,78330.53168103448,20,0,0,20
primary__operating__2022__mae_first__ladder4,primary,operating,2022,mae_first,ladder4,4,1,0.0,6800.0,278839.0,288000.0,9161.0,85708,False,5,8,5,1.0,2022-05-12T00:00:00,0,5,5,6,1.0,2022-05-06T00:00:00,0,6,6,7,1.0,2022-04-14T00:00:00,0,7,7,2,23.6664,31,49,18,2,4,5,4,7,27,7,1601,13.625858838226108,3.7826358525921298,0.2567964542203988,11.02955824734541,72460.85630855715,72848.36577139287,20,7,7,13
primary__operating__2022__mae_first__ladder20,primary,operating,2022,mae_first,ladder20,20,1,0.0,6800.0,277997.0,287000.0,9003.0,85672,False,5,6,5,1.0,2022-05-12T00:00:00,0,5,5,7,1.0,2022-05-06T00:00:00,0,7,7,7,1.0,2022-04-14T00:00:00,0,7,7,2,23.6664,30,48,18,1,5,6,5,8,30,30,1601,13.619612742036228,13.619612742036228,0.2958173632479842,8.121623613366646,71369.71773891317,71758.41186758276,20,7,7,13
primary__operating__2022__mae_first__uniform_low,primary,operating,2022,mae_first,uniform_low,1,1,0.0,5300.0,295200.0,305000.0,9800.0,79958,False,10,9,11,1.0,2022-05-12T00:00:00,2,11,11,20,1.0,2022-05-06T00:00:00,2,20,20,20,1.0,2022-04-14T00:00:00,2,20,20,3,30.8257,46,52,6,10,1,0,1,0,20,3,1594,12.78168130489335,1.0,0.33153947403702677,6.704871969259725,57503.36398996236,57782.83397114178,20,20,20,0
primary__operating__2022__mae_first__uniform_high,primary,operating,2022,mae_first,uniform_high,1,1,0.0,8300.0,255959.0,263500.0,7541.0,86959,False,5,4,5,1.0,2022-05-12T00:00:00,0,5,5,6,1.0,2022-05-06T00:00:00,0,6,6,6,1.0,2022-04-14T00:00:00,0,6,6,2,23.6664,20,40,20,5,1,0,1,0,12,2,1601,13.817613991255465,1.0,0.3188414687422177,7.1227619494066206,86016.6068707058,86477.89203622736,20,0,0,20
primary__operating__2022__mae_first__grid20_reverse,primary,operating,2022,mae_first,grid20_reverse,20,20,3.0,6800.0,307780.0,316000.0,8220.0,69647,False,2,3,2,1.0,2022-05-12T00:00:00,0,2,2,4,1.0,2022-05-06T00:00:00,2,4,4,5,1.0,2022-04-14T00:00:00,2,5,5,2,65.6711,22,42,20,1,2,3,2,3,22,22,1559,13.379730596536241,13.379730596536241,0.21028081632417386,12.964530726747915,79895.54474021809,80398.44801154587,20,0,0,20
primary__operating__2022__mae_first__ladder20_reverse,primary,operating,2022,mae_first,ladder20_reverse,20,1,0.0,6800.0,281412.0,290000.0,8588.0,86421,False,5,4,5,1.0,2022-05-12T00:00:00,0,5,5,6,1.0,2022-05-06T00:00:00,0,6,6,6,1.0,2022-04-14T00:00:00,0,6,6,2,23.6664,27,46,19,1,5,4,5,7,27,27,1601,13.73579013116802,13.73579013116802,0.29458904233689437,8.079078386633354,75042.35683947532,75449.45112429731,20,4,4,16
primary__isolation__2023__mae_first__rr_0.50,primary,isolation,2023,mae_first,rr_0.50,1,1,0.0,6800.0,-4000.0,0.0,4000.0,4720,True,20,1,20,1.0,2023-03-01T00:00:00,1,20,20,20,1.0,2023-02-23T00:00:00,1,20,20,20,1.0,2023-02-02T00:00:00,1,20,20,1,1229.9171,20,20,0,20,1,0,1,0,1,1,60,20.0,1.0,1.0,1.0,20962.916666666668,5067.116666666667,0,0,0,0
primary__isolation__2023__mae_first__rr_0.66,primary,isolation,2023,mae_first,rr_0.66,1,1,0.0,6800.0,-4000.0,0.0,4000.0,26280,False,20,1,20,1.0,2023-10-30T00:00:00,1,20,20,20,1.0,2023-10-24T00:00:00,1,20,20,20,1.0,2023-10-03T00:00:00,1,20,20,1,987.116,20,20,0,20,1,0,1,0,1,1,303,20.0,1.0,1.0,1.0,23546.194719471947,18585.254125412543,0,0,0,0
primary__isolation__2023__mae_first__rr_0.75,primary,isolation,2023,mae_first,rr_0.75,1,1,0.0,6800.0,266000.0,270000.0,4000.0,107620,True,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0,20,20,0,0,0,0,0,0,0,1290,20.0,1.0,1.0,1.0,94478.62713178295,95420.0976744186,20,0,0,20
primary__isolation__2023__mae_first__rr_0.82,primary,isolation,2023,mae_first,rr_0.82,1,1,0.0,6800.0,316000.0,320000.0,4000.0,106080,False,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0,20,20,0,0,0,0,0,0,0,1290,20.0,1.0,1.0,1.0,105482.20775193798,106687.6968992248,20,0,0,20
primary__isolation__2023__mae_first__rr_0.83,primary,isolation,2023,mae_first,rr_0.83,1,1,0.0,6800.0,316000.0,320000.0,4000.0,105960,False,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0,20,20,0,0,0,0,0,0,0,1290,20.0,1.0,1.0,1.0,103911.54186046512,105133.77906976744,20,0,0,20
primary__isolation__2023__mae_first__rr_0.97,primary,isolation,2023,mae_first,rr_0.97,1,1,0.0,6800.0,356000.0,360000.0,4000.0,102160,False,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0,20,20,0,0,0,0,0,0,0,1290,20.0,1.0,1.0,1.0,107809.4488372093,109165.9496124031,20,0,0,20
primary__isolation__2023__mae_first__rr_1.00,primary,isolation,2023,mae_first,rr_1.00,1,1,0.0,6800.0,356000.0,360000.0,4000.0,101420,True,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0,20,20,0,0,0,0,0,0,0,1290,20.0,1.0,1.0,1.0,110667.24186046512,112156.67054263566,20,0,0,20
primary__isolation__2023__mae_first__rr_1.13,primary,isolation,2023,mae_first,rr_1.13,1,1,0.0,6800.0,426000.0,430000.0,4000.0,98660,False,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0,20,20,0,0,0,0,0,0,0,1290,20.0,1.0,1.0,1.0,110650.11317829457,112069.21085271318,20,0,0,20
primary__isolation__2023__mae_first__rr_1.17,primary,isolation,2023,mae_first,rr_1.17,1,1,0.0,6800.0,416000.0,420000.0,4000.0,97780,False,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0,20,20,0,0,0,0,0,0,0,1290,20.0,1.0,1.0,1.0,112137.77674418605,113324.06589147287,20,0,0,20
primary__isolation__2023__mae_first__rr_1.25,primary,isolation,2023,mae_first,rr_1.25,1,1,0.0,6800.0,366000.0,370000.0,4000.0,96200,True,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,,0,0,0,0,0.0,0,20,20,0,0,0,0,0,0,0,1290,20.0,1.0,1.0,1.0,108678.28062015504,109884.32403100775,20,0,0,20
