product,window,withdrawal,headroom,retained_balance_target,first_entry,last_exit,trades,ongoing,terminal,total,ongoing_received_after_split,terminal_profit_equity_before_withdrawal,accounts,alive,evaluations,evaluation_months,evaluation_resets,evaluation_fees,activation_fees,spend,contributions,ending_owner_cash,spares_at_end,passes_forfeited_cash,passes_forfeited_capacity,max_pass_to_activation_hours,passes_awaiting_first_check_at_horizon,deaths_after_startup_year,deaths_of_pas_at_least_one_year_old,mature_pa_days,deaths_after_two_years,deaths_2026_03_30,last_death,largest_simultaneous_deaths,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days,observed_days,live_pa_days,average_live_pas_event_weighted,vacant_capacity_days_including_startup,average_retained_profit_book,average_positive_retained_profit_book,average_retained_profit_per_live_pa,average_actual_cushion_book,average_actual_cushion_per_live_pa,live_multiple_account_days,live_mean_balance_std_usd,live_mean_balance_range_usd,live_mean_distinct_balances,live_identical_balance_fraction,frozen_multiple_account_days,frozen_mean_balance_std_usd,frozen_mean_balance_range_usd,frozen_mean_distinct_balances,frozen_identical_balance_fraction,book_empty_transitions,book_wipes_from_at_least_five_live,march30_pretrade_alive,march30_pretrade_distinct,march30_pretrade_profit_min,march30_pretrade_profit_max,execution,copies,signals_executed,signal_participation,allocation_sha256,job
legacy_25k,start_2024,minimum,3800,28900.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,146129.0,0,146129.0,154000.0,28855.3,40,7,48,87,39,2871.0,5000.0,7871.0,11000.0,157129.0,0,0,0,21.0,0,30,9,3260.44,24,0,2026-06-25T23:30:00,5,33,20,13,0.1515,31.98,98.95,1696.15,119.42,7.73,11.58,8,8,8,0,0,0,0,923.6222,10685.7762,11.5694,7786.67,46200.18,46274.65,3993.3,45945.65,3971.3,893.8963,1337.0292,4225.2556,9.6662,0.0058,877.9882,963.1604,3100.0982,8.8137,0.0395,0,0,2,1,401.75,401.75,blocking,41906,3578,0.2826670880075841,28a30cad593e799989bf5fb9368f457ca620cd61975cd0b50fccdfb0ea9d5d85,"[""legacy_25k"", ""start_2024"", ""minimum"", 3800]"
legacy_25k,start_2024,minimum,3900,29000.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,142629.0,0,142629.0,150500.0,29855.3,40,7,48,87,39,2871.0,5000.0,7871.0,11000.0,153629.0,0,0,0,21.0,0,30,9,3286.75,24,0,2026-06-25T23:30:00,5,33,20,13,0.1515,31.98,95.37,1669.84,116.27,7.73,11.61,8,8,8,0,0,0,0,923.6222,10712.0847,11.5979,7760.36,46790.48,46864.95,4034.39,46533.1,4012.2,893.8963,1348.8499,4295.8697,9.6893,0.0058,877.9882,972.5197,3171.7924,8.8372,0.0395,0,0,2,1,401.75,401.75,blocking,42004,3578,0.2826670880075841,8cee87ac15554567279b7f5eadd725da6fa8c2769bdb7848f52b354bdd06d7c2,"[""legacy_25k"", ""start_2024"", ""minimum"", 3900]"
legacy_25k,start_2024,minimum,4000,29100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,141629.0,0,141629.0,149500.0,29855.3,40,7,48,87,39,2871.0,5000.0,7871.0,11000.0,152629.0,0,0,0,21.0,0,30,9,3292.58,24,0,2026-06-25T23:30:00,6,33,20,13,0.1515,31.98,95.37,1657.9,116.27,7.73,11.62,8,8,8,0,0,0,0,923.6222,10724.0218,11.6108,7748.42,47043.28,47117.75,4051.67,46784.61,4029.39,893.8963,1353.1578,4309.3729,9.7026,0.0058,877.9882,974.6717,3185.5403,8.8508,0.0395,0,0,2,1,401.75,401.75,blocking,42051,3578,0.2826670880075841,0a1462db5862441d2b266d8900735725b9518bf4158a5110cb7c4995bd63728d,"[""legacy_25k"", ""start_2024"", ""minimum"", 4000]"
legacy_25k,start_2024,minimum,4100,29200.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,139129.0,0,139129.0,147000.0,19864.2,40,5,48,87,39,2871.0,5000.0,7871.0,11000.0,150129.0,0,0,0,21.0,0,32,11,3071.23,26,0,2026-06-25T23:30:00,6,35,20,15,0.1429,31.98,95.37,1879.26,116.12,12.73,11.39,8,8,8,0,0,0,0,923.6222,10502.6708,11.3712,7969.77,45854.77,45929.23,4032.54,45620.06,4011.9,875.7398,1288.0385,4139.4052,9.7647,0.0002,843.2919,927.9265,3099.4506,9.086,0.0002,1,0,0,0,,,blocking,41175,3560,0.2812450624111234,67a84c11468f386ea486da0feebb827840fa58a6edd0703247292f0015d22779,"[""legacy_25k"", ""start_2024"", ""minimum"", 4100]"
legacy_25k,start_2024,minimum,4200,29300.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,142629.0,1500.0,144129.0,150500.0,30223.0,40,7,48,87,39,2871.0,5000.0,7871.0,11000.0,155129.0,0,0,0,21.0,0,30,11,3270.91,24,0,2026-06-25T23:30:00,6,33,20,13,0.1515,31.98,95.37,1661.27,116.12,7.73,11.62,8,8,8,0,0,0,0,923.6222,10720.6604,11.6072,7751.78,47042.91,47117.37,4052.91,46784.6,4030.66,893.8963,1304.9826,4238.918,9.7028,0.0059,877.9882,914.3934,3115.4928,8.851,0.0397,0,0,2,1,335.6,335.6,blocking,42047,3578,0.2826670880075841,0e102c745bc1dab8bfe3cb92fd41750860f0f75498f9c98020fb766214ff629b,"[""legacy_25k"", ""start_2024"", ""minimum"", 4200]"
legacy_25k,start_2024,minimum,4300,29400.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,140629.0,1500.0,142129.0,148500.0,31723.0,40,7,48,87,39,2871.0,5000.0,7871.0,11000.0,153129.0,0,0,0,21.0,0,30,11,3272.12,24,0,2026-06-25T23:30:00,5,33,20,13,0.1515,31.98,95.22,1660.06,116.12,7.73,11.62,8,8,8,0,0,0,0,923.6222,10721.8708,11.6085,7750.57,47874.53,47948.99,4124.09,47616.09,4101.83,893.8963,1329.5213,4307.2091,9.7041,0.0059,877.9882,935.1823,3184.9886,8.8524,0.0397,0,0,2,1,335.6,335.6,blocking,42056,3578,0.2826670880075841,c34a734b8e93662c7459953efe0489a38377ce360281104dc24d100e83121848,"[""legacy_25k"", ""start_2024"", ""minimum"", 4300]"
legacy_25k,start_2024,minimum,4400,29500.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,138629.0,1500.0,140129.0,146500.0,31723.0,40,7,48,87,39,2871.0,5000.0,7871.0,11000.0,151129.0,0,0,0,21.0,0,30,11,3276.96,24,0,2026-06-25T23:30:00,5,33,20,13,0.1515,31.98,94.16,1655.21,115.06,7.73,11.63,8,8,8,0,0,0,0,923.6222,10726.7125,11.6137,7745.73,48266.43,48340.89,4155.97,48007.46,4133.68,893.8963,1336.5842,4316.5268,9.7082,0.0059,877.9882,939.9154,3194.4751,8.8565,0.0397,0,0,2,1,335.6,335.6,blocking,42092,3578,0.2826670880075841,e657c0dd97e512190b3175e982f9d0beb5acdaf02d4aed7c386048d7b7d2f948,"[""legacy_25k"", ""start_2024"", ""minimum"", 4400]"
legacy_25k,start_2024,minimum,4500,29600.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,137629.0,1500.0,139129.0,145500.0,31723.0,40,7,48,87,39,2871.0,5000.0,7871.0,11000.0,150129.0,0,0,0,21.0,0,30,11,3280.33,24,0,2026-06-25T23:30:00,6,33,20,13,0.1515,31.98,94.16,1650.63,115.06,7.73,11.63,8,8,8,0,0,0,0,923.6222,10731.2981,11.6187,7741.15,48601.06,48675.53,4183.0,48341.6,4160.67,893.8963,1342.9842,4339.2656,9.7133,0.0059,877.9882,944.7156,3217.6259,8.8617,0.0397,0,0,2,1,335.6,335.6,blocking,42110,3578,0.2826670880075841,27f8220f44c31e6d248a3c13b03b81800a937e806c6062fd894d7f0934081421,"[""legacy_25k"", ""start_2024"", ""minimum"", 4500]"
legacy_25k,start_2024,minimum,5000,30100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,131629.0,3000.0,134629.0,139500.0,33223.0,40,7,48,87,39,2871.0,5000.0,7871.0,11000.0,145629.0,0,0,0,21.0,0,30,11,3305.75,24,0,2026-06-25T23:30:00,5,33,20,13,0.1515,31.98,91.64,1625.21,112.12,7.73,11.66,8,8,8,0,0,0,0,923.6222,10756.7111,11.6462,7715.73,51246.61,51321.07,4400.28,50984.39,4377.76,893.8963,1418.0531,4510.1426,9.7385,0.0059,877.9882,1007.0363,3391.5989,8.8873,0.0397,0,0,2,1,335.6,335.6,blocking,42155,3578,0.2826670880075841,cdf9526f7b126672dbdcb2884d2ca76c74597ed4b762ca1341be03fc3a28f4b2,"[""legacy_25k"", ""start_2024"", ""minimum"", 5000]"
legacy_25k,start_2024,minimum,5700,30800.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,123129.0,6000.0,129129.0,131000.0,47371.4,40,9,48,87,39,2871.0,5000.0,7871.0,11000.0,140129.0,0,0,0,21.0,0,28,11,3532.24,22,0,2026-06-25T23:30:00,4,31,20,11,0.1613,31.98,88.31,1372.11,109.05,7.73,11.93,8,8,8,0,0,0,0,923.6222,11009.8167,11.9203,7462.63,55828.68,55903.14,4683.51,55539.06,4659.22,893.8963,1531.5857,4753.7785,9.8923,0.0,877.9882,1116.7577,3643.1887,9.0439,0.0,0,0,4,2,230.4,335.6,blocking,43203,3578,0.2826670880075841,a465274aad479720c33f2d57f950d63398a4a153d176e052babedd52e330b964,"[""legacy_25k"", ""start_2024"", ""minimum"", 5700]"
legacy_25k,start_2024,minimum,6000,31100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,122195.0,6000.0,128195.0,130000.0,74625.85,40,13,47,85,38,2805.0,5000.0,7805.0,11000.0,139195.0,0,0,0,21.0,0,24,7,3977.02,18,2,2026-06-25T23:30:00,4,27,20,7,0.1852,31.98,88.02,922.29,105.65,7.73,12.42,7,7,8,0,0,0,0,923.6222,11459.6403,12.4073,7012.8,59423.66,59497.79,4789.42,59079.79,4761.7,893.8963,1586.3638,4904.8735,10.2733,0.0,877.9882,1183.7859,3814.9364,9.4339,0.0,0,0,10,7,102.3,835.6,blocking,44979,3578,0.2826670880075841,0993eb5d528cd1d7b4f6d9a61ee01a57b9b14f2044a8931d8140393786b77647,"[""legacy_25k"", ""start_2024"", ""minimum"", 6000]"
legacy_25k,start_2024,minimum,6100,31200.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,124209.0,6000.0,130209.0,131500.0,94064.55,38,16,42,77,35,2541.0,4750.0,7291.0,11000.0,141209.0,0,0,0,21.0,0,19,4,4304.18,13,2,2026-06-25T23:30:00,2,22,18,4,0.2273,26.86,84.75,625.8,38.2,7.73,12.74,5,5,8,0,0,0,0,923.6222,11756.1273,12.7283,6716.32,61899.31,61970.8,4863.13,61497.9,4831.59,893.8963,1597.2389,4977.0527,10.4864,0.0,877.9882,1205.5644,3900.3888,9.6824,0.0,0,0,13,9,102.3,835.6,blocking,46161,3578,0.2826670880075841,21567aa6745aedee0a2d88c3f5b8e8f841449b52500814de31d48d24221e8b2c,"[""legacy_25k"", ""start_2024"", ""minimum"", 6100]"
legacy_25k,start_2024,minimum,6200,31300.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,125466.0,4500.0,129966.0,132500.0,102186.15,37,17,40,73,33,2409.0,4625.0,7034.0,11000.0,140966.0,0,0,0,21.0,0,17,2,4522.15,11,2,2026-06-25T23:30:00,2,20,17,3,0.25,17.31,84.75,487.73,24.92,7.73,12.89,5,5,8,0,0,0,0,923.6222,11894.2009,12.8778,6578.24,63095.96,63167.41,4899.6,62669.14,4866.46,893.8963,1605.2416,4993.0157,10.6408,0.0,877.9882,1214.0946,3920.3772,9.8527,0.0,0,0,15,11,102.3,835.6,blocking,46709,3578,0.2826670880075841,b851eabdf23f7d06f870e06352bc6057b9af935201d3a315e10474d6d67e85d2,"[""legacy_25k"", ""start_2024"", ""minimum"", 6200]"
legacy_25k,start_2024,minimum,6300,31400.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,126506.0,4500.0,131006.0,133000.0,108882.25,34,18,36,68,32,2244.0,4250.0,6494.0,11000.0,142006.0,0,0,0,21.0,0,13,1,4627.8,7,1,2026-06-25T23:30:00,2,16,14,2,0.3125,5.03,94.16,412.73,105.65,7.73,12.97,5,5,8,0,0,0,0,923.6222,11969.1968,12.959,6503.25,64214.34,64277.18,4955.2,63747.35,4919.17,893.8963,1610.1932,4987.8433,10.7281,0.0,877.9882,1235.5496,3959.406,9.9652,0.0,0,0,15,11,156.35,835.6,blocking,47001,3578,0.2826670880075841,18ed624ddf3afca71299e4a39df551239e705860581fa24b6c088dcc7726fac6,"[""legacy_25k"", ""start_2024"", ""minimum"", 6300]"
legacy_25k,start_2024,minimum,6400,31500.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,124664.0,3000.0,127664.0,131000.0,112134.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,138664.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,64898.92,64961.75,5001.87,64415.32,4964.59,893.8963,1620.209,5004.3242,10.7446,0.0,877.9882,1245.2375,3975.1089,10.0009,0.0,0,0,15,11,230.4,835.6,blocking,47066,3578,0.2826670880075841,d0e10cd53740a66c22e7492f5d7d7630a8f886294a5d44cf9670a9d8c7ba33be,"[""legacy_25k"", ""start_2024"", ""minimum"", 6400]"
legacy_25k,start_2024,minimum,6500,31600.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,122164.0,3000.0,125164.0,128500.0,114634.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,136164.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,65570.99,65633.82,5053.66,65087.39,5016.39,893.8963,1641.8244,5039.2004,10.7446,0.0,877.9882,1265.3003,4006.4652,10.0009,0.0,0,0,15,11,353.8,835.6,blocking,47066,3578,0.2826670880075841,0173211de2e16efe1a6a2fea62fa79678da9f2cddcac09456f03b3244568df9d,"[""legacy_25k"", ""start_2024"", ""minimum"", 6500]"
legacy_25k,start_2024,minimum,6600,31700.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,120664.0,3000.0,123664.0,127000.0,116134.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,134664.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,66264.29,66327.11,5107.1,65780.69,5069.82,893.8963,1661.4198,5088.6137,10.7446,0.0,877.9882,1283.0246,4054.8157,10.0009,0.0,0,0,15,11,412.0,901.75,blocking,47066,3578,0.2826670880075841,f1099d06f55e99ac9041873f686c340454b236e71ed752ae4dd19130a4e69e8f,"[""legacy_25k"", ""start_2024"", ""minimum"", 6600]"
legacy_25k,start_2024,minimum,6700,31800.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,119164.0,3000.0,122164.0,125500.0,117634.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,133164.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,66840.66,66903.48,5151.52,66357.06,5114.25,893.8963,1678.7444,5133.8055,10.7446,0.0,877.9882,1298.6514,4094.4237,10.0009,0.0,0,0,15,11,602.3,969.85,blocking,47066,3578,0.2826670880075841,eeef76aad770d5c26393004043e54f74d4ca2e0a5ba39a32fbcd7e9c5971f918,"[""legacy_25k"", ""start_2024"", ""minimum"", 6700]"
legacy_25k,start_2024,minimum,6800,31900.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,118664.0,3000.0,121664.0,125000.0,118134.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,132664.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,67488.59,67551.42,5201.46,67004.99,5164.18,893.8963,1703.8566,5182.368,10.7446,0.0,877.9882,1324.25,4142.0476,10.0009,0.0,0,0,15,11,656.35,1102.3,blocking,47066,3578,0.2826670880075841,32623f334c45fe7784040333d40e9e7e7d58bedfd7d7d0adc4b1467c91091d80,"[""legacy_25k"", ""start_2024"", ""minimum"", 6800]"
legacy_25k,start_2024,minimum,6900,32000.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,116664.0,3000.0,119664.0,123000.0,120134.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,130664.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,68061.11,68123.94,5245.58,67577.51,5208.31,893.8963,1724.183,5239.7625,10.7446,0.0,877.9882,1345.2025,4197.9906,10.0009,0.0,0,0,15,11,730.4,1203.15,blocking,47066,3578,0.2826670880075841,c50dc83622045129f2e5675a08e27c84bccbb1ad7a8d3dd596c1a34535cf987d,"[""legacy_25k"", ""start_2024"", ""minimum"", 6900]"
legacy_25k,start_2024,minimum,7000,32100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,115164.0,3000.0,118164.0,121500.0,121634.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,129164.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,68661.3,68724.12,5291.84,68177.7,5254.57,893.8963,1744.8913,5283.2879,10.7446,0.0,877.9882,1365.2572,4238.7652,10.0009,0.0,0,0,15,11,835.6,1274.55,blocking,47066,3578,0.2826670880075841,1d1055e332690db4ec0873eea7c1f4c60e24b63e708996cb70ca678d20309d58,"[""legacy_25k"", ""start_2024"", ""minimum"", 7000]"
legacy_25k,start_2024,minimum,7100,32200.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,112664.0,3000.0,115664.0,119000.0,124134.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,126664.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,69494.69,69557.52,5356.07,69011.09,5318.8,893.8963,1766.8247,5327.3441,10.7446,0.0,877.9882,1384.3957,4281.0492,10.0009,0.0,0,0,15,11,912.0,1401.75,blocking,47066,3578,0.2826670880075841,5c310e0939712101b4bc07015c95dcaa7e690a2cd12efc1a9604e5c2e0d6152b,"[""legacy_25k"", ""start_2024"", ""minimum"", 7100]"
legacy_25k,start_2024,minimum,7200,32300.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,111664.0,3000.0,114664.0,118000.0,125134.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,125664.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,69972.05,70034.87,5392.86,69488.45,5355.59,893.8963,1787.3569,5424.417,10.7446,0.0,877.9882,1404.6722,4373.4783,10.0009,0.0,0,0,15,11,1102.3,1469.85,blocking,47066,3578,0.2826670880075841,983ab28de046527ee8b45a87e885affcd985c4ddb1e7f025628999fda0ed309e,"[""legacy_25k"", ""start_2024"", ""minimum"", 7200]"
legacy_25k,start_2024,minimum,7300,32400.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,111164.0,3000.0,114164.0,117500.0,125634.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,125164.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,70575.05,70637.88,5439.33,70091.45,5402.06,893.8963,1813.0028,5482.6781,10.7446,0.0,877.9882,1431.6591,4430.9765,10.0009,0.0,0,0,15,11,1156.35,1602.3,blocking,47066,3578,0.2826670880075841,0154972d84e0572b7f510da1e675638666ee0bae1417e4cbce0576ac880209c7,"[""legacy_25k"", ""start_2024"", ""minimum"", 7300]"
legacy_25k,start_2024,minimum,7400,32500.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,109164.0,3000.0,112164.0,115500.0,127634.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,123164.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,71211.45,71274.27,5488.38,70727.85,5451.11,893.8963,1835.3578,5544.4922,10.7446,0.0,877.9882,1454.6809,4491.4192,10.0009,0.0,0,0,15,11,1230.4,1703.15,blocking,47066,3578,0.2826670880075841,736ac1ac64438a524f0675e4f91e8a2f11742750060c0c864a0e3b759979621f,"[""legacy_25k"", ""start_2024"", ""minimum"", 7400]"
legacy_25k,start_2024,minimum,7500,32600.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,107664.0,3000.0,110664.0,114000.0,129134.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,121664.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,71878.22,71941.05,5539.77,71394.62,5502.5,893.8963,1857.2207,5621.8427,10.7446,0.0,877.9882,1475.8403,4566.6317,10.0009,0.0,0,0,15,11,1335.6,1774.55,blocking,47066,3578,0.2826670880075841,70e8eb061568d84c463b098be9fbff4a6a4b7eb933051133da12df7240c4227c,"[""legacy_25k"", ""start_2024"", ""minimum"", 7500]"
legacy_25k,start_2024,minimum,8000,33100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,100164.0,6000.0,106164.0,106500.0,136634.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,117164.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,74742.19,74805.01,5760.5,74258.59,5723.23,893.8963,1952.8369,5966.5856,10.7446,0.0,877.9882,1569.0065,4904.338,10.0009,0.0,0,0,15,11,1730.4,2274.55,blocking,47066,3578,0.2826670880075841,b4f31f92778203066d9344816d6c92a740d0915dd1ffaeb3ed8073b8e21761e0,"[""legacy_25k"", ""start_2024"", ""minimum"", 8000]"
legacy_25k,start_2024,minimum,9000,34100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,85164.0,6000.0,91164.0,91500.0,151634.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,102164.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,81185.78,81248.6,6257.12,80702.18,6219.85,893.8963,2180.7333,6643.5887,10.7446,0.0,877.9882,1795.7279,5559.9627,10.0009,0.0,0,0,15,11,2730.4,3274.55,blocking,47066,3578,0.2826670880075841,16f98539728cf7810cdeb1af21fdce4b39808c406c563d144b8dadd56ab3c2d1,"[""legacy_25k"", ""start_2024"", ""minimum"", 9000]"
legacy_25k,start_2024,minimum,10000,35100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,72164.0,6000.0,78164.0,78500.0,164634.8,33,18,35,67,32,2211.0,4125.0,6336.0,11000.0,89164.0,0,0,0,21.0,0,12,0,4733.44,6,0,2026-06-25T23:30:00,2,15,13,2,0.3333,4.04,98.95,397.98,115.06,7.73,12.98,5,5,8,0,0,0,0,923.6222,11983.9468,12.9749,6488.5,86473.82,86536.64,6664.68,85990.22,6627.41,893.8963,2369.6407,7123.6805,10.7446,0.0,877.9882,1990.1235,6048.7532,10.0009,0.0,0,0,15,11,2730.4,4274.55,blocking,47066,3578,0.2826670880075841,d3d33b8fc529576a7dc40fce23f244581233dcf603f857802222ce579dc41ae3,"[""legacy_25k"", ""start_2024"", ""minimum"", 10000]"
legacy_25k,start_2024,maximum,0,25100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,87715.3,0,87715.3,101198.3,12601.5,68,5,76,151,75,4983.0,8500.0,13483.0,11000.0,98715.3,0,0,0,20.5,0,52,0,0,22,0,2026-06-29T20:30:00,5,63,57,6,0.0635,46.51,78.34,2493.81,18.75,36.73,5.38,9,9,8,0,0,0,0,923.6222,4951.0519,5.3605,13521.39,8336.63,8601.15,1555.2,9662.47,1802.54,810.8863,1108.3761,2994.0876,4.9371,0.0102,653.3021,946.2737,2280.7032,3.7789,0.0005,3,0,0,0,,,blocking,19297,3466,0.27381892874071734,a681e5f540312cbe353d23327795153b4e8bc0565322e500a9995f27fbe431ff,"[""legacy_25k"", ""start_2024"", ""maximum"", 0]"
legacy_25k,start_2024,maximum,1000,26100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,89653.5,0,89653.5,103169.5,12601.5,68,5,76,152,76,5016.0,8500.0,13516.0,11000.0,100653.5,0,0,0,21.5,0,52,0,0,22,0,2026-06-29T20:30:00,6,63,57,6,0.0635,46.16,78.34,2429.74,18.75,36.73,5.46,9,9,8,0,0,0,0,923.6222,5023.122,5.4385,13449.32,8518.94,8753.82,1566.41,9783.5,1798.93,818.2197,1079.3057,2923.5617,4.609,0.0199,683.5745,914.086,2181.71,3.4666,0.0005,3,0,0,0,,,blocking,19614,3466,0.27381892874071734,01c6bba96e67bc189425065477ac1afd022bdc6e10ed973efeb1a1258843d936,"[""legacy_25k"", ""start_2024"", ""maximum"", 1000]"
legacy_25k,start_2024,maximum,2000,27100.0,2024-01-02T06:34:40,2026-07-13T21:30:40,4985,106249.8,0,106249.8,119824.8,532.0,69,1,79,150,71,4950.0,8625.0,13575.0,11000.0,117249.8,0,0,0,22.5,0,60,0,0,32,0,2026-06-29T20:30:00,9,68,54,14,0.0588,45.12,109.56,2992.34,119.68,33.73,7.49,8,8,8,0,0,0,0,923.6222,6897.1081,7.4675,11575.34,13099.67,13326.69,1754.23,14157.86,1895.94,815.8377,1039.1794,3159.3868,5.2604,0.0025,750.8516,741.6796,2001.4475,3.9313,0.0009,4,0,0,0,,,blocking,26792,3465,0.27373992731869173,e845533ea6563aeb0fbf7d2eac8ec5d5f178b5c470745d09a32d60bd85b92076,"[""legacy_25k"", ""start_2024"", ""maximum"", 2000]"
