case,at,alive,alive_rr050,alive_rr250,purchased,deaths,retained_profit
2020-03__daily_minimum,2022-10-01T00:00:00,9,3,6,32,23,26120.2
2020-03__daily_minimum,2022-11-01T00:00:00,10,4,6,33,23,29687.2
2020-03__daily_minimum,2022-12-01T00:00:00,9,3,6,34,25,22589.35
2020-03__daily_minimum,2023-01-01T00:00:00,10,4,6,35,25,17301.7
2020-03__daily_minimum,2023-02-01T00:00:00,10,4,6,36,26,25173.0
2020-03__daily_minimum,2023-03-01T00:00:00,10,4,6,37,27,25306.7
2020-03__daily_minimum,2023-04-01T00:00:00,10,3,7,38,28,35650.4
2020-03__daily_minimum,2023-05-01T00:00:00,11,4,7,39,28,39591.85
2020-03__daily_minimum,2023-06-01T00:00:00,12,4,8,40,28,38192.5
2020-03__daily_minimum,2023-07-01T00:00:00,13,5,8,41,28,40508.1
2020-03__daily_minimum,2023-08-01T00:00:00,14,5,9,42,28,44548.2
2020-03__daily_minimum,2023-09-01T00:00:00,15,6,9,43,28,56108.85
2020-03__daily_minimum,2023-10-01T00:00:00,16,6,10,44,28,46180.55
2020-03__daily_minimum,2023-11-01T00:00:00,11,3,8,45,34,33203.4
2020-03__daily_minimum,2023-12-01T00:00:00,12,3,9,46,34,38600.3
2020-03__daily_minimum,2024-01-01T00:00:00,13,4,9,47,34,50884.75
2020-03__daily_minimum,2024-02-01T00:00:00,14,4,10,48,34,51047.8
2020-03__daily_minimum,2024-03-01T00:00:00,15,5,10,49,34,64097.9
2020-03__daily_minimum,2024-04-01T00:00:00,16,5,11,50,34,67115.15
2020-03__daily_minimum,2024-05-01T00:00:00,15,5,10,51,36,49551.1
2020-03__daily_minimum,2024-06-01T00:00:00,16,5,11,52,36,80634.1
2020-03__daily_minimum,2024-07-01T00:00:00,17,6,11,53,36,98130.4
2020-03__daily_minimum,2024-08-01T00:00:00,16,5,11,54,38,74553.6
2020-03__daily_minimum,2024-09-01T00:00:00,16,6,10,55,39,91525.35
2020-03__daily_minimum,2024-10-01T00:00:00,17,6,11,56,39,99294.05
2020-03__daily_minimum,2024-11-01T00:00:00,18,7,11,57,39,95574.25
2020-03__daily_minimum,2024-12-01T00:00:00,19,7,12,58,39,109757.75
2020-03__daily_minimum,2025-01-01T00:00:00,20,8,12,59,39,116909.05
2020-03__daily_minimum,2025-02-01T00:00:00,20,8,12,59,39,136401.05
2020-03__daily_minimum,2025-03-01T00:00:00,20,8,12,59,39,123186.65
2020-03__daily_minimum,2025-04-01T00:00:00,20,7,13,60,40,106886.0
2020-03__daily_minimum,2025-05-01T00:00:00,20,8,12,61,41,173298.25
2020-03__daily_minimum,2025-06-01T00:00:00,20,8,12,61,41,178722.85
2020-03__daily_minimum,2025-07-01T00:00:00,20,8,12,61,41,188420.25
2020-03__daily_minimum,2025-08-01T00:00:00,20,8,12,61,41,173850.05
2020-03__daily_minimum,2025-09-01T00:00:00,20,8,12,61,41,174185.45
2020-03__daily_minimum,2025-10-01T00:00:00,20,8,12,61,41,179170.85
2020-03__daily_minimum,2025-11-01T00:00:00,20,8,12,61,41,192150.25
2020-03__daily_minimum,2025-12-01T00:00:00,20,8,12,61,41,187422.25
2020-03__daily_minimum,2026-01-01T00:00:00,20,8,12,61,41,149536.85
2020-03__daily_minimum,2026-02-01T00:00:00,20,8,12,61,41,166209.45
2020-03__daily_minimum,2026-03-01T00:00:00,20,8,12,61,41,136102.85
2020-03__daily_minimum,2026-04-01T00:00:00,20,8,12,61,41,106744.85
2020-03__daily_minimum,2026-05-01T00:00:00,20,8,12,61,41,148463.65
2020-03__daily_minimum,2026-06-01T00:00:00,20,8,12,61,41,193326.85
2020-03__daily_minimum,2026-07-01T00:00:00,20,8,12,61,41,171028.65
2020-03__daily_minimum,2026-07-13T21:30:40,20,8,12,61,41,168661.25
2020-03__daily_maximum,2020-03-01T00:00:00,1,1,0,1,0,0.0
2020-03__daily_maximum,2020-04-01T00:00:00,2,1,1,2,0,1383.1
2020-03__daily_maximum,2020-05-01T00:00:00,3,2,1,3,0,2259.25
2020-03__daily_maximum,2020-06-01T00:00:00,4,2,2,4,0,4733.15
2020-03__daily_maximum,2020-07-01T00:00:00,4,3,1,5,1,2713.95
2020-03__daily_maximum,2020-08-01T00:00:00,5,3,2,6,1,5758.25
2020-03__daily_maximum,2020-09-01T00:00:00,6,4,2,7,1,7180.6
2020-03__daily_maximum,2020-10-01T00:00:00,7,4,3,8,1,10919.2
2020-03__daily_maximum,2020-11-01T00:00:00,8,5,3,9,1,13233.15
2020-03__daily_maximum,2020-12-01T00:00:00,9,5,4,10,1,12734.95
2020-03__daily_maximum,2021-01-01T00:00:00,8,4,4,11,3,12007.65
2020-03__daily_maximum,2021-02-01T00:00:00,9,4,5,12,3,13190.25
2020-03__daily_maximum,2021-03-01T00:00:00,8,3,5,13,5,14075.55
2020-03__daily_maximum,2021-04-01T00:00:00,8,2,6,14,6,17738.65
2020-03__daily_maximum,2021-05-01T00:00:00,9,3,6,15,6,19187.25
2020-03__daily_maximum,2021-06-01T00:00:00,6,1,5,16,10,12136.35
2020-03__daily_maximum,2021-07-01T00:00:00,6,1,5,17,11,11801.0
2020-03__daily_maximum,2021-08-01T00:00:00,7,1,6,18,11,13440.5
2020-03__daily_maximum,2021-09-01T00:00:00,8,2,6,19,11,16363.15
2020-03__daily_maximum,2021-10-01T00:00:00,7,2,5,20,13,8777.3
2020-03__daily_maximum,2021-11-01T00:00:00,8,3,5,21,13,23518.4
2020-03__daily_maximum,2021-12-01T00:00:00,9,3,6,22,13,22253.8
2020-03__daily_maximum,2022-01-01T00:00:00,7,1,6,23,16,16404.9
2020-03__daily_maximum,2022-02-01T00:00:00,7,1,6,24,17,21263.45
2020-03__daily_maximum,2022-03-01T00:00:00,8,2,6,25,17,35835.4
2020-03__daily_maximum,2022-04-01T00:00:00,9,2,7,26,17,33428.95
2020-03__daily_maximum,2022-05-01T00:00:00,10,3,7,27,17,33237.15
2020-03__daily_maximum,2022-06-01T00:00:00,7,1,6,28,21,25905.05
2020-03__daily_maximum,2022-07-01T00:00:00,7,2,5,29,22,11052.65
2020-03__daily_maximum,2022-08-01T00:00:00,8,2,6,30,22,24801.95
2020-03__daily_maximum,2022-09-01T00:00:00,9,3,6,31,22,27151.55
2020-03__daily_maximum,2022-10-01T00:00:00,9,3,6,32,23,25869.2
2020-03__daily_maximum,2022-11-01T00:00:00,10,4,6,33,23,29436.2
2020-03__daily_maximum,2022-12-01T00:00:00,9,3,6,34,25,22338.35
2020-03__daily_maximum,2023-01-01T00:00:00,10,4,6,35,25,17050.7
2020-03__daily_maximum,2023-02-01T00:00:00,10,4,6,36,26,24922.0
2020-03__daily_maximum,2023-03-01T00:00:00,10,4,6,37,27,25055.7
2020-03__daily_maximum,2023-04-01T00:00:00,10,3,7,38,28,35399.4
2020-03__daily_maximum,2023-05-01T00:00:00,11,4,7,39,28,39340.85
2020-03__daily_maximum,2023-06-01T00:00:00,12,4,8,40,28,37941.5
2020-03__daily_maximum,2023-07-01T00:00:00,13,5,8,41,28,39902.75
2020-03__daily_maximum,2023-08-01T00:00:00,14,5,9,42,28,43912.25
2020-03__daily_maximum,2023-09-01T00:00:00,15,6,9,43,28,54925.8
2020-03__daily_maximum,2023-10-01T00:00:00,16,6,10,44,28,44658.55
2020-03__daily_maximum,2023-11-01T00:00:00,11,3,8,45,34,31681.4
2020-03__daily_maximum,2023-12-01T00:00:00,12,3,9,46,34,37078.3
2020-03__daily_maximum,2024-01-01T00:00:00,13,4,9,47,34,50362.75
2020-03__daily_maximum,2024-02-01T00:00:00,14,4,10,48,34,50623.8
2020-03__daily_maximum,2024-03-01T00:00:00,15,5,10,49,34,64128.55
2020-03__daily_maximum,2024-04-01T00:00:00,16,5,11,50,34,65937.6
2020-03__daily_maximum,2024-05-01T00:00:00,15,5,10,51,36,50303.8
2020-03__daily_maximum,2024-06-01T00:00:00,16,5,11,52,36,81716.2
2020-03__daily_maximum,2024-07-01T00:00:00,17,6,11,53,36,93951.05
2020-03__daily_maximum,2024-08-01T00:00:00,16,5,11,54,38,68558.05
2020-03__daily_maximum,2024-09-01T00:00:00,16,6,10,55,39,85529.8
2020-03__daily_maximum,2024-10-01T00:00:00,17,6,11,56,39,95608.05
2020-03__daily_maximum,2024-11-01T00:00:00,18,7,11,57,39,94586.2
2020-03__daily_maximum,2024-12-01T00:00:00,19,7,12,58,39,104768.35
2020-03__daily_maximum,2025-01-01T00:00:00,20,8,12,59,39,113862.3
2020-03__daily_maximum,2025-02-01T00:00:00,20,8,12,59,39,129366.95
2020-03__daily_maximum,2025-03-01T00:00:00,20,8,12,59,39,109957.55
2020-03__daily_maximum,2025-04-01T00:00:00,20,7,13,60,40,98656.9
2020-03__daily_maximum,2025-05-01T00:00:00,20,8,12,61,41,147554.6
2020-03__daily_maximum,2025-06-01T00:00:00,20,8,12,61,41,128504.0
2020-03__daily_maximum,2025-07-01T00:00:00,20,8,12,61,41,141675.15
2020-03__daily_maximum,2025-08-01T00:00:00,20,8,12,61,41,117425.6
2020-03__daily_maximum,2025-09-01T00:00:00,20,8,12,61,41,122060.4
2020-03__daily_maximum,2025-10-01T00:00:00,20,8,12,61,41,132729.4
2020-03__daily_maximum,2025-11-01T00:00:00,20,8,12,61,41,139169.2
2020-03__daily_maximum,2025-12-01T00:00:00,20,8,12,61,41,132468.35
2020-03__daily_maximum,2026-01-01T00:00:00,20,8,12,61,41,106702.65
2020-03__daily_maximum,2026-02-01T00:00:00,20,8,12,61,41,131241.4
2020-03__daily_maximum,2026-03-01T00:00:00,20,8,12,61,41,112634.8
2020-03__daily_maximum,2026-04-01T00:00:00,20,8,12,61,41,88276.8
2020-03__daily_maximum,2026-05-01T00:00:00,20,8,12,61,41,135486.5
2020-03__daily_maximum,2026-06-01T00:00:00,20,8,12,61,41,150678.0
2020-03__daily_maximum,2026-07-01T00:00:00,20,8,12,61,41,117430.0
2020-03__daily_maximum,2026-07-13T21:30:40,20,8,12,61,41,124562.6
2020-04__daily_minimum,2020-04-01T00:00:00,1,1,0,1,0,0.0
2020-04__daily_minimum,2020-05-01T00:00:00,2,1,1,2,0,25.75
2020-04__daily_minimum,2020-06-01T00:00:00,3,2,1,3,0,1786.1
2020-04__daily_minimum,2020-07-01T00:00:00,3,2,1,4,1,-323.1
2020-04__daily_minimum,2020-08-01T00:00:00,4,3,1,5,1,2209.2
2020-04__daily_minimum,2020-09-01T00:00:00,5,3,2,6,1,3499.75
2020-04__daily_minimum,2020-10-01T00:00:00,6,4,2,7,1,6811.45
2020-04__daily_minimum,2020-11-01T00:00:00,7,4,3,8,1,8692.95
2020-04__daily_minimum,2020-12-01T00:00:00,8,5,3,9,1,8655.65
2020-04__daily_minimum,2021-01-01T00:00:00,8,4,4,10,2,7327.6
2020-04__daily_minimum,2021-02-01T00:00:00,7,3,4,11,4,8954.1
2020-04__daily_minimum,2021-03-01T00:00:00,6,1,5,12,6,10618.55
2020-04__daily_minimum,2021-04-01T00:00:00,7,2,5,13,6,13532.35
2020-04__daily_minimum,2021-05-01T00:00:00,8,2,6,14,6,14696.05
2020-04__daily_minimum,2021-06-01T00:00:00,6,1,5,15,9,9383.2
2020-04__daily_minimum,2021-07-01T00:00:00,6,1,5,16,10,9866.35
2020-04__daily_minimum,2021-08-01T00:00:00,7,2,5,17,10,11505.85
2020-04__daily_minimum,2021-09-01T00:00:00,8,2,6,18,10,14108.05
2020-04__daily_minimum,2021-10-01T00:00:00,7,3,4,19,12,6969.15
2020-04__daily_minimum,2021-11-01T00:00:00,7,3,4,20,13,18160.05
2020-04__daily_minimum,2021-12-01T00:00:00,8,4,4,21,13,17472.3
2020-04__daily_minimum,2022-01-01T00:00:00,6,2,4,22,16,12980.65
2020-04__daily_minimum,2022-02-01T00:00:00,4,1,3,23,19,15083.1
2020-04__daily_minimum,2022-03-01T00:00:00,5,1,4,24,19,23227.75
2020-04__daily_minimum,2022-04-01T00:00:00,5,2,3,25,20,21671.5
2020-04__daily_minimum,2022-05-01T00:00:00,6,2,4,26,20,21058.9
2020-04__daily_minimum,2022-06-01T00:00:00,5,2,3,27,22,17968.45
2020-04__daily_minimum,2022-07-01T00:00:00,5,1,4,28,23,8274.55
2020-04__daily_minimum,2022-08-01T00:00:00,6,2,4,29,23,18341.65
2020-04__daily_minimum,2022-09-01T00:00:00,7,2,5,30,23,20582.95
2020-04__daily_minimum,2022-10-01T00:00:00,8,3,5,31,23,19426.15
2020-04__daily_minimum,2022-11-01T00:00:00,9,3,6,32,23,22472.2
2020-04__daily_minimum,2022-12-01T00:00:00,6,2,4,33,27,16411.4
2020-04__daily_minimum,2023-01-01T00:00:00,7,2,5,34,27,12886.3
2020-04__daily_minimum,2023-02-01T00:00:00,8,3,5,35,27,19395.8
2020-04__daily_minimum,2023-03-01T00:00:00,9,3,6,36,27,18576.9
2020-04__daily_minimum,2023-04-01T00:00:00,8,2,6,37,29,28939.2
2020-04__daily_minimum,2023-05-01T00:00:00,9,2,7,38,29,31951.5
2020-04__daily_minimum,2023-06-01T00:00:00,10,3,7,39,29,30914.25
2020-04__daily_minimum,2023-07-01T00:00:00,11,3,8,40,29,33373.1
2020-04__daily_minimum,2023-08-01T00:00:00,12,4,8,41,29,37697.8
2020-04__daily_minimum,2023-09-01T00:00:00,13,4,9,42,29,47989.8
2020-04__daily_minimum,2023-10-01T00:00:00,14,5,9,43,29,39900.0
2020-04__daily_minimum,2023-11-01T00:00:00,10,1,9,44,34,28934.15
2020-04__daily_minimum,2023-12-01T00:00:00,10,2,8,45,35,33714.3
2020-04__daily_minimum,2024-01-01T00:00:00,11,2,9,46,35,44055.0
2020-04__daily_minimum,2024-02-01T00:00:00,12,3,9,47,35,44467.45
2020-04__daily_minimum,2024-03-01T00:00:00,13,3,10,48,35,56319.7
2020-04__daily_minimum,2024-04-01T00:00:00,14,4,10,49,35,58259.85
2020-04__daily_minimum,2024-05-01T00:00:00,13,3,10,50,37,42993.5
2020-04__daily_minimum,2024-06-01T00:00:00,14,4,10,51,37,71147.5
2020-04__daily_minimum,2024-07-01T00:00:00,15,4,11,52,37,86261.8
2020-04__daily_minimum,2024-08-01T00:00:00,14,4,10,53,39,65647.0
2020-04__daily_minimum,2024-09-01T00:00:00,15,4,11,54,39,80715.9
2020-04__daily_minimum,2024-10-01T00:00:00,16,5,11,55,39,85994.55
2020-04__daily_minimum,2024-11-01T00:00:00,17,5,12,56,39,82875.5
2020-04__daily_minimum,2024-12-01T00:00:00,18,6,12,57,39,97273.05
2020-04__daily_minimum,2025-01-01T00:00:00,19,6,13,58,39,107204.1
2020-04__daily_minimum,2025-02-01T00:00:00,19,7,12,59,40,123443.8
2020-04__daily_minimum,2025-03-01T00:00:00,20,7,13,60,40,112098.05
2020-04__daily_minimum,2025-04-01T00:00:00,18,6,12,61,43,97962.55
2020-04__daily_minimum,2025-05-01T00:00:00,18,5,13,62,44,160004.5
2020-04__daily_minimum,2025-06-01T00:00:00,19,6,13,63,44,164817.65
2020-04__daily_minimum,2025-07-01T00:00:00,20,6,14,64,44,177342.9
2020-04__daily_minimum,2025-08-01T00:00:00,20,6,14,64,44,165621.0
2020-04__daily_minimum,2025-09-01T00:00:00,20,6,14,64,44,167579.3
2020-04__daily_minimum,2025-10-01T00:00:00,20,6,14,64,44,172622.6
2020-04__daily_minimum,2025-11-01T00:00:00,20,6,14,64,44,189475.9
2020-04__daily_minimum,2025-12-01T00:00:00,20,6,14,64,44,184132.9
2020-04__daily_minimum,2026-01-01T00:00:00,20,6,14,64,44,148274.1
2020-04__daily_minimum,2026-02-01T00:00:00,20,6,14,64,44,165662.3
2020-04__daily_minimum,2026-03-01T00:00:00,20,6,14,64,44,135018.1
2020-04__daily_minimum,2026-04-01T00:00:00,20,6,14,64,44,102891.1
2020-04__daily_minimum,2026-05-01T00:00:00,20,6,14,64,44,146272.2
2020-04__daily_minimum,2026-06-01T00:00:00,20,6,14,64,44,192349.1
2020-04__daily_minimum,2026-07-01T00:00:00,20,6,14,64,44,170905.2
2020-04__daily_minimum,2026-07-13T21:30:40,20,6,14,64,44,169115.4
2020-04__daily_maximum,2020-04-01T00:00:00,1,1,0,1,0,0.0
2020-04__daily_maximum,2020-05-01T00:00:00,2,1,1,2,0,25.75
2020-04__daily_maximum,2020-06-01T00:00:00,3,2,1,3,0,1786.1
2020-04__daily_maximum,2020-07-01T00:00:00,3,2,1,4,1,-323.1
2020-04__daily_maximum,2020-08-01T00:00:00,4,3,1,5,1,2209.2
2020-04__daily_maximum,2020-09-01T00:00:00,5,3,2,6,1,3499.75
2020-04__daily_maximum,2020-10-01T00:00:00,6,4,2,7,1,6811.45
2020-04__daily_maximum,2020-11-01T00:00:00,7,4,3,8,1,8692.95
2020-04__daily_maximum,2020-12-01T00:00:00,8,5,3,9,1,8655.65
2020-04__daily_maximum,2021-01-01T00:00:00,8,4,4,10,2,7327.6
2020-04__daily_maximum,2021-02-01T00:00:00,7,3,4,11,4,8954.1
2020-04__daily_maximum,2021-03-01T00:00:00,6,1,5,12,6,10618.55
2020-04__daily_maximum,2021-04-01T00:00:00,7,2,5,13,6,13532.35
2020-04__daily_maximum,2021-05-01T00:00:00,8,2,6,14,6,14696.05
2020-04__daily_maximum,2021-06-01T00:00:00,6,1,5,15,9,9383.2
2020-04__daily_maximum,2021-07-01T00:00:00,6,1,5,16,10,9866.35
2020-04__daily_maximum,2021-08-01T00:00:00,7,2,5,17,10,11505.85
2020-04__daily_maximum,2021-09-01T00:00:00,8,2,6,18,10,14108.05
2020-04__daily_maximum,2021-10-01T00:00:00,7,3,4,19,12,6969.15
2020-04__daily_maximum,2021-11-01T00:00:00,7,3,4,20,13,18160.05
2020-04__daily_maximum,2021-12-01T00:00:00,8,4,4,21,13,17472.3
2020-04__daily_maximum,2022-01-01T00:00:00,6,2,4,22,16,12980.65
2020-04__daily_maximum,2022-02-01T00:00:00,4,1,3,23,19,15083.1
2020-04__daily_maximum,2022-03-01T00:00:00,5,1,4,24,19,22711.1
2020-04__daily_maximum,2022-04-01T00:00:00,5,2,3,25,20,20992.7
2020-04__daily_maximum,2022-05-01T00:00:00,6,2,4,26,20,20880.1
2020-04__daily_maximum,2022-06-01T00:00:00,5,2,3,27,22,17789.65
2020-04__daily_maximum,2022-07-01T00:00:00,5,1,4,28,23,8095.75
2020-04__daily_maximum,2022-08-01T00:00:00,6,2,4,29,23,18162.85
2020-04__daily_maximum,2022-09-01T00:00:00,7,2,5,30,23,20404.15
2020-04__daily_maximum,2022-10-01T00:00:00,8,3,5,31,23,19247.35
2020-04__daily_maximum,2022-11-01T00:00:00,9,3,6,32,23,22293.4
2020-04__daily_maximum,2022-12-01T00:00:00,6,2,4,33,27,16232.6
2020-04__daily_maximum,2023-01-01T00:00:00,7,2,5,34,27,12707.5
2020-04__daily_maximum,2023-02-01T00:00:00,8,3,5,35,27,19217.0
2020-04__daily_maximum,2023-03-01T00:00:00,9,3,6,36,27,18398.1
2020-04__daily_maximum,2023-04-01T00:00:00,8,2,6,37,29,28760.4
2020-04__daily_maximum,2023-05-01T00:00:00,9,2,7,38,29,31772.7
2020-04__daily_maximum,2023-06-01T00:00:00,10,3,7,39,29,30735.45
2020-04__daily_maximum,2023-07-01T00:00:00,11,3,8,40,29,32849.7
2020-04__daily_maximum,2023-08-01T00:00:00,12,4,8,41,29,37143.8
2020-04__daily_maximum,2023-09-01T00:00:00,13,4,9,42,29,46980.15
2020-04__daily_maximum,2023-10-01T00:00:00,14,5,9,43,29,38601.05
2020-04__daily_maximum,2023-11-01T00:00:00,10,1,9,44,34,27635.2
2020-04__daily_maximum,2023-12-01T00:00:00,10,2,8,45,35,32415.35
2020-04__daily_maximum,2024-01-01T00:00:00,11,2,9,46,35,43756.05
2020-04__daily_maximum,2024-02-01T00:00:00,12,3,9,47,35,43828.7
2020-04__daily_maximum,2024-03-01T00:00:00,13,3,10,48,35,56470.6
2020-04__daily_maximum,2024-04-01T00:00:00,14,4,10,49,35,57135.15
2020-04__daily_maximum,2024-05-01T00:00:00,13,3,10,50,37,43828.8
2020-04__daily_maximum,2024-06-01T00:00:00,14,4,10,51,37,71062.45
2020-04__daily_maximum,2024-07-01T00:00:00,15,4,11,52,37,82148.85
2020-04__daily_maximum,2024-08-01T00:00:00,14,4,10,53,39,58662.9
2020-04__daily_maximum,2024-09-01T00:00:00,15,4,11,54,39,74231.8
2020-04__daily_maximum,2024-10-01T00:00:00,16,5,11,55,39,82435.55
2020-04__daily_maximum,2024-11-01T00:00:00,17,5,12,56,39,83087.15
2020-04__daily_maximum,2024-12-01T00:00:00,18,6,12,57,39,93771.8
2020-04__daily_maximum,2025-01-01T00:00:00,19,6,13,58,39,103713.65
2020-04__daily_maximum,2025-02-01T00:00:00,19,7,12,59,40,117424.5
2020-04__daily_maximum,2025-03-01T00:00:00,20,7,13,60,40,99158.0
2020-04__daily_maximum,2025-04-01T00:00:00,18,6,12,61,43,90022.5
2020-04__daily_maximum,2025-05-01T00:00:00,18,5,13,62,44,133090.75
2020-04__daily_maximum,2025-06-01T00:00:00,19,6,13,63,44,115675.35
2020-04__daily_maximum,2025-07-01T00:00:00,20,6,14,64,44,129076.25
2020-04__daily_maximum,2025-08-01T00:00:00,20,6,14,64,44,109395.35
2020-04__daily_maximum,2025-09-01T00:00:00,20,6,14,64,44,114808.15
2020-04__daily_maximum,2025-10-01T00:00:00,20,6,14,64,44,126035.05
2020-04__daily_maximum,2025-11-01T00:00:00,20,6,14,64,44,135949.55
2020-04__daily_maximum,2025-12-01T00:00:00,20,6,14,64,44,127144.55
2020-04__daily_maximum,2026-01-01T00:00:00,20,6,14,64,44,103586.1
2020-04__daily_maximum,2026-02-01T00:00:00,20,6,14,64,44,128753.3
2020-04__daily_maximum,2026-03-01T00:00:00,20,6,14,64,44,110109.1
2020-04__daily_maximum,2026-04-01T00:00:00,20,6,14,64,44,82982.1
2020-04__daily_maximum,2026-05-01T00:00:00,20,6,14,64,44,133108.65
2020-04__daily_maximum,2026-06-01T00:00:00,20,6,14,64,44,151754.7
2020-04__daily_maximum,2026-07-01T00:00:00,20,6,14,64,44,120894.65
2020-04__daily_maximum,2026-07-13T21:30:40,20,6,14,64,44,128037.2
2020-05__daily_minimum,2020-05-01T00:00:00,1,1,0,1,0,0.0
2020-05__daily_minimum,2020-06-01T00:00:00,2,1,1,2,0,713.55
2020-05__daily_minimum,2020-07-01T00:00:00,2,2,0,3,1,182.35
2020-05__daily_minimum,2020-08-01T00:00:00,3,2,1,4,1,1206.35
2020-05__daily_minimum,2020-09-01T00:00:00,4,3,1,5,1,2110.65
2020-05__daily_minimum,2020-10-01T00:00:00,5,3,2,6,1,4406.85
2020-05__daily_minimum,2020-11-01T00:00:00,6,4,2,7,1,6034.2
2020-05__daily_minimum,2020-12-01T00:00:00,7,4,3,8,1,5394.8
2020-05__daily_minimum,2021-01-01T00:00:00,6,3,3,9,3,5025.05
2020-05__daily_minimum,2021-02-01T00:00:00,7,3,4,10,3,5912.0
2020-05__daily_minimum,2021-03-01T00:00:00,6,2,4,11,5,6483.8
2020-05__daily_minimum,2021-04-01T00:00:00,6,1,5,12,6,9276.5
2020-05__daily_minimum,2021-05-01T00:00:00,7,2,5,13,6,10570.6
2020-05__daily_minimum,2021-06-01T00:00:00,4,0,4,14,10,6243.25
2020-05__daily_minimum,2021-07-01T00:00:00,5,1,4,15,10,6177.85
2020-05__daily_minimum,2021-08-01T00:00:00,6,1,5,16,10,7474.15
2020-05__daily_minimum,2021-09-01T00:00:00,7,2,5,17,10,9933.5
2020-05__daily_minimum,2021-10-01T00:00:00,6,2,4,18,12,3813.7
2020-05__daily_minimum,2021-11-01T00:00:00,7,3,4,19,12,16618.4
2020-05__daily_minimum,2021-12-01T00:00:00,8,3,5,20,12,15930.65
2020-05__daily_minimum,2022-01-01T00:00:00,6,1,5,21,15,10810.65
2020-05__daily_minimum,2022-02-01T00:00:00,6,1,5,22,16,14919.65
2020-05__daily_minimum,2022-03-01T00:00:00,7,2,5,23,16,28520.3
2020-05__daily_minimum,2022-04-01T00:00:00,8,2,6,24,16,27109.55
2020-05__daily_minimum,2022-05-01T00:00:00,9,3,6,25,16,26937.55
2020-05__daily_minimum,2022-06-01T00:00:00,6,1,5,26,20,20708.45
2020-05__daily_minimum,2022-07-01T00:00:00,6,2,4,27,21,8435.3
2020-05__daily_minimum,2022-08-01T00:00:00,7,2,5,28,21,20056.3
2020-05__daily_minimum,2022-09-01T00:00:00,8,3,5,29,21,22351.75
2020-05__daily_minimum,2022-10-01T00:00:00,8,3,5,30,22,21272.2
2020-05__daily_minimum,2022-11-01T00:00:00,9,4,5,31,22,24318.25
2020-05__daily_minimum,2022-12-01T00:00:00,8,3,5,32,24,18231.6
2020-05__daily_minimum,2023-01-01T00:00:00,9,4,5,33,24,13606.75
2020-05__daily_minimum,2023-02-01T00:00:00,9,4,5,34,25,20315.95
2020-05__daily_minimum,2023-03-01T00:00:00,9,4,5,35,26,20104.3
2020-05__daily_minimum,2023-04-01T00:00:00,9,3,6,36,27,29123.95
2020-05__daily_minimum,2023-05-01T00:00:00,10,4,6,37,27,32776.9
2020-05__daily_minimum,2023-06-01T00:00:00,11,4,7,38,27,31474.0
2020-05__daily_minimum,2023-07-01T00:00:00,12,5,7,39,27,33692.45
2020-05__daily_minimum,2023-08-01T00:00:00,13,5,8,40,27,37513.6
2020-05__daily_minimum,2023-09-01T00:00:00,14,6,8,41,27,48394.9
2020-05__daily_minimum,2023-10-01T00:00:00,15,6,9,42,27,39345.8
2020-05__daily_minimum,2023-11-01T00:00:00,10,3,7,43,33,27706.1
2020-05__daily_minimum,2023-12-01T00:00:00,11,3,8,44,33,32438.4
2020-05__daily_minimum,2024-01-01T00:00:00,12,4,8,45,33,43980.65
2020-05__daily_minimum,2024-02-01T00:00:00,13,4,9,46,33,44459.05
2020-05__daily_minimum,2024-03-01T00:00:00,14,5,9,47,33,57132.7
2020-05__daily_minimum,2024-04-01T00:00:00,15,5,10,48,33,60017.5
2020-05__daily_minimum,2024-05-01T00:00:00,14,5,9,49,35,44113.3
2020-05__daily_minimum,2024-06-01T00:00:00,15,5,10,50,35,73345.25
2020-05__daily_minimum,2024-07-01T00:00:00,16,6,10,51,35,90160.5
2020-05__daily_minimum,2024-08-01T00:00:00,15,5,10,52,37,68377.8
2020-05__daily_minimum,2024-09-01T00:00:00,15,6,9,53,38,84353.8
2020-05__daily_minimum,2024-10-01T00:00:00,16,6,10,54,38,92484.15
2020-05__daily_minimum,2024-11-01T00:00:00,17,7,10,55,38,88956.65
2020-05__daily_minimum,2024-12-01T00:00:00,18,7,11,56,38,102731.0
2020-05__daily_minimum,2025-01-01T00:00:00,19,8,11,57,38,109669.05
2020-05__daily_minimum,2025-02-01T00:00:00,20,8,12,58,38,128454.15
2020-05__daily_minimum,2025-03-01T00:00:00,20,9,11,59,39,115761.85
2020-05__daily_minimum,2025-04-01T00:00:00,19,7,12,60,41,100153.5
2020-05__daily_minimum,2025-05-01T00:00:00,19,8,11,61,42,162451.9
2020-05__daily_minimum,2025-06-01T00:00:00,20,8,12,62,42,167731.45
2020-05__daily_minimum,2025-07-01T00:00:00,20,8,12,62,42,178928.85
2020-05__daily_minimum,2025-08-01T00:00:00,20,8,12,62,42,165358.65
2020-05__daily_minimum,2025-09-01T00:00:00,20,8,12,62,42,166694.05
2020-05__daily_minimum,2025-10-01T00:00:00,20,8,12,62,42,172679.45
2020-05__daily_minimum,2025-11-01T00:00:00,20,8,12,62,42,186658.85
2020-05__daily_minimum,2025-12-01T00:00:00,20,8,12,62,42,181930.85
2020-05__daily_minimum,2026-01-01T00:00:00,20,8,12,62,42,145045.45
2020-05__daily_minimum,2026-02-01T00:00:00,20,8,12,62,42,162218.05
