cohort,kind,start,portfolio,lower_rr,higher_rr,lower_weight,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,mdd_delta_vs_rr1,pnl_delta_vs_rr1,beats_both_constituents,smoothing
12m_2021-01-01,12m,2021-01-01,pair_1.00_1.50_low75,1.00,1.50,0.75,-231.3125000000001,2909.7749999999996,2021-06-18,213,299,True,2,-1008.7499999999999,-949.5625000000002,-1506.0875,-636.0250000000001,712.6374999999999,False,225.46250000000055
12m_2021-01-01,12m,2021-01-01,pair_1.00_1.75_low25,1.00,1.75,0.25,1688.0625000000002,2062.1125,2021-06-18,138,194,True,5,-755.675,-774.5749999999998,-1638.7875000000004,-1483.6874999999995,2632.0125000000003,False,249.63749999999982
12m_2021-01-01,12m,2021-01-01,pair_1.00_1.75_low50,1.00,1.75,0.5,810.725,2223.825,2021-06-18,140,196,True,4,-842.95,-848.0,-1541.7250000000004,-1321.975,1754.6750000000002,False,499.2750000000001
12m_2021-01-01,12m,2021-01-01,pair_1.00_1.75_low75,1.00,1.75,0.75,-66.61250000000007,2720.7,2021-06-18,201,281,True,2,-930.225,-965.8000000000004,-1531.3000000000002,-825.0999999999999,877.3375,False,413.75
12m_2021-01-01,12m,2021-01-01,pair_1.00_2.00_low25,1.00,2.00,0.25,1409.7749999999999,2200.4500000000003,2021-06-18,139,195,True,5,-755.6750000000001,-884.8250000000002,-1639.1624999999997,-1345.3499999999995,2353.725,False,249.63749999999936
12m_2021-01-01,12m,2021-01-01,pair_1.00_2.00_low50,1.00,2.00,0.5,625.1999999999999,2316.05,2021-06-18,140,196,True,3,-842.95,-842.25,-1541.975,-1229.7499999999995,1569.15,False,499.27499999999964
12m_2021-01-01,12m,2021-01-01,pair_1.00_2.00_low75,1.00,2.00,0.75,-159.3750000000001,2894.25,2021-06-18,214,300,True,1,-930.2249999999999,-962.9250000000003,-1524.1625000000001,-651.5499999999997,784.5749999999999,False,286.3125
12m_2021-01-01,12m,2021-01-01,pair_1.00_2.25_low25,1.00,2.25,0.25,1419.4875000000002,2260.3749999999995,2021-06-18,140,196,True,7,-755.675,-863.7875000000004,-1702.4999999999998,-1285.4250000000002,2363.4375,False,249.63750000000027
12m_2021-01-01,12m,2021-01-01,pair_1.00_2.25_low50,1.00,2.25,0.5,631.6750000000001,2356.0,2021-06-18,142,200,True,4,-842.9499999999999,-838.5,-1584.2,-1189.7999999999997,1575.625,False,499.27499999999964
12m_2021-01-01,12m,2021-01-01,pair_1.00_2.25_low75,1.00,2.25,0.75,-156.13750000000005,2773.3375,2021-06-18,213,299,True,1,-930.2249999999999,-961.0500000000003,-1465.9,-772.4624999999996,787.8125,False,427.1999999999998
12m_2021-01-01,12m,2021-01-01,pair_1.00_2.50_low25,1.00,2.50,0.25,1308.6,2129.0499999999997,2021-06-18,140,196,True,5,-694.9374999999999,-1003.2,-1659.675,-1416.75,2252.55,True,388.7625000000003
12m_2021-01-01,12m,2021-01-01,pair_1.00_2.50_low50,1.00,2.50,0.5,557.7499999999999,2268.45,2021-06-18,140,196,True,4,-693.1750000000001,-1030.0,-1555.65,-1277.35,1501.6999999999998,False,592.0250000000001
12m_2021-01-01,12m,2021-01-01,pair_1.00_2.50_low75,1.00,2.50,0.75,-193.10000000000014,2850.625,2021-06-18,214,300,True,1,-855.3375,-1056.8000000000002,-1541.325,-695.1749999999997,750.8499999999999,False,352.5124999999998
12m_2021-01-01,12m,2021-01-01,pair_1.00_2.75_low25,1.00,2.75,0.25,540.7124999999999,2277.3625,2021-03-08,140,196,True,3,-833.6374999999999,-1113.0750000000003,-1670.9625,-1268.4374999999995,1484.6625,True,355.91249999999945
12m_2021-01-01,12m,2021-01-01,pair_1.00_2.75_low50,1.00,2.75,0.5,45.82499999999993,2492.3999999999996,2021-06-18,214,300,True,1,-894.925,-1103.25,-1695.425,-1053.4,989.775,False,445.0500000000002
12m_2021-01-01,12m,2021-01-01,pair_1.00_2.75_low75,1.00,2.75,0.75,-449.0625000000001,3019.1,2021-06-18,254,357,True,0,-956.2125000000001,-1093.4250000000004,-1719.8875000000003,-526.6999999999998,494.88749999999993,False,222.5250000000001
12m_2021-01-01,12m,2021-01-01,pair_1.00_3.00_low25,1.00,3.00,0.25,214.87499999999994,2351.0,2021-03-08,200,280,True,2,-833.6375000000002,-987.8000000000002,-1836.9374999999998,-1194.7999999999997,1158.825,True,348.9875000000002
12m_2021-01-01,12m,2021-01-01,pair_1.00_3.00_low50,1.00,3.00,0.5,-171.40000000000003,2493.7999999999997,2021-09-30,202,282,True,2,-894.925,-1006.5000000000001,-1746.65,-1052.0,772.55,False,488.12500000000045
12m_2021-01-01,12m,2021-01-01,pair_1.00_3.00_low75,1.00,3.00,0.75,-557.6750000000001,2972.975,2021-06-18,254,357,True,0,-956.2125,-1045.0500000000002,-1745.5,-572.8249999999998,386.275,False,290.8875000000003
12m_2021-01-01,12m,2021-01-01,pair_1.00_3.25_low25,1.00,3.25,0.25,798.9375000000002,2277.5875,2021-03-08,208,292,True,2,-833.6375,-967.95,-1732.8,-1268.2124999999996,1742.8875000000003,False,235.01249999999982
12m_2021-01-01,12m,2021-01-01,pair_1.00_3.25_low50,1.00,3.25,0.5,217.97500000000002,2645.025,2021-06-18,212,298,True,1,-894.925,-1006.5,-1736.65,-900.7749999999996,1161.9250000000002,False,211.9749999999999
12m_2021-01-01,12m,2021-01-01,pair_1.00_3.25_low75,1.00,3.25,0.75,-362.98750000000007,3095.4125,2021-06-18,214,300,True,1,-956.2124999999999,-1045.0500000000004,-1740.5000000000002,-450.3874999999998,580.9625,False,105.98749999999973
12m_2021-01-01,12m,2021-01-01,pair_1.00_3.50_low25,1.00,3.50,0.25,1261.3875,2236.625,2021-03-08,190,266,True,4,-833.6375,-967.9499999999998,-1811.2500000000002,-1309.1749999999997,2205.3375,False,217.51249999999982
12m_2021-01-01,12m,2021-01-01,pair_1.00_3.50_low50,1.00,3.50,0.5,526.275,2544.225,2021-06-18,198,276,True,3,-894.925,-1006.5,-1723.3999999999999,-1001.5749999999998,1470.225,False,273.7999999999997
12m_2021-01-01,12m,2021-01-01,pair_1.00_3.50_low75,1.00,3.50,0.75,-208.8375000000001,3034.8624999999997,2021-06-18,214,300,True,1,-956.2124999999999,-1045.0500000000002,-1733.8750000000002,-510.9375,735.1125,False,147.05000000000018
12m_2021-04-01,12m,2021-04-01,rr_0.50,0.50,,1.0,1006.15,3341.9500000000003,2022-01-21,227,318,True,4,-662.0,-1056.15,-2006.05,794.7000000000003,-755.35,False,0.0
12m_2021-04-01,12m,2021-04-01,rr_0.75,0.75,,1.0,1993.55,3083.8500000000004,2021-06-18,220,311,True,7,-684.45,-842.5000000000001,-1667.75,536.6000000000004,232.04999999999995,False,0.0
12m_2021-04-01,12m,2021-04-01,rr_1.00,1.00,,1.0,1761.5,2547.25,2021-06-18,142,200,True,8,-684.4499999999999,-1032.1,-1522.95,0.0,0.0,False,0.0
12m_2021-04-01,12m,2021-04-01,rr_1.25,1.25,,1.0,1918.9,2223.15,2022-01-21,129,181,True,8,-786.95,-1323.4499999999998,-1274.15,-324.0999999999999,157.4000000000001,False,0.0
12m_2021-04-01,12m,2021-04-01,rr_1.50,1.50,,1.0,3788.7,2419.6,2022-01-07,105,147,True,13,-786.95,-1467.85,-1644.85,-127.65000000000009,2027.1999999999998,False,0.0
12m_2021-04-01,12m,2021-04-01,rr_1.75,1.75,,1.0,3865.0,2208.0,2022-01-07,132,186,True,12,-786.9499999999999,-1467.8500000000004,-1735.85,-339.25,2103.5,False,0.0
12m_2021-04-01,12m,2021-04-01,rr_2.00,2.00,,1.0,3925.2,2185.35,2022-01-07,136,192,True,14,-680.8999999999996,-1223.35,-1736.3500000000001,-361.9000000000001,2163.7,False,0.0
12m_2021-04-01,12m,2021-04-01,rr_2.25,2.25,,1.0,2777.4,2581.45,2022-01-07,140,196,True,10,-627.4,-1354.1499999999999,-1820.8,34.19999999999982,1015.9000000000001,False,0.0
12m_2021-04-01,12m,2021-04-01,rr_2.50,2.50,,1.0,3325.5,2693.25,2022-01-07,137,193,True,8,-910.9,-1713.65,-1763.7,146.0,1564.0,False,0.0
12m_2021-04-01,12m,2021-04-01,rr_2.75,2.75,,1.0,3644.7,2734.15,2022-01-07,140,196,True,9,-768.4,-1713.6499999999999,-1855.25,186.9000000000001,1883.1999999999998,False,0.0
12m_2021-04-01,12m,2021-04-01,rr_3.00,3.00,,1.0,3841.1,2874.55,2022-01-07,140,196,True,10,-768.4,-1713.6499999999999,-2000.0500000000002,327.3000000000002,2079.6,False,0.0
12m_2021-04-01,12m,2021-04-01,rr_3.25,3.25,,1.0,5376.8,2545.9,2022-01-07,136,192,True,11,-768.4,-1713.65,-1835.9499999999998,-1.349999999999909,3615.3,False,0.0
12m_2021-04-01,12m,2021-04-01,rr_3.50,3.50,,1.0,5745.9,2580.75,2022-01-07,99,139,True,12,-768.4,-1713.6500000000005,-1965.8,33.5,3984.3999999999996,False,0.0
12m_2021-04-01,12m,2021-04-01,pair_0.50_1.50_low25,0.50,1.50,0.25,3093.0624999999995,2320.05,2022-01-07,132,186,True,11,-755.7125000000001,-1284.6124999999997,-1467.225,-227.19999999999982,1331.5624999999995,True,330.1374999999998
12m_2021-04-01,12m,2021-04-01,pair_0.50_1.50_low50,0.50,1.50,0.5,2397.4249999999997,2462.4750000000004,2021-06-18,143,201,True,9,-724.4749999999999,-1177.75,-1527.35,-84.77499999999964,635.9249999999997,False,418.2999999999997
12m_2021-04-01,12m,2021-04-01,pair_0.50_1.50_low75,0.50,1.50,0.75,1701.7875,2749.7375,2021-06-18,221,312,True,6,-693.2375000000004,-1116.9500000000003,-1766.6999999999998,202.48750000000018,-59.71250000000009,False,361.625
12m_2021-04-01,12m,2021-04-01,pair_0.50_1.75_low25,0.50,1.75,0.25,3150.2875,2184.55,2021-06-18,142,200,True,9,-755.7124999999999,-1284.6125000000006,-1535.4749999999997,-362.6999999999998,1388.7875,True,306.9375
12m_2021-04-01,12m,2021-04-01,pair_0.50_1.75_low50,0.50,1.75,0.5,2435.575,2469.025,2021-06-18,214,301,True,7,-724.475,-1101.3750000000002,-1599.85,-78.22499999999991,674.0749999999998,False,305.9500000000003
12m_2021-04-01,12m,2021-04-01,pair_0.50_1.75_low75,0.50,1.75,0.75,1720.8625,2781.2625,2021-06-18,224,315,True,5,-693.2375000000002,-1040.575,-1757.875,234.01249999999982,-40.637500000000045,False,277.2000000000003
12m_2021-04-01,12m,2021-04-01,pair_0.50_2.00_low25,0.50,2.00,0.25,3195.4374999999995,2322.8875,2021-06-18,142,200,True,12,-670.5500000000001,-1101.2374999999997,-1535.8500000000001,-224.36250000000018,1433.9374999999995,False,151.61250000000018
12m_2021-04-01,12m,2021-04-01,pair_0.50_2.00_low50,0.50,2.00,0.5,2465.6749999999997,2560.9249999999997,2021-06-18,209,294,True,9,-667.7,-979.125,-1627.7999999999997,13.674999999999727,704.1749999999997,False,202.72500000000036
12m_2021-04-01,12m,2021-04-01,pair_0.50_2.00_low75,0.50,2.00,0.75,1735.9125,2818.3749999999995,2021-06-18,224,315,True,5,-664.8500000000004,-1012.1875000000002,-1781.5,271.12499999999955,-25.58750000000009,False,234.42500000000064
12m_2021-04-01,12m,2021-04-01,pair_0.50_2.25_low25,0.50,2.25,0.25,2334.5875,2441.4375,2022-01-07,143,201,True,10,-636.05,-1199.3375,-1599.1875,-105.8125,573.0875000000001,True,330.1374999999998
12m_2021-04-01,12m,2021-04-01,pair_0.50_2.25_low50,0.50,2.25,0.5,1891.775,2600.875,2021-06-18,217,306,True,8,-644.7,-1044.525,-1564.5,53.625,130.2750000000001,False,360.8249999999998
12m_2021-04-01,12m,2021-04-01,pair_0.50_2.25_low75,0.50,2.25,0.75,1448.9625,2838.3499999999995,2021-06-18,224,315,True,6,-653.3500000000001,-960.1750000000002,-1772.0874999999999,291.09999999999945,-312.5374999999999,False,313.47500000000036
12m_2021-04-01,12m,2021-04-01,pair_0.50_2.50_low25,0.50,2.50,0.25,2745.6625,2525.2874999999995,2022-01-07,142,200,True,9,-848.675,-1468.9625,-1556.3625000000002,-21.962500000000546,984.1624999999999,True,330.1375000000007
12m_2021-04-01,12m,2021-04-01,pair_0.50_2.50_low50,0.50,2.50,0.5,2165.825,2523.35,2021-09-30,144,202,True,8,-786.4499999999999,-1224.275,-1532.725,-23.90000000000009,404.3249999999998,True,494.25000000000045
12m_2021-04-01,12m,2021-04-01,pair_0.50_2.50_low75,0.50,2.50,0.75,1585.9875,2775.1624999999995,2021-06-18,221,312,True,6,-724.2250000000004,-1031.0500000000002,-1750.9624999999999,227.91249999999945,-175.51250000000005,False,404.61250000000064
12m_2021-04-01,12m,2021-04-01,pair_0.50_2.75_low25,0.50,2.75,0.25,2985.0624999999995,2555.9625000000005,2022-01-07,144,202,True,9,-741.8,-1468.9624999999996,-1539.0749999999998,8.712500000000546,1223.5624999999995,True,330.1374999999998
12m_2021-04-01,12m,2021-04-01,pair_0.50_2.75_low50,0.50,2.75,0.5,2325.4249999999997,2573.625,2021-09-30,217,306,True,8,-715.2,-1224.2749999999996,-1467.2749999999999,26.375,563.9249999999997,True,464.4250000000002
12m_2021-04-01,12m,2021-04-01,pair_0.50_2.75_low75,0.50,2.75,0.75,1665.7875,2802.9624999999996,2022-01-07,221,312,True,6,-688.6000000000001,-995.4250000000002,-1736.6625,255.71249999999964,-95.71250000000009,False,387.03750000000036
12m_2021-04-01,12m,2021-04-01,pair_0.50_3.00_low25,0.50,3.00,0.25,3132.3624999999997,2661.2625,2022-01-07,144,202,True,10,-741.8,-1468.9624999999996,-1733.625,114.01249999999982,1370.8624999999997,True,330.1375000000007
12m_2021-04-01,12m,2021-04-01,pair_0.50_3.00_low50,0.50,3.00,0.5,2423.625,2618.1,2021-09-30,216,305,True,8,-715.2,-1224.275,-1494.5499999999997,70.84999999999991,662.125,True,490.1500000000001
12m_2021-04-01,12m,2021-04-01,pair_0.50_3.00_low75,0.50,3.00,0.75,1714.8874999999998,2856.05,2022-01-07,224,315,True,5,-688.6000000000001,-979.5874999999999,-1718.2875,308.8000000000002,-46.61250000000018,True,369.0500000000002
12m_2021-04-01,12m,2021-04-01,pair_0.50_3.25_low25,0.50,3.25,0.25,4284.137500000001,2414.7749999999996,2022-01-07,140,196,True,12,-741.8,-1468.9625,-1610.5499999999997,-132.47500000000036,2522.6375000000007,True,330.1375000000007
12m_2021-04-01,12m,2021-04-01,pair_0.50_3.25_low50,0.50,3.25,0.5,3191.475,2534.95,2021-06-18,144,202,True,10,-715.1999999999999,-1224.275,-1484.775,-12.300000000000182,1429.975,True,408.97500000000036
12m_2021-04-01,12m,2021-04-01,pair_0.50_3.25_low75,0.50,3.25,0.75,2098.8125,2785.9749999999995,2021-06-18,217,306,True,7,-688.6000000000004,-979.5875,-1745.4125,238.72499999999945,337.3125,False,356.96250000000055
12m_2021-04-01,12m,2021-04-01,pair_0.50_3.50_low25,0.50,3.50,0.25,4560.9625,2440.9125000000004,2022-01-07,139,195,True,11,-741.8,-1468.962500000001,-1707.9374999999998,-106.33749999999964,2799.4624999999996,True,330.1374999999998
12m_2021-04-01,12m,2021-04-01,pair_0.50_3.50_low50,0.50,3.50,0.5,3376.0249999999996,2436.925,2021-06-18,144,202,True,10,-715.1999999999999,-1224.2750000000003,-1450.075,-110.32499999999982,1614.5249999999996,True,524.4250000000002
12m_2021-04-01,12m,2021-04-01,pair_0.50_3.50_low75,0.50,3.50,0.75,2191.0874999999996,2736.9624999999996,2021-06-18,216,305,True,7,-688.6000000000004,-979.5875000000001,-1715.9125,189.71249999999964,429.58749999999964,False,414.68750000000045
12m_2021-04-01,12m,2021-04-01,pair_0.75_1.50_low25,0.75,1.50,0.25,3339.9124999999995,2371.0875,2022-01-07,131,185,True,10,-686.4625000000001,-1271.9499999999998,-1550.5500000000002,-176.1624999999999,1578.4124999999995,True,214.57499999999982
12m_2021-04-01,12m,2021-04-01,pair_0.75_1.50_low50,0.75,1.50,0.5,2891.125,2485.9,2021-06-18,141,199,True,9,-682.6750000000002,-1076.0499999999997,-1456.25,-61.34999999999991,1129.625,False,265.8250000000003
12m_2021-04-01,12m,2021-04-01,pair_0.75_1.50_low75,0.75,1.50,0.75,2442.3374999999996,2784.8750000000005,2021-06-18,144,202,True,9,-683.5625,-880.1500000000001,-1518.6875,237.62500000000045,680.8374999999996,False,132.9124999999999
12m_2021-04-01,12m,2021-04-01,pair_0.75_1.75_low25,0.75,1.75,0.25,3397.1375,2196.2625,2021-06-18,140,196,True,8,-686.4624999999999,-1271.9500000000007,-1618.7999999999997,-350.9875000000002,1635.6374999999998,True,230.70000000000027
12m_2021-04-01,12m,2021-04-01,pair_0.75_1.75_low50,0.75,1.75,0.5,2929.275,2492.125,2021-06-18,143,201,True,8,-682.6750000000002,-1076.0500000000002,-1501.75,-55.125,1167.775,False,153.80000000000018
12m_2021-04-01,12m,2021-04-01,pair_0.75_1.75_low75,0.75,1.75,0.75,2461.4125,2787.9875,2021-06-18,213,300,True,8,-683.5625,-880.1500000000001,-1571.7625,240.73750000000018,699.9124999999999,False,76.90000000000009
12m_2021-04-01,12m,2021-04-01,pair_0.75_2.00_low25,0.75,2.00,0.25,3442.2874999999995,2334.5999999999995,2021-06-18,140,196,True,13,-681.7874999999995,-1088.5749999999998,-1619.1750000000002,-212.65000000000055,1680.7874999999995,False,75.37500000000045
12m_2021-04-01,12m,2021-04-01,pair_0.75_2.00_low50,0.75,2.00,0.5,2959.375,2584.35,2021-06-18,143,201,True,10,-682.6750000000002,-953.8000000000002,-1503.725,37.09999999999991,1197.875,False,50.250000000000455
12m_2021-04-01,12m,2021-04-01,pair_0.75_2.00_low75,0.75,2.00,0.75,2476.4624999999996,2834.1,2021-06-18,212,299,True,8,-683.5625000000002,-853.0500000000001,-1585.7375,286.8499999999999,714.9624999999996,False,25.125000000000455
12m_2021-04-01,12m,2021-04-01,pair_0.75_2.25_low25,0.75,2.25,0.25,2581.4375,2492.475,2022-01-07,143,201,True,10,-573.3625000000002,-1186.6750000000002,-1682.5125,-54.77500000000009,819.9375,True,214.57500000000027
12m_2021-04-01,12m,2021-04-01,pair_0.75_2.25_low50,0.75,2.25,0.5,2385.475,2624.3,2021-06-18,144,202,True,10,-551.625,-1019.2000000000003,-1544.225,77.05000000000018,623.9749999999999,False,208.3499999999999
12m_2021-04-01,12m,2021-04-01,pair_0.75_2.25_low75,0.75,2.25,0.75,2189.5125,2854.0750000000003,2021-06-18,216,305,True,8,-618.0375000000001,-881.65,-1554.0875,306.8250000000003,428.0124999999998,False,104.17499999999973
12m_2021-04-01,12m,2021-04-01,pair_0.75_2.50_low25,0.75,2.50,0.25,2992.5125,2576.325,2022-01-07,140,196,True,9,-779.4249999999998,-1456.3000000000002,-1639.6875000000002,29.074999999999818,1231.0124999999998,True,214.57500000000027
12m_2021-04-01,12m,2021-04-01,pair_0.75_2.50_low50,0.75,2.50,0.5,2659.525,2536.75,2021-06-18,143,201,True,8,-647.9499999999999,-1198.9499999999998,-1515.6750000000002,-10.5,898.0250000000001,True,351.8000000000002
12m_2021-04-01,12m,2021-04-01,pair_0.75_2.50_low75,0.75,2.50,0.75,2326.5375,2810.3,2021-06-18,216,305,True,7,-618.0375000000001,-941.6000000000001,-1538.2,263.0500000000002,565.0374999999999,False,175.9000000000001
12m_2021-04-01,12m,2021-04-01,pair_0.75_2.75_low25,0.75,2.75,0.25,3231.9124999999995,2607.0,2022-01-07,142,200,True,9,-672.55,-1456.2999999999997,-1622.4,59.75,1470.4124999999995,True,214.57500000000027
12m_2021-04-01,12m,2021-04-01,pair_0.75_2.75_low50,0.75,2.75,0.5,2819.125,2479.8500000000004,2022-01-07,144,202,True,8,-576.7,-1198.9499999999998,-1504.15,-67.39999999999964,1057.625,True,429.14999999999964
12m_2021-04-01,12m,2021-04-01,pair_0.75_2.75_low75,0.75,2.75,0.75,2406.3374999999996,2768.0875000000005,2021-06-18,216,305,True,7,-618.0375000000001,-941.6000000000001,-1453.3625000000002,220.83750000000055,644.8374999999996,False,228.33749999999964
12m_2021-04-01,12m,2021-04-01,pair_0.75_3.00_low25,0.75,3.00,0.25,3379.2124999999996,2712.2999999999997,2022-01-07,143,201,True,10,-672.55,-1456.2999999999997,-1816.9500000000003,165.04999999999973,1617.7124999999996,True,214.57500000000073
12m_2021-04-01,12m,2021-04-01,pair_0.75_3.00_low50,0.75,3.00,0.5,2917.325,2550.05,2022-01-07,144,202,True,9,-576.7,-1198.9500000000003,-1633.85,2.800000000000182,1155.8249999999998,True,429.1500000000001
12m_2021-04-01,12m,2021-04-01,pair_0.75_3.00_low75,0.75,3.00,0.75,2455.4375,2710.7750000000005,2021-06-18,216,305,True,7,-618.0375000000001,-941.6000000000004,-1504.7125,163.52500000000055,693.9375,True,320.75
12m_2021-04-01,12m,2021-04-01,pair_0.75_3.25_low25,0.75,3.25,0.25,4530.9875,2465.8125,2022-01-07,140,196,True,12,-672.55,-1456.3000000000006,-1693.875,-81.4375,2769.4875,True,214.57500000000027
12m_2021-04-01,12m,2021-04-01,pair_0.75_3.25_low50,0.75,3.25,0.5,3685.175,2558.375,2021-06-18,142,200,True,8,-673.125,-1198.9499999999998,-1551.8,11.125,1923.6750000000002,False,256.5
12m_2021-04-01,12m,2021-04-01,pair_0.75_3.25_low75,0.75,3.25,0.75,2839.3625,2821.1125,2021-06-18,144,202,True,9,-678.7875000000001,-941.6000000000001,-1480.8500000000001,273.8625000000002,1077.8625000000002,False,128.25
12m_2021-04-01,12m,2021-04-01,pair_0.75_3.50_low25,0.75,3.50,0.25,4807.812499999999,2491.9500000000003,2022-01-07,137,193,True,11,-672.55,-1456.3000000000015,-1791.2624999999998,-55.29999999999973,3046.312499999999,True,214.57499999999982
12m_2021-04-01,12m,2021-04-01,pair_0.75_3.50_low50,0.75,3.50,0.5,3869.725,2460.3500000000004,2021-06-18,142,200,True,8,-673.1249999999995,-1198.9499999999998,-1616.725,-86.89999999999964,2108.225,True,371.9499999999998
12m_2021-04-01,12m,2021-04-01,pair_0.75_3.50_low75,0.75,3.50,0.75,2931.6375,2772.1000000000004,2021-06-18,144,202,True,9,-678.7874999999999,-941.6000000000004,-1448.3500000000001,224.85000000000036,1170.1374999999998,False,185.9749999999999
12m_2021-04-01,12m,2021-04-01,pair_1.00_1.50_low25,1.00,1.50,0.25,3281.8999999999996,2345.55,2022-01-07,130,182,True,11,-681.7875000000004,-1358.9125,-1570.5375000000001,-201.69999999999982,1520.3999999999996,True,105.96249999999964
12m_2021-04-01,12m,2021-04-01,pair_1.00_1.50_low50,1.00,1.50,0.5,2775.1,2279.55,2022-01-07,132,186,True,10,-682.675,-1249.975,-1496.225,-267.6999999999998,1013.5999999999999,True,203.875
12m_2021-04-01,12m,2021-04-01,pair_1.00_1.50_low75,1.00,1.50,0.75,2268.3,2382.425,2021-06-18,140,196,True,8,-683.5624999999998,-1141.0375,-1421.9125,-164.82499999999982,506.8000000000002,True,132.9124999999999
12m_2021-04-01,12m,2021-04-01,pair_1.00_1.75_low25,1.00,1.75,0.25,3339.125,2161.725,2022-01-07,138,194,True,8,-681.7875000000004,-1358.9125000000008,-1638.7875,-385.5250000000001,1577.625,True,131.0875000000001
12m_2021-04-01,12m,2021-04-01,pair_1.00_1.75_low50,1.00,1.75,0.5,2813.25,2223.825,2021-06-18,140,196,True,7,-682.6749999999997,-1249.9750000000001,-1541.725,-323.4250000000002,1051.75,False,153.80000000000018
12m_2021-04-01,12m,2021-04-01,pair_1.00_1.75_low75,1.00,1.75,0.75,2287.375,2385.5375,2021-06-18,142,200,True,7,-683.5624999999995,-1141.0375,-1463.1625000000001,-161.7125000000001,525.875,False,76.90000000000009
12m_2021-04-01,12m,2021-04-01,pair_1.00_2.00_low25,1.00,2.00,0.25,3384.2749999999996,2200.45,2021-06-18,139,195,True,12,-681.7874999999995,-1175.5375,-1639.1625000000004,-346.8000000000002,1622.7749999999996,False,75.375
