cohort,kind,start,left,right,daily_pnl_correlation,joint_negative_days,negative_day_jaccard,joint_underwater_fraction,deep_drawdown_jaccard
12m_2020-07-01,12m,2020-07-01,2.00,2.75,0.9326304593053055,103,0.7923076923076923,0.7799227799227799,0.5396825396825397
12m_2020-07-01,12m,2020-07-01,2.00,3.00,0.9180459208524111,105,0.7894736842105263,0.7799227799227799,0.543859649122807
12m_2020-07-01,12m,2020-07-01,2.00,3.25,0.9013867631576795,106,0.7851851851851852,0.7799227799227799,0.5862068965517241
12m_2020-07-01,12m,2020-07-01,2.00,3.50,0.8857813903732236,104,0.7647058823529411,0.7799227799227799,0.53125
12m_2020-07-01,12m,2020-07-01,2.25,2.50,0.9665426501708239,110,0.9016393442622951,0.7992277992277992,0.7551020408163265
12m_2020-07-01,12m,2020-07-01,2.25,2.75,0.9549696633921173,110,0.8943089430894309,0.806949806949807,0.546875
12m_2020-07-01,12m,2020-07-01,2.25,3.00,0.9331029396894656,110,0.859375,0.803088803088803,0.5517241379310345
12m_2020-07-01,12m,2020-07-01,2.25,3.25,0.9132644408689605,110,0.8396946564885496,0.803088803088803,0.6206896551724138
12m_2020-07-01,12m,2020-07-01,2.25,3.50,0.8917273176395605,109,0.8320610687022901,0.803088803088803,0.5625
12m_2020-07-01,12m,2020-07-01,2.50,2.75,0.9775135713677483,115,0.9583333333333334,0.833976833976834,0.6567164179104478
12m_2020-07-01,12m,2020-07-01,2.50,3.00,0.9473946419058119,114,0.9047619047619048,0.8262548262548263,0.5454545454545454
12m_2020-07-01,12m,2020-07-01,2.50,3.25,0.925858350536633,114,0.8837209302325582,0.8301158301158301,0.6060606060606061
12m_2020-07-01,12m,2020-07-01,2.50,3.50,0.9044892916838313,111,0.8473282442748091,0.8301158301158301,0.7230769230769231
12m_2020-07-01,12m,2020-07-01,2.75,3.00,0.9664172628401392,117,0.9435483870967742,0.8648648648648649,0.796875
12m_2020-07-01,12m,2020-07-01,2.75,3.25,0.9483882209189813,116,0.90625,0.8725868725868726,0.859375
12m_2020-07-01,12m,2020-07-01,2.75,3.50,0.9210574458423761,113,0.8692307692307693,0.8725868725868726,0.8939393939393939
12m_2020-07-01,12m,2020-07-01,3.00,3.25,0.9796292596946994,122,0.9606299212598425,0.8725868725868726,0.864406779661017
12m_2020-07-01,12m,2020-07-01,3.00,3.50,0.9510623159925311,119,0.9224806201550387,0.8725868725868726,0.7575757575757576
12m_2020-07-01,12m,2020-07-01,3.25,3.50,0.9689498034981218,123,0.9609375,0.8841698841698842,0.875
12m_2020-10-01,12m,2020-10-01,0.50,0.75,0.9364304300795782,114,0.8201438848920863,0.9691119691119691,0.9304347826086956
12m_2020-10-01,12m,2020-10-01,0.50,1.00,0.8837638704305861,112,0.7832167832167832,0.9459459459459459,0.9152542372881356
12m_2020-10-01,12m,2020-10-01,0.50,1.25,0.8658629837521612,104,0.697986577181208,0.9266409266409267,0.5966386554621849
12m_2020-10-01,12m,2020-10-01,0.50,1.50,0.8351655069587691,102,0.6666666666666666,0.9034749034749034,0.46956521739130436
12m_2020-10-01,12m,2020-10-01,0.50,1.75,0.7949529567260482,98,0.6490066225165563,0.8725868725868726,0.5779816513761468
12m_2020-10-01,12m,2020-10-01,0.50,2.00,0.7578549369288016,101,0.6778523489932886,0.8648648648648649,0.5833333333333334
12m_2020-10-01,12m,2020-10-01,0.50,2.25,0.7299108998106116,97,0.6381578947368421,0.8841698841698842,0.7777777777777778
12m_2020-10-01,12m,2020-10-01,0.50,2.50,0.7228990421897343,100,0.6535947712418301,0.9073359073359073,0.6454545454545455
12m_2020-10-01,12m,2020-10-01,0.50,2.75,0.7296527213519923,101,0.6601307189542484,0.9459459459459459,0.5887096774193549
12m_2020-10-01,12m,2020-10-01,0.50,3.00,0.7265087329376311,105,0.6862745098039216,0.9420849420849421,0.4918032786885246
12m_2020-10-01,12m,2020-10-01,0.50,3.25,0.7233819470378208,103,0.6602564102564102,0.9498069498069498,0.6885245901639344
12m_2020-10-01,12m,2020-10-01,0.50,3.50,0.7080578354648427,100,0.6410256410256411,0.9305019305019305,0.4140625
12m_2020-10-01,12m,2020-10-01,0.75,1.00,0.936672665474186,117,0.8666666666666667,0.9459459459459459,0.9661016949152542
12m_2020-10-01,12m,2020-10-01,0.75,1.25,0.8996807578719823,110,0.7857142857142857,0.9266409266409267,0.6470588235294118
12m_2020-10-01,12m,2020-10-01,0.75,1.50,0.8799084594317934,109,0.7622377622377622,0.8996138996138996,0.4830508474576271
12m_2020-10-01,12m,2020-10-01,0.75,1.75,0.8312181853109676,103,0.7202797202797203,0.8687258687258688,0.5614035087719298
12m_2020-10-01,12m,2020-10-01,0.75,2.00,0.7946038311468631,104,0.7272727272727273,0.861003861003861,0.5526315789473685
12m_2020-10-01,12m,2020-10-01,0.75,2.25,0.7617151705474675,97,0.6510067114093959,0.8803088803088803,0.7368421052631579
12m_2020-10-01,12m,2020-10-01,0.75,2.50,0.7600006069026995,100,0.6666666666666666,0.9034749034749034,0.6120689655172413
12m_2020-10-01,12m,2020-10-01,0.75,2.75,0.7772652571630382,102,0.6845637583892618,0.9420849420849421,0.6504065040650406
12m_2020-10-01,12m,2020-10-01,0.75,3.00,0.7744290299353538,103,0.6776315789473685,0.9382239382239382,0.5537190082644629
12m_2020-10-01,12m,2020-10-01,0.75,3.25,0.7803463008371043,102,0.6623376623376623,0.9459459459459459,0.7235772357723578
12m_2020-10-01,12m,2020-10-01,0.75,3.50,0.7691265428092832,99,0.6428571428571429,0.9266409266409267,0.4496124031007752
12m_2020-10-01,12m,2020-10-01,1.00,1.25,0.9474393868913524,117,0.8666666666666667,0.9343629343629344,0.639344262295082
12m_2020-10-01,12m,2020-10-01,1.00,1.50,0.9179716339815455,113,0.8014184397163121,0.9034749034749034,0.4793388429752066
12m_2020-10-01,12m,2020-10-01,1.00,1.75,0.8720987614654087,107,0.7588652482269503,0.8687258687258688,0.5423728813559322
12m_2020-10-01,12m,2020-10-01,1.00,2.00,0.840643442026272,106,0.7412587412587412,0.861003861003861,0.5338983050847458
12m_2020-10-01,12m,2020-10-01,1.00,2.25,0.8063993749600967,99,0.6644295302013423,0.8687258687258688,0.711864406779661
12m_2020-10-01,12m,2020-10-01,1.00,2.50,0.786953867884946,100,0.6578947368421053,0.888030888030888,0.5916666666666667
12m_2020-10-01,12m,2020-10-01,1.00,2.75,0.8171153297662161,102,0.6754966887417219,0.9305019305019305,0.656
12m_2020-10-01,12m,2020-10-01,1.00,3.00,0.8149083079788221,105,0.6907894736842105,0.9227799227799228,0.5609756097560976
12m_2020-10-01,12m,2020-10-01,1.00,3.25,0.8215565172921493,104,0.6753246753246753,0.9343629343629344,0.7419354838709677
12m_2020-10-01,12m,2020-10-01,1.00,3.50,0.8038127821163518,101,0.6558441558441559,0.915057915057915,0.4580152671755725
12m_2020-10-01,12m,2020-10-01,1.25,1.50,0.9559939572300709,119,0.8947368421052632,0.8996138996138996,0.7439024390243902
12m_2020-10-01,12m,2020-10-01,1.25,1.75,0.9014785340633553,111,0.8222222222222222,0.8687258687258688,0.7590361445783133
12m_2020-10-01,12m,2020-10-01,1.25,2.00,0.8628278255409231,109,0.7898550724637681,0.861003861003861,0.7058823529411765
12m_2020-10-01,12m,2020-10-01,1.25,2.25,0.8392655707144842,102,0.7083333333333334,0.8725868725868726,0.66
12m_2020-10-01,12m,2020-10-01,1.25,2.50,0.8193485272488051,103,0.7006802721088435,0.8841698841698842,0.648936170212766
12m_2020-10-01,12m,2020-10-01,1.25,2.75,0.8391996742764717,104,0.7074829931972789,0.9227799227799228,0.71
12m_2020-10-01,12m,2020-10-01,1.25,3.00,0.8316136940274726,107,0.722972972972973,0.918918918918919,0.625
12m_2020-10-01,12m,2020-10-01,1.25,3.25,0.8377173864454319,107,0.7181208053691275,0.9227799227799228,0.7821782178217822
12m_2020-10-01,12m,2020-10-01,1.25,3.50,0.8211690709808326,104,0.697986577181208,0.9034749034749034,0.5816326530612245
12m_2020-10-01,12m,2020-10-01,1.50,1.75,0.9482611861667631,116,0.8787878787878788,0.8687258687258688,0.7123287671232876
12m_2020-10-01,12m,2020-10-01,1.50,2.00,0.9157959159776573,111,0.8043478260869565,0.8532818532818532,0.7222222222222222
12m_2020-10-01,12m,2020-10-01,1.50,2.25,0.8892304087930822,104,0.7222222222222222,0.8648648648648649,0.5425531914893617
12m_2020-10-01,12m,2020-10-01,1.50,2.50,0.850019440629736,104,0.7027027027027027,0.8841698841698842,0.5952380952380952
12m_2020-10-01,12m,2020-10-01,1.50,2.75,0.8673510818257542,104,0.697986577181208,0.918918918918919,0.5789473684210527
12m_2020-10-01,12m,2020-10-01,1.50,3.00,0.8547367199322219,107,0.7133333333333334,0.915057915057915,0.5168539325842697
12m_2020-10-01,12m,2020-10-01,1.50,3.25,0.8619741696159653,108,0.72,0.918918918918919,0.5742574257425742
12m_2020-10-01,12m,2020-10-01,1.50,3.50,0.845631495014199,105,0.7,0.9034749034749034,0.5764705882352941
12m_2020-10-01,12m,2020-10-01,1.75,2.00,0.9695637429840511,115,0.8984375,0.861003861003861,0.8955223880597015
12m_2020-10-01,12m,2020-10-01,1.75,2.25,0.9424084634037864,107,0.7925925925925926,0.8687258687258688,0.7011494252873564
12m_2020-10-01,12m,2020-10-01,1.75,2.50,0.901349699524014,106,0.7571428571428571,0.8764478764478765,0.7792207792207793
12m_2020-10-01,12m,2020-10-01,1.75,2.75,0.9027546046182928,106,0.75177304964539,0.8841698841698842,0.6451612903225806
12m_2020-10-01,12m,2020-10-01,1.75,3.00,0.8971205597037323,108,0.7552447552447552,0.8841698841698842,0.5333333333333333
12m_2020-10-01,12m,2020-10-01,1.75,3.25,0.89152041363407,108,0.75,0.8841698841698842,0.6363636363636364
12m_2020-10-01,12m,2020-10-01,1.75,3.50,0.8741076021810787,105,0.7291666666666666,0.8648648648648649,0.4891304347826087
12m_2020-10-01,12m,2020-10-01,2.00,2.25,0.9689783242122343,113,0.8692307692307693,0.8532818532818532,0.7093023255813954
12m_2020-10-01,12m,2020-10-01,2.00,2.50,0.9324896213126512,111,0.8161764705882353,0.8648648648648649,0.7894736842105263
12m_2020-10-01,12m,2020-10-01,2.00,2.75,0.9299229694137955,112,0.8235294117647058,0.8725868725868726,0.6170212765957447
12m_2020-10-01,12m,2020-10-01,2.00,3.00,0.9257805843106056,112,0.8,0.8725868725868726,0.5054945054945055
12m_2020-10-01,12m,2020-10-01,2.00,3.25,0.9089861054389572,111,0.7816901408450704,0.8725868725868726,0.6262626262626263
12m_2020-10-01,12m,2020-10-01,2.00,3.50,0.8871758932085566,108,0.7605633802816901,0.8532818532818532,0.5111111111111111
12m_2020-10-01,12m,2020-10-01,2.25,2.50,0.9612174276213569,118,0.921875,0.8918918918918919,0.8045977011494253
12m_2020-10-01,12m,2020-10-01,2.25,2.75,0.9523497192222029,118,0.9147286821705426,0.8996138996138996,0.6476190476190476
12m_2020-10-01,12m,2020-10-01,2.25,3.00,0.9386878632271307,116,0.8592592592592593,0.8996138996138996,0.5339805825242718
12m_2020-10-01,12m,2020-10-01,2.25,3.25,0.9169025931491751,114,0.8260869565217391,0.8996138996138996,0.75
12m_2020-10-01,12m,2020-10-01,2.25,3.50,0.8882138433437076,111,0.8043478260869565,0.8803088803088803,0.42727272727272725
12m_2020-10-01,12m,2020-10-01,2.50,2.75,0.9782362400357066,123,0.9609375,0.9227799227799228,0.7608695652173914
12m_2020-10-01,12m,2020-10-01,2.50,3.00,0.9615078236817937,120,0.8888888888888888,0.918918918918919,0.6333333333333333
12m_2020-10-01,12m,2020-10-01,2.50,3.25,0.9381510086635361,118,0.855072463768116,0.9227799227799228,0.71
12m_2020-10-01,12m,2020-10-01,2.50,3.50,0.9106143013616842,115,0.8333333333333334,0.9034749034749034,0.5051546391752577
12m_2020-10-01,12m,2020-10-01,2.75,3.00,0.9835854875728922,123,0.924812030075188,0.9575289575289575,0.8111111111111111
12m_2020-10-01,12m,2020-10-01,2.75,3.25,0.962884799910123,120,0.8759124087591241,0.9652509652509652,0.8333333333333334
12m_2020-10-01,12m,2020-10-01,2.75,3.50,0.9288376898773724,117,0.8540145985401459,0.9459459459459459,0.6530612244897959
12m_2020-10-01,12m,2020-10-01,3.00,3.25,0.9761884347268442,127,0.9477611940298507,0.9575289575289575,0.7373737373737373
12m_2020-10-01,12m,2020-10-01,3.00,3.50,0.9425506257655034,124,0.9253731343283582,0.9382239382239382,0.5806451612903226
12m_2020-10-01,12m,2020-10-01,3.25,3.50,0.9640357366731048,128,0.9770992366412213,0.9498069498069498,0.6285714285714286
12m_2021-01-01,12m,2021-01-01,0.50,0.75,0.9321382424904702,114,0.8260869565217391,0.9806949806949807,0.7926829268292683
12m_2021-01-01,12m,2021-01-01,0.50,1.00,0.901114903842022,113,0.795774647887324,0.9806949806949807,0.655367231638418
12m_2021-01-01,12m,2021-01-01,0.50,1.25,0.8799055173491828,106,0.7310344827586207,0.9459459459459459,0.38636363636363635
12m_2021-01-01,12m,2021-01-01,0.50,1.50,0.8352425096593716,101,0.6824324324324325,0.8996138996138996,0.42011834319526625
12m_2021-01-01,12m,2021-01-01,0.50,1.75,0.8089518208759313,96,0.6486486486486487,0.8764478764478765,0.4876543209876543
12m_2021-01-01,12m,2021-01-01,0.50,2.00,0.7702099626092272,100,0.6711409395973155,0.8918918918918919,0.4720496894409938
12m_2021-01-01,12m,2021-01-01,0.50,2.25,0.7478995011782292,95,0.625,0.9034749034749034,0.6708074534161491
12m_2021-01-01,12m,2021-01-01,0.50,2.50,0.7227184400256161,95,0.625,0.8996138996138996,0.5864197530864198
12m_2021-01-01,12m,2021-01-01,0.50,2.75,0.7177029476225413,93,0.6038961038961039,0.9459459459459459,0.5028248587570622
12m_2021-01-01,12m,2021-01-01,0.50,3.00,0.7189645773695426,96,0.6274509803921569,0.9459459459459459,0.43820224719101125
12m_2021-01-01,12m,2021-01-01,0.50,3.25,0.7248079841109231,94,0.6103896103896104,0.9305019305019305,0.5617977528089888
12m_2021-01-01,12m,2021-01-01,0.50,3.50,0.7120993110314737,93,0.6038961038961039,0.915057915057915,0.38202247191011235
12m_2021-01-01,12m,2021-01-01,0.75,1.00,0.9539404936287408,121,0.8897058823529411,0.9806949806949807,0.8053691275167785
12m_2021-01-01,12m,2021-01-01,0.75,1.25,0.9221920317224104,115,0.8333333333333334,0.9459459459459459,0.4965986394557823
12m_2021-01-01,12m,2021-01-01,0.75,1.50,0.8924864358392532,111,0.7928571428571428,0.9034749034749034,0.5104895104895105
12m_2021-01-01,12m,2021-01-01,0.75,1.75,0.8491824797510039,104,0.7323943661971831,0.8764478764478765,0.5955882352941176
12m_2021-01-01,12m,2021-01-01,0.75,2.00,0.8093485795374076,105,0.7191780821917808,0.8918918918918919,0.5777777777777777
12m_2021-01-01,12m,2021-01-01,0.75,2.25,0.7876584026428649,98,0.6490066225165563,0.9034749034749034,0.7753623188405797
12m_2021-01-01,12m,2021-01-01,0.75,2.50,0.7670541804960528,98,0.6490066225165563,0.8996138996138996,0.6884057971014492
12m_2021-01-01,12m,2021-01-01,0.75,2.75,0.7722375200601259,97,0.6381578947368421,0.9459459459459459,0.6241610738255033
12m_2021-01-01,12m,2021-01-01,0.75,3.00,0.7708771343172349,97,0.6298701298701299,0.9459459459459459,0.5466666666666666
12m_2021-01-01,12m,2021-01-01,0.75,3.25,0.7786429362209174,96,0.6233766233766234,0.9305019305019305,0.6821192052980133
12m_2021-01-01,12m,2021-01-01,0.75,3.50,0.7636856817212936,95,0.6168831168831169,0.915057915057915,0.48
12m_2021-01-01,12m,2021-01-01,1.00,1.25,0.9479904006823686,120,0.8823529411764706,0.9459459459459459,0.5869565217391305
12m_2021-01-01,12m,2021-01-01,1.00,1.50,0.9177059814000161,113,0.8014184397163121,0.8996138996138996,0.4144736842105263
12m_2021-01-01,12m,2021-01-01,1.00,1.75,0.8787115372924437,107,0.7535211267605634,0.8764478764478765,0.5
12m_2021-01-01,12m,2021-01-01,1.00,2.00,0.8414621737735863,106,0.7162162162162162,0.8918918918918919,0.5251798561151079
12m_2021-01-01,12m,2021-01-01,1.00,2.25,0.8158497013591807,100,0.6578947368421053,0.9034749034749034,0.6712328767123288
12m_2021-01-01,12m,2021-01-01,1.00,2.50,0.7884731238528703,99,0.6470588235294118,0.8996138996138996,0.5782312925170068
12m_2021-01-01,12m,2021-01-01,1.00,2.75,0.802618023329351,98,0.6363636363636364,0.9459459459459459,0.6394557823129252
12m_2021-01-01,12m,2021-01-01,1.00,3.00,0.8023743802112884,100,0.6493506493506493,0.9459459459459459,0.5197368421052632
12m_2021-01-01,12m,2021-01-01,1.00,3.25,0.808739671979621,99,0.6428571428571429,0.9305019305019305,0.697986577181208
12m_2021-01-01,12m,2021-01-01,1.00,3.50,0.7893790479550009,98,0.6363636363636364,0.915057915057915,0.49324324324324326
12m_2021-01-01,12m,2021-01-01,1.25,1.50,0.956396770386856,118,0.8939393939393939,0.8957528957528957,0.6116504854368932
12m_2021-01-01,12m,2021-01-01,1.25,1.75,0.9066674085860509,110,0.8148148148148148,0.8648648648648649,0.6534653465346535
12m_2021-01-01,12m,2021-01-01,1.25,2.00,0.8605690562231626,108,0.7605633802816901,0.8764478764478765,0.63
12m_2021-01-01,12m,2021-01-01,1.25,2.25,0.8417461521026072,101,0.6870748299319728,0.8841698841698842,0.5476190476190477
12m_2021-01-01,12m,2021-01-01,1.25,2.50,0.8147720252559132,100,0.6756756756756757,0.8803088803088803,0.5378151260504201
12m_2021-01-01,12m,2021-01-01,1.25,2.75,0.8194364613289682,99,0.6644295302013423,0.9266409266409267,0.5867768595041323
12m_2021-01-01,12m,2021-01-01,1.25,3.00,0.8123833556292559,101,0.6778523489932886,0.9266409266409267,0.46774193548387094
12m_2021-01-01,12m,2021-01-01,1.25,3.25,0.8300272480004096,100,0.6711409395973155,0.915057915057915,0.6721311475409836
12m_2021-01-01,12m,2021-01-01,1.25,3.50,0.8122609872206265,99,0.6644295302013423,0.8957528957528957,0.5357142857142857
12m_2021-01-01,12m,2021-01-01,1.50,1.75,0.9424193142315419,112,0.8549618320610687,0.8532818532818532,0.7157894736842105
12m_2021-01-01,12m,2021-01-01,1.50,2.00,0.910452217578291,110,0.7971014492753623,0.861003861003861,0.65625
12m_2021-01-01,12m,2021-01-01,1.50,2.25,0.8918836049667446,103,0.7202797202797203,0.8648648648648649,0.5655737704918032
12m_2021-01-01,12m,2021-01-01,1.50,2.50,0.8542766834234855,101,0.696551724137931,0.8648648648648649,0.6126126126126126
12m_2021-01-01,12m,2021-01-01,1.50,2.75,0.8563535592943458,101,0.696551724137931,0.8996138996138996,0.5932203389830508
12m_2021-01-01,12m,2021-01-01,1.50,3.00,0.843921882661811,102,0.6986301369863014,0.8996138996138996,0.5478260869565217
12m_2021-01-01,12m,2021-01-01,1.50,3.25,0.8541376291436561,101,0.6917808219178082,0.8918918918918919,0.5748031496062992
12m_2021-01-01,12m,2021-01-01,1.50,3.50,0.8355668598282483,99,0.673469387755102,0.8764478764478765,0.6153846153846154
12m_2021-01-01,12m,2021-01-01,1.75,2.00,0.9702072733568409,116,0.9133858267716536,0.8764478764478765,0.8390804597701149
12m_2021-01-01,12m,2021-01-01,1.75,2.25,0.9425924716094332,108,0.8120300751879699,0.8648648648648649,0.6991150442477876
12m_2021-01-01,12m,2021-01-01,1.75,2.50,0.9116870672393651,106,0.7851851851851852,0.8687258687258688,0.7647058823529411
12m_2021-01-01,12m,2021-01-01,1.75,2.75,0.8946669549184392,105,0.7720588235294118,0.8764478764478765,0.6578947368421053
12m_2021-01-01,12m,2021-01-01,1.75,3.00,0.8892428815175424,104,0.7482014388489209,0.8764478764478765,0.5169491525423728
12m_2021-01-01,12m,2021-01-01,1.75,3.25,0.8906966201136208,103,0.7410071942446043,0.8764478764478765,0.675
12m_2021-01-01,12m,2021-01-01,1.75,3.50,0.8751180944451977,102,0.7338129496402878,0.8571428571428571,0.5794392523364486
12m_2021-01-01,12m,2021-01-01,2.00,2.25,0.9685662266600876,116,0.8923076923076924,0.8764478764478765,0.6785714285714286
12m_2021-01-01,12m,2021-01-01,2.00,2.50,0.9383888196132324,114,0.8636363636363636,0.8841698841698842,0.7425742574257426
12m_2021-01-01,12m,2021-01-01,2.00,2.75,0.9178391084674962,113,0.849624060150376,0.8918918918918919,0.6228070175438597
12m_2021-01-01,12m,2021-01-01,2.00,3.00,0.9134388240208529,111,0.8102189781021898,0.8918918918918919,0.49572649572649574
12m_2021-01-01,12m,2021-01-01,2.00,3.25,0.9033560807833177,109,0.7898550724637681,0.8918918918918919,0.6416666666666667
12m_2021-01-01,12m,2021-01-01,2.00,3.50,0.8831105979748314,108,0.782608695652174,0.8725868725868726,0.5865384615384616
12m_2021-01-01,12m,2021-01-01,2.25,2.50,0.9685944900965445,119,0.952,0.8841698841698842,0.8407079646017699
12m_2021-01-01,12m,2021-01-01,2.25,2.75,0.9446431423799365,117,0.9212598425196851,0.9034749034749034,0.7086614173228346
12m_2021-01-01,12m,2021-01-01,2.25,3.00,0.9320492496715209,114,0.8636363636363636,0.9034749034749034,0.5801526717557252
12m_2021-01-01,12m,2021-01-01,2.25,3.25,0.9234209387791835,112,0.8421052631578947,0.888030888030888,0.7890625
12m_2021-01-01,12m,2021-01-01,2.25,3.50,0.8935247176674996,111,0.8345864661654135,0.8725868725868726,0.5511811023622047
12m_2021-01-01,12m,2021-01-01,2.50,2.75,0.9636184068897983,120,0.967741935483871,0.8996138996138996,0.782608695652174
12m_2021-01-01,12m,2021-01-01,2.50,3.00,0.9456624007430887,116,0.8923076923076924,0.8996138996138996,0.652542372881356
12m_2021-01-01,12m,2021-01-01,2.50,3.25,0.9355373863392289,114,0.8702290076335878,0.8957528957528957,0.7642276422764228
12m_2021-01-01,12m,2021-01-01,2.50,3.50,0.9052160937297333,113,0.8625954198473282,0.8803088803088803,0.6086956521739131
12m_2021-01-01,12m,2021-01-01,2.75,3.00,0.9820750535777948,118,0.921875,0.9459459459459459,0.8214285714285714
