cohort,kind,start,end,portfolio,components,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change,event_realized_max_drawdown,mean_constituent_max_drawdown,smoothing_vs_mean_constituent_dd,best_constituent_max_drawdown,max_constituent_net_pnl,mdd_delta_vs_rr1,pnl_delta_vs_rr1
12m_2020-01-01,12m,2020-01-01,2021-01-01T00:00:00,pair_3.00_3.25,3.00/3.25,4973.9,2947.65,2020-03-18,48,69,True,21,-942.3,-1719.7,-2886.4,3125.5999999999995,2947.65,0.0,2897.35,5109.05,658.0500000000002,2833.1499999999996
12m_2020-01-01,12m,2020-01-01,2021-01-01T00:00:00,pair_3.00_3.50,3.00/3.50,4495.325,2947.65,2020-03-18,48,69,True,21,-942.3000000000001,-1719.7,-2885.15,3125.5999999999995,2947.65,0.0,2897.35,5109.05,658.0500000000002,2354.575
12m_2020-01-01,12m,2020-01-01,2021-01-01T00:00:00,pair_3.25_3.50,3.25/3.50,4360.175,2897.3500000000004,2020-03-18,48,69,True,21,-942.3,-1719.6999999999998,-2834.8500000000004,3075.2999999999993,2897.35,-4.547473508864641e-13,2897.35,4838.75,607.7500000000005,2219.425
12m_2020-01-01,12m,2020-01-01,2021-01-01T00:00:00,wide4,0.50/1.50/2.50/3.50,3700.6625000000004,1780.825,2020-03-12,45,63,True,20,-732.55,-1329.975,-1735.7875,2061.1125,2258.7,477.8749999999998,1406.4499999999998,4855.1,-508.77499999999986,1559.9125000000004
12m_2020-01-01,12m,2020-01-01,2021-01-01T00:00:00,center4,1.25/1.75/2.25/2.75,5026.8,1823.2,2020-03-19,47,67,True,22,-942.3000000000001,-1548.5875,-1823.2,2050.1749999999997,2239.525,416.32500000000005,1742.9499999999998,5878.35,-466.39999999999986,2886.05
12m_2020-01-01,12m,2020-01-01,2021-01-01T00:00:00,edge4,0.50/0.75/3.25/3.50,3003.2625,1774.475,2020-03-12,40,57,True,24,-674.05,-1285.1374999999998,-1723.525,2068.7499999999995,2324.375,549.9000000000001,1406.4499999999998,4838.75,-515.125,862.5124999999998
12m_2020-01-01,12m,2020-01-01,2021-01-01T00:00:00,without050,0.75/1.50/2.50/3.50,3361.6875,2085.9375,2020-03-19,48,69,True,18,-845.9250000000001,-1542.3375,-2085.9375,2420.3875,2431.175,345.2375000000002,2085.9,4855.1,-203.6624999999999,1220.9375
12m_2020-01-01,12m,2020-01-01,2021-01-01T00:00:00,grid5,0.50/1.25/2.00/2.75/3.50,4288.59,1784.32,2020-03-12,43,59,True,23,-774.4999999999999,-1357.87,-1709.1,2023.35,2267.09,482.7700000000002,1406.4499999999998,6505.65,-505.28,2147.84
12m_2020-01-01,12m,2020-01-01,2021-01-01T00:00:00,duplicate_rr1,1.00/1.00,2140.75,2289.6,2020-03-19,52,75,True,17,-942.3,-1626.3999999999999,-2224.9,2326.6499999999996,2289.6,0.0,2289.6,2140.75,0.0,0.0
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_0.50,0.50,834.15,2462.25,2021-03-08,103,147,True,13,-676.0,-840.75,-930.2999999999997,2519.59999999998,2462.25,0.0,2462.25,834.15,-311.5,-1281.6
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_0.75,0.75,1376.05,2815.0,2021-03-08,103,147,True,18,-888.5,-925.6,-1326.5,2970.849999999992,2815.0,0.0,2815.0,1376.05,41.25,-739.7
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_1.00,1.00,2115.75,2773.75,2021-03-08,58,82,True,17,-1017.5,-1083.6000000000001,-1744.3500000000001,2776.3500000000327,2773.75,0.0,2773.75,2115.75,0.0,0.0
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_1.25,1.25,3693.95,2312.2500000000005,2021-03-08,58,82,True,20,-1017.5,-1024.1,-1418.65,2354.8000000000393,2312.2500000000005,0.0,2312.2500000000005,3693.95,-461.49999999999955,1578.1999999999998
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_1.50,1.50,4651.0,1511.65,2020-06-26,56,78,True,18,-982.5,-766.3499999999999,-1274.6999999999998,1698.9999999999955,1511.65,0.0,1511.65,4651.0,-1262.1,2535.25
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_1.75,1.75,5667.8,2030.4500000000003,2020-06-26,77,107,True,19,-668.3999999999996,-778.6500000000001,-1741.5,2179.6499999999946,2030.4500000000003,0.0,2030.4500000000003,5667.8,-743.2999999999997,3552.05
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_2.00,2.00,7135.45,1846.9499999999998,2020-06-26,61,85,True,21,-668.4000000000005,-987.5499999999997,-1706.0,2054.7500000000064,1846.9499999999998,0.0,1846.9499999999998,7135.45,-926.8000000000002,5019.7
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_2.25,2.25,7047.75,1673.5,2020-06-26,52,72,True,20,-698.8000000000002,-981.0500000000002,-1502.1000000000001,1827.899999999998,1673.5,0.0,1673.5,7047.75,-1100.25,4932.0
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_2.50,2.50,6244.9,1406.6000000000001,2020-06-26,44,64,True,20,-698.7999999999993,-976.4000000000005,-1268.0,1599.6499999999978,1406.6000000000001,0.0,1406.6000000000001,6244.9,-1367.1499999999999,4129.15
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_2.75,2.75,5949.0,2137.4000000000005,2021-03-08,46,64,True,18,-772.3499999999995,-1122.9000000000005,-1646.5,2179.9500000000216,2137.4000000000005,0.0,2137.4000000000005,5949.0,-636.3499999999995,3833.25
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_3.00,3.00,5681.05,2242.7499999999995,2021-03-08,46,64,True,20,-772.3500000000004,-1098.9,-1748.9500000000003,2285.300000000021,2242.7499999999995,0.0,2242.7499999999995,5681.05,-531.0000000000005,3565.3
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_3.25,3.25,5068.4,2125.7499999999995,2021-03-08,46,64,True,19,-772.3500000000004,-1098.8999999999996,-1728.9500000000003,2168.300000000021,2125.7499999999995,0.0,2125.7499999999995,5068.4,-648.0000000000005,2952.6499999999996
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,rr_3.50,3.50,4601.2,2090.2500000000005,2021-03-08,46,64,True,20,-772.3499999999995,-1028.4,-1702.4500000000003,2132.800000000021,2090.2500000000005,0.0,2090.2500000000005,4601.2,-683.4999999999995,2485.45
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.50_0.75,0.50/0.75,1105.1,2638.625,2021-03-08,103,147,True,18,-782.2499999999999,-883.175,-1073.675,2745.2249999999995,2638.625,0.0,2462.25,1376.05,-135.125,-1010.6500000000001
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.50_1.00,0.50/1.00,1474.95,2211.55,2021-03-08,103,147,True,16,-846.75,-962.175,-1282.6000000000001,2318.1500000000287,2618.0,406.4499999999998,2462.25,2115.75,-562.1999999999998,-640.8
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.50_1.25,0.50/1.25,2264.0499999999997,1996.45,2021-03-08,103,147,True,16,-846.75,-932.425,-1112.9999999999998,2141.575000000074,2387.25,390.79999999999995,2312.2500000000005,3693.95,-777.3,148.29999999999973
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.50_1.50,0.50/1.50,2742.575,1520.65,2021-03-08,58,82,True,15,-829.25,-722.3499999999995,-1011.825,1617.0250000000776,1986.95,466.29999999999995,1511.65,4651.0,-1253.1,626.8249999999998
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.50_1.75,0.50/1.75,3250.975,1391.25,2020-06-26,55,77,True,16,-672.1999999999998,-726.5749999999998,-1220.0,1474.1000000000017,2246.3500000000004,855.1000000000004,2030.4500000000003,5667.8,-1382.5,1135.225
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.50_2.00,0.50/2.00,3984.7999999999997,1353.2500000000002,2020-06-26,50,70,True,16,-672.2000000000003,-720.8249999999998,-1182.0000000000002,1436.100000000002,2154.6,801.3499999999997,1846.9499999999998,7135.45,-1420.4999999999998,1869.0499999999997
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.50_2.25,0.50/2.25,3940.95,1243.2999999999997,2020-06-26,57,83,False,17,-672.1999999999998,-717.0749999999998,-1072.0499999999997,1326.1500000000015,2067.875,824.5750000000003,1673.5,7047.75,-1530.4500000000003,1825.1999999999998
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.50_2.50,0.50/2.50,3539.5249999999996,1432.0500000000002,2021-03-08,103,147,True,13,-541.7750000000005,-908.5750000000003,-946.5,1454.6250000000814,1934.4250000000002,502.375,1406.6000000000001,6244.9,-1341.6999999999998,1423.7749999999996
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.50_2.75,0.50/2.75,3391.575,1968.775,2021-03-08,103,147,True,16,-724.1749999999997,-981.8250000000003,-1233.6749999999997,1991.3500000000804,2299.8250000000003,331.0500000000002,2137.4000000000005,5949.0,-804.9749999999999,1275.8249999999998
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.50_3.00,0.50/3.00,3257.6,2038.8500000000001,2021-03-08,103,147,True,16,-724.1750000000002,-885.075,-1284.8999999999999,2061.4250000000793,2352.5,313.64999999999986,2242.7499999999995,5681.05,-734.8999999999999,1141.85
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.50_3.25,0.50/3.25,2951.2749999999996,2008.95,2021-03-08,103,147,True,18,-724.1750000000002,-885.075,-1274.8999999999999,2031.525000000078,2294.0,285.04999999999995,2125.7499999999995,5068.4,-764.8,835.5249999999996
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.50_3.50,0.50/3.50,2717.6749999999997,1980.575,2021-03-08,103,147,True,17,-724.1749999999997,-885.075,-1261.6499999999999,2003.1500000000767,2276.25,295.67499999999995,2090.2500000000005,4601.2,-793.175,601.9249999999997
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.75_1.00,0.75/1.00,1745.9,2513.075,2021-03-08,58,82,True,18,-953.0,-1004.6000000000001,-1535.425,2543.775000000062,2794.375,281.3000000000002,2773.75,2115.75,-260.6750000000002,-369.8499999999999
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.75_1.25,0.75/1.25,2535.0,2282.325,2021-03-08,58,82,True,18,-953.0,-974.8499999999997,-1365.825,2367.2000000000758,2563.625,281.3000000000002,2312.2500000000005,3693.95,-491.4250000000002,419.25
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.75_1.50,0.75/1.50,3013.525,1855.725,2021-03-08,58,82,True,16,-935.5,-788.7750000000001,-1270.6499999999999,1878.3000000000363,2163.325,307.5999999999999,1511.65,4651.0,-918.0250000000001,897.7750000000001
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.75_1.75,0.75/1.75,3521.925,1618.475,2021-03-08,66,92,True,13,-778.4499999999998,-768.9999999999995,-1271.5000000000002,1641.3500000000017,2422.7250000000004,804.2500000000005,2030.4500000000003,5667.8,-1155.275,1406.1750000000002
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.75_2.00,0.75/2.00,4255.75,1659.9,2021-03-08,58,82,True,17,-778.4500000000003,-849.6749999999997,-1253.75,1682.4750000000186,2330.975,671.0749999999998,1846.9499999999998,7135.45,-1113.85,2140.0
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.75_2.25,0.75/2.25,4211.9,1485.4999999999995,2021-03-08,48,68,True,20,-778.4499999999998,-846.4250000000002,-1151.8000000000002,1508.0750000000262,2244.25,758.7500000000005,1673.5,7047.75,-1288.2500000000005,2096.1499999999996
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.75_2.50,0.75/2.50,3810.475,1608.4250000000002,2021-03-08,103,147,True,17,-691.0749999999998,-951.0,-1129.375,1652.6000000000759,2110.8,502.375,1406.6000000000001,6244.9,-1165.3249999999998,1694.725
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.75_2.75,0.75/2.75,3662.525,2182.15,2021-03-08,58,82,True,19,-830.4250000000002,-1024.25,-1486.5,2204.725000000034,2476.2000000000003,294.0500000000002,2137.4000000000005,5949.0,-591.5999999999999,1546.775
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.75_3.00,0.75/3.00,3528.55,2215.225000000001,2021-03-08,103,147,True,18,-830.4250000000002,-927.5,-1537.7250000000004,2237.8000000000725,2528.875,313.6499999999992,2242.7499999999995,5681.05,-558.5249999999992,1412.8000000000002
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.75_3.25,0.75/3.25,3222.225,2185.325,2021-03-08,103,147,True,18,-830.4250000000002,-927.4999999999998,-1527.7250000000001,2207.900000000075,2470.375,285.0500000000002,2125.7499999999995,5068.4,-588.4250000000002,1106.475
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_0.75_3.50,0.75/3.50,2988.625,2156.95,2021-03-08,103,147,True,20,-830.4249999999997,-927.4999999999998,-1514.4750000000001,2179.525000000074,2452.625,295.6750000000002,2090.2500000000005,4601.2,-616.8000000000002,872.875
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.00_1.25,1.00/1.25,2904.85,2543.0000000000005,2021-03-08,58,82,True,17,-1017.5,-1053.8500000000004,-1574.75,2565.575000000038,2543.0,-4.547473508864641e-13,2312.2500000000005,3693.95,-230.74999999999955,789.0999999999999
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.00_1.50,1.00/1.50,3383.375,2116.3999999999996,2021-03-08,58,82,True,18,-1000.0,-851.4250000000002,-1379.975,2138.9750000000386,2142.7,26.300000000000182,1511.65,4651.0,-657.3500000000004,1267.625
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.00_1.75,1.00/1.75,3891.775,1909.9999999999995,2021-03-08,66,92,True,18,-842.9499999999998,-847.9999999999995,-1318.2499999999995,1932.5750000000253,2402.1000000000004,492.1000000000008,2030.4500000000003,5667.8,-863.7500000000005,1776.025
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.00_2.00,1.00/2.00,4625.6,1920.5749999999994,2021-03-08,58,82,True,19,-842.9499999999998,-879.6749999999997,-1303.975,1943.1499999999887,2310.35,389.77500000000055,1846.9499999999998,7135.45,-853.1750000000006,2509.8500000000004
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.00_2.25,1.00/2.25,4581.75,1777.025,2021-03-08,47,67,True,19,-842.9499999999998,-876.425,-1173.5,1799.6000000000008,2223.625,446.5999999999999,1673.5,7047.75,-996.7249999999999,2466.0
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.00_2.50,1.00/2.50,4180.325,1860.7250000000004,2021-03-08,47,67,True,17,-693.1750000000002,-1030.0,-1338.3000000000002,1883.300000000001,2090.175,229.44999999999982,1406.6000000000001,6244.9,-913.0249999999996,2064.575
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.00_2.75,1.00/2.75,4032.375,2442.8250000000003,2021-03-08,58,82,True,17,-894.9249999999997,-1103.2500000000005,-1695.4249999999997,2465.399999999982,2455.5750000000003,12.75,2137.4000000000005,5949.0,-330.9249999999997,1916.625
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.00_3.00,1.00/3.00,3898.4,2459.2500000000005,2021-03-08,46,64,True,19,-894.9250000000002,-1006.5000000000005,-1746.65,2481.825000000003,2508.25,48.999999999999545,2242.7499999999995,5681.05,-314.49999999999955,1782.65
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.00_3.25,1.00/3.25,3592.075,2442.975000000001,2021-03-08,58,82,True,18,-894.9250000000002,-1006.5000000000005,-1736.65,2465.5500000000147,2449.75,6.7749999999991815,2125.7499999999995,5068.4,-330.7749999999992,1476.3249999999998
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.00_3.50,1.00/3.50,3358.475,2383.000000000001,2021-03-08,46,64,True,20,-894.9250000000002,-1006.5,-1723.4000000000005,2405.5750000000235,2432.0,48.99999999999909,2090.2500000000005,4601.2,-390.7499999999991,1242.725
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.25_1.50,1.25/1.50,4172.475,1885.6500000000005,2021-03-08,58,82,True,22,-1000.0000000000005,-818.875,-1324.5750000000007,1928.200000000028,1911.9500000000003,26.299999999999727,1511.65,4651.0,-888.0999999999995,2056.7250000000004
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.25_1.75,1.25/1.75,4680.875,1702.7000000000003,2020-06-26,66,92,True,22,-842.9499999999998,-818.2499999999995,-1357.2250000000001,1817.9249999999986,2171.3500000000004,468.6500000000001,2030.4500000000003,5667.8,-1071.0499999999997,2565.125
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.25_2.00,1.25/2.00,5414.7,1689.8249999999998,2021-03-08,58,82,True,22,-842.9499999999998,-812.5,-1339.475,1755.9750000000008,2079.6000000000004,389.77500000000055,1846.9499999999998,7135.45,-1083.9250000000002,3298.95
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.25_2.25,1.25/2.25,5370.85,1540.125,2021-03-08,53,75,True,22,-842.9499999999998,-808.75,-1237.525,1639.4500000000012,1992.8750000000002,452.7500000000002,1673.5,7047.75,-1233.625,3255.1000000000004
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.25_2.50,1.25/2.50,4969.424999999999,1629.25,2021-03-08,58,82,True,15,-693.1750000000002,-1000.25,-1168.7000000000007,1671.799999999983,1859.4250000000002,230.17500000000018,1406.6000000000001,6244.9,-1144.5,2853.6749999999993
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.25_2.75,1.25/2.75,4821.475,2212.0750000000007,2021-03-08,58,82,True,17,-894.9250000000002,-1073.5,-1525.8249999999998,2254.624999999983,2224.8250000000007,12.75,2137.4000000000005,5949.0,-561.6749999999993,2705.7250000000004
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.25_3.00,1.25/3.00,4687.5,2222.3500000000004,2021-03-08,46,64,True,17,-894.9250000000002,-976.75,-1577.0500000000002,2264.8999999999915,2277.5,55.149999999999636,2242.7499999999995,5681.05,-551.3999999999996,2571.75
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.25_3.25,1.25/3.25,4381.174999999999,2212.2250000000004,2021-03-08,58,82,True,19,-894.9250000000002,-976.75,-1567.0500000000002,2254.774999999988,2219.0,6.774999999999636,2125.7499999999995,5068.4,-561.5249999999996,2265.4249999999993
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.25_3.50,1.25/3.50,4147.575,2146.100000000001,2021-03-08,46,64,True,20,-894.9250000000002,-976.75,-1553.7999999999997,2188.6500000000015,2201.2500000000005,55.149999999999636,2090.2500000000005,4601.2,-627.6499999999992,2031.8249999999998
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.50_1.75,1.50/1.75,5159.4,1771.05,2020-06-26,66,92,True,22,-825.4500000000003,-713.925,-1508.1000000000001,1920.2499999999977,1771.0500000000002,2.2737367544323206e-13,1511.65,5667.8,-1002.7,3043.6499999999996
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.50_2.00,1.50/2.00,5893.225,1679.3000000000002,2020-06-26,60,84,True,23,-825.4500000000007,-818.375,-1490.35,1873.3999999999985,1679.3,-2.2737367544323206e-13,1511.65,7135.45,-1094.4499999999998,3777.4750000000004
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.50_2.25,1.50/2.25,5849.375,1592.575,2020-06-26,54,76,True,20,-825.4500000000007,-815.125,-1388.4,1763.4499999999994,1592.575,0.0,1511.65,7047.75,-1181.175,3733.625
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.50_2.50,1.50/2.50,5447.95,1434.75,2020-06-26,47,67,True,20,-675.6750000000011,-805.625,-1271.35,1637.9000000000005,1459.125,24.375,1406.6000000000001,6244.9,-1339.0,3332.2
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.50_2.75,1.50/2.75,5300.0,1812.4500000000003,2021-03-08,46,64,True,18,-877.4249999999993,-835.1750000000006,-1222.525,1854.999999999991,1824.5250000000003,12.075000000000045,1511.65,5949.0,-961.2999999999997,3184.25
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.50_3.00,1.50/3.00,5166.025,1865.124999999999,2021-03-08,46,64,True,18,-877.4250000000011,-874.0499999999997,-1341.7500000000005,1907.6749999999925,1877.1999999999998,12.075000000000728,1511.65,5681.05,-908.6250000000009,3050.2749999999996
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.50_3.25,1.50/3.25,4859.7,1806.624999999999,2021-03-08,46,64,True,18,-877.4250000000011,-874.0499999999997,-1318.5000000000005,1849.1749999999943,1818.6999999999998,12.075000000000728,1511.65,5068.4,-967.1250000000009,2743.95
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.50_3.50,1.50/3.50,4626.1,1788.875,2021-03-08,46,64,True,19,-877.4249999999997,-838.7999999999997,-1300.75,1831.424999999998,1800.9500000000003,12.075000000000273,1511.65,4651.0,-984.875,2510.3500000000004
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.75_2.00,1.75/2.00,6401.625,1938.6999999999998,2020-06-26,66,92,True,16,-668.3999999999996,-883.0999999999999,-1723.75,2107.500000000001,1938.7,2.2737367544323206e-13,1846.9499999999998,7135.45,-835.0500000000002,4285.875
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.75_2.25,1.75/2.25,6357.775,1851.975,2020-06-26,61,85,True,17,-668.3999999999996,-879.8500000000001,-1621.8,2001.174999999999,1851.9750000000001,2.2737367544323206e-13,1673.5,7047.75,-921.7750000000001,4242.025
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.75_2.50,1.75/2.50,5956.35,1670.4000000000003,2020-06-26,61,85,True,16,-658.0500000000002,-870.3499999999999,-1504.7500000000002,1850.3000000000002,1718.525,48.12499999999977,1406.6000000000001,6244.9,-1103.3499999999997,3840.6000000000004
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.75_2.75,1.75/2.75,5808.4,1640.8249999999998,2021-03-08,46,64,True,17,-720.3749999999991,-870.3499999999999,-1455.925,1741.1000000000013,2083.925,443.10000000000036,2030.4500000000003,5949.0,-1132.9250000000002,3692.6499999999996
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.75_3.00,1.75/3.00,5674.425,1693.5,2021-03-08,46,64,True,18,-720.375,-938.7749999999999,-1395.375,1736.049999999993,2136.6,443.0999999999999,2030.4500000000003,5681.05,-1080.25,3558.675
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.75_3.25,1.75/3.25,5368.1,1635.0,2021-03-08,46,64,True,20,-720.375,-938.7749999999996,-1310.5500000000002,1677.549999999992,2078.1,443.0999999999999,2030.4500000000003,5667.8,-1138.75,3252.3500000000004
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_1.75_3.50,1.75/3.50,5134.5,1617.25,2021-03-08,46,64,True,20,-720.375,-903.5250000000001,-1314.0,1659.799999999992,2060.3500000000004,443.10000000000036,2030.4500000000003,5667.8,-1156.5,3018.75
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_2.00_2.25,2.00/2.25,7091.6,1760.225,2020-06-26,57,79,True,20,-668.3999999999996,-984.2999999999997,-1604.0500000000002,1937.850000000003,1760.225,0.0,1673.5,7135.45,-1013.5250000000001,4975.85
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_2.00_2.50,2.00/2.50,6690.174999999999,1625.6,2020-06-26,45,63,True,18,-658.0499999999993,-974.7999999999997,-1486.9999999999998,1812.3000000000045,1626.775,1.175000000000182,1406.6000000000001,7135.45,-1148.15,4574.424999999999
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_2.00_2.75,2.00/2.75,6542.225,1645.5,2021-03-08,46,64,True,17,-720.375,-974.7999999999997,-1438.1750000000002,1723.3500000000058,1992.1750000000002,346.6750000000002,1846.9499999999998,7135.45,-1128.25,4426.475
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_2.00_3.00,2.00/3.00,6408.25,1698.1749999999993,2021-03-08,46,64,True,19,-720.375,-1043.2249999999995,-1377.6250000000002,1740.7249999999967,2044.8499999999997,346.6750000000004,1846.9499999999998,7135.45,-1075.5750000000007,4292.5
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_2.00_3.25,2.00/3.25,6101.924999999999,1639.6749999999993,2021-03-08,46,64,True,20,-720.375,-1043.2249999999995,-1296.2749999999996,1682.224999999994,1986.3499999999997,346.6750000000004,1846.9499999999998,7135.45,-1134.0750000000007,3986.1749999999993
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_2.00_3.50,2.00/3.50,5868.325,1621.9249999999993,2021-03-08,46,64,True,20,-720.375,-1007.9749999999999,-1296.2500000000002,1664.474999999993,1968.6000000000001,346.67500000000086,1846.9499999999998,7135.45,-1151.8250000000007,3752.575
12m_2020-04-01,12m,2020-04-01,2021-04-01T00:00:00,pair_2.25_2.50,2.25/2.50,6646.325,1523.6500000000003,2020-06-26,44,64,True,17,-698.8000000000002,-971.5499999999997,-1385.0500000000004,1713.199999999999,1540.0500000000002,16.399999999999864,1406.6000000000001,7047.75,-1250.0999999999997,4530.575
