cohort,rr,budget,method,breached,horizon_open_trade_censored,trade_key,window,entry,exit,pnl_before,pnl_after,kind,interval_start
12m_2024-07-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-07-01,1.00,1500,closed_floor,False,0,,,,,,,,
12m_2024-07-01,1.00,1500,excursion_floor,False,0,,,,,,,,
12m_2024-07-01,1.00,1500,closed_peak_dd,True,0,RR1.00:9-10:398:1505,9-10,2024-07-25T09:41:40,2024-07-25T10:03:40,-155.1,-201.65,realized_drawdown,2024-07-25T10:03:40
12m_2024-07-01,1.00,6800,closed_floor,False,0,,,,,,,,
12m_2024-07-01,1.00,6800,excursion_floor,False,0,,,,,,,,
12m_2024-07-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-07-01,1.25,1500,closed_floor,True,0,RR1.25:9-10:402:1521,9-10,2024-08-08T09:19:40,2024-08-08T10:28:20,-1476.4,-1621.45,close,2024-08-08T10:28:20
12m_2024-07-01,1.25,1500,excursion_floor,True,0,RR1.25:18-19:334:1441,18-19,2024-08-02T18:36:40,2024-08-02T23:30:00,-1284.25,-1286.8,mae,2024-08-02T18:36:40
12m_2024-07-01,1.25,1500,closed_peak_dd,True,0,RR1.25:16-17:634:1805,16-17,2024-07-24T16:22:40,2024-07-24T16:33:40,-26.1,-112.15,realized_drawdown,2024-07-24T16:33:40
12m_2024-07-01,1.25,6800,closed_floor,False,0,,,,,,,,
12m_2024-07-01,1.25,6800,excursion_floor,False,0,,,,,,,,
12m_2024-07-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-07-01,1.50,1500,closed_floor,True,0,RR1.50:17-18:272:1385,17-18,2024-07-26T17:01:20,2024-07-26T17:08:40,-1496.95,-1709.5,close,2024-07-26T17:08:40
12m_2024-07-01,1.50,1500,excursion_floor,True,0,RR1.50:17-18:272:1385,17-18,2024-07-26T17:01:20,2024-07-26T17:08:40,-1496.95,-1709.5,mae,2024-07-26T17:01:20
12m_2024-07-01,1.50,1500,closed_peak_dd,True,0,RR1.50:10-11:427:1567,10-11,2024-07-24T10:22:40,2024-07-24T11:14:40,-321.3,-391.85,realized_drawdown,2024-07-24T11:14:40
12m_2024-07-01,1.50,6800,closed_floor,False,0,,,,,,,,
12m_2024-07-01,1.50,6800,excursion_floor,False,0,,,,,,,,
12m_2024-07-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-07-01,1.75,1500,closed_floor,True,0,RR1.75:20-21:366:1376,20-21,2024-07-25T20:02:40,2024-07-25T20:18:40,-1434.1,-1557.15,close,2024-07-25T20:18:40
12m_2024-07-01,1.75,1500,excursion_floor,True,0,RR1.75:20-21:366:1376,20-21,2024-07-25T20:02:40,2024-07-25T20:18:40,-1434.1,-1557.15,mae,2024-07-25T20:02:40
12m_2024-07-01,1.75,1500,closed_peak_dd,True,0,RR1.75:23-24:80:627,23-24,2024-07-23T23:02:20,2024-07-23T23:03:40,-309.0,-477.55,realized_drawdown,2024-07-23T23:03:40
12m_2024-07-01,1.75,6800,closed_floor,False,0,,,,,,,,
12m_2024-07-01,1.75,6800,excursion_floor,False,0,,,,,,,,
12m_2024-07-01,1.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-07-01,2.00,1500,closed_floor,True,0,RR2.00:11-12:334:1461,11-12,2024-07-25T11:52:40,2024-07-25T16:57:40,-1319.35,-1576.9,close,2024-07-25T16:57:40
12m_2024-07-01,2.00,1500,excursion_floor,True,0,RR2.00:11-12:334:1461,11-12,2024-07-25T11:52:40,2024-07-25T16:57:40,-1319.35,-1576.9,mae,2024-07-25T11:52:40
12m_2024-07-01,2.00,1500,closed_peak_dd,True,0,RR2.00:20-21:364:1372,20-21,2024-07-23T20:55:40,2024-07-23T22:54:40,-345.75,-451.8,realized_drawdown,2024-07-23T22:54:40
12m_2024-07-01,2.00,6800,closed_floor,False,0,,,,,,,,
12m_2024-07-01,2.00,6800,excursion_floor,False,0,,,,,,,,
12m_2024-07-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-07-01,2.25,1500,closed_floor,True,0,RR2.25:11-12:334:1461,11-12,2024-07-25T11:52:40,2024-07-25T16:57:40,-1417.35,-1674.9,close,2024-07-25T16:57:40
12m_2024-07-01,2.25,1500,excursion_floor,True,0,RR2.25:11-12:334:1461,11-12,2024-07-25T11:52:40,2024-07-25T16:57:40,-1417.35,-1674.9,mae,2024-07-25T11:52:40
12m_2024-07-01,2.25,1500,closed_peak_dd,True,0,RR2.25:23-24:80:627,23-24,2024-07-23T23:02:20,2024-07-23T23:03:40,-549.8,-718.35,realized_drawdown,2024-07-23T23:03:40
12m_2024-07-01,2.25,6800,closed_floor,False,0,,,,,,,,
12m_2024-07-01,2.25,6800,excursion_floor,False,0,,,,,,,,
12m_2024-07-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-07-01,2.50,1500,closed_floor,True,0,RR2.50:20-21:366:1376,20-21,2024-07-25T20:02:40,2024-07-25T20:18:40,-1402.25,-1525.3,close,2024-07-25T20:18:40
12m_2024-07-01,2.50,1500,excursion_floor,True,0,RR2.50:20-21:366:1376,20-21,2024-07-25T20:02:40,2024-07-25T20:18:40,-1402.25,-1525.3,mae,2024-07-25T20:02:40
12m_2024-07-01,2.50,1500,closed_peak_dd,True,0,RR2.50:16-17:634:1802,16-17,2024-07-24T16:22:40,2024-07-24T16:33:40,-699.4,-785.45,realized_drawdown,2024-07-24T16:33:40
12m_2024-07-01,2.50,6800,closed_floor,False,0,,,,,,,,
12m_2024-07-01,2.50,6800,excursion_floor,False,0,,,,,,,,
12m_2024-07-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-07-01,2.75,1500,closed_floor,True,0,RR2.75:13-14:414:1560,13-14,2024-07-26T13:33:40,2024-07-26T13:58:40,-1495.85,-1554.4,close,2024-07-26T13:58:40
12m_2024-07-01,2.75,1500,excursion_floor,True,0,RR2.75:13-14:414:1560,13-14,2024-07-26T13:33:40,2024-07-26T13:58:40,-1495.85,-1554.4,mae,2024-07-26T13:33:40
12m_2024-07-01,2.75,1500,closed_peak_dd,True,0,RR2.75:20-21:364:1372,20-21,2024-07-24T20:10:40,2024-07-24T21:03:40,-716.95,-809.0,realized_drawdown,2024-07-24T21:03:40
12m_2024-07-01,2.75,6800,closed_floor,False,0,,,,,,,,
12m_2024-07-01,2.75,6800,excursion_floor,False,0,,,,,,,,
12m_2024-07-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-07-01,3.00,1500,closed_floor,True,0,RR3.00:17-18:270:1377,17-18,2024-07-26T17:01:20,2024-07-26T17:08:40,-1382.9,-1595.45,close,2024-07-26T17:08:40
12m_2024-07-01,3.00,1500,excursion_floor,True,0,RR3.00:17-18:270:1377,17-18,2024-07-26T17:01:20,2024-07-26T17:08:40,-1382.9,-1595.45,mae,2024-07-26T17:01:20
12m_2024-07-01,3.00,1500,closed_peak_dd,True,0,RR3.00:22-23:383:1429,22-23,2024-07-24T22:33:40,2024-07-24T22:54:40,-560.95,-650.5,realized_drawdown,2024-07-24T22:54:40
12m_2024-07-01,3.00,6800,closed_floor,False,0,,,,,,,,
12m_2024-07-01,3.00,6800,excursion_floor,False,0,,,,,,,,
12m_2024-07-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-07-01,3.25,1500,closed_floor,True,0,RR3.25:10-11:428:1567,10-11,2024-07-30T10:00:40,2024-07-30T17:01:40,-1440.6,-1500.15,close,2024-07-30T17:01:40
12m_2024-07-01,3.25,1500,excursion_floor,True,0,RR3.25:18-19:331:1429,18-19,2024-07-26T18:05:40,2024-07-26T23:30:00,-1493.35,-1417.9,mae,2024-07-26T18:05:40
12m_2024-07-01,3.25,1500,closed_peak_dd,True,0,RR3.25:22-23:383:1429,22-23,2024-07-24T22:33:40,2024-07-24T22:54:40,-458.85,-548.4,realized_drawdown,2024-07-24T22:54:40
12m_2024-07-01,3.25,6800,closed_floor,False,0,,,,,,,,
12m_2024-07-01,3.25,6800,excursion_floor,False,0,,,,,,,,
12m_2024-07-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-07-01,3.50,1500,closed_floor,True,0,RR3.50:20-21:366:1377,20-21,2024-07-30T20:51:40,2024-07-30T23:01:40,-1359.6,-1638.65,close,2024-07-30T23:01:40
12m_2024-07-01,3.50,1500,excursion_floor,True,0,RR3.50:20-21:366:1377,20-21,2024-07-30T20:51:40,2024-07-30T23:01:40,-1359.6,-1638.65,mae,2024-07-30T20:51:40
12m_2024-07-01,3.50,1500,closed_peak_dd,True,0,RR3.50:6-7:389:1493,6-7,2024-07-25T06:25:40,2024-07-25T09:01:40,-440.9,-538.95,realized_drawdown,2024-07-25T09:01:40
12m_2024-07-01,3.50,6800,closed_floor,False,0,,,,,,,,
12m_2024-07-01,3.50,6800,excursion_floor,False,0,,,,,,,,
12m_2024-07-01,3.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,0.50,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,0.50,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,0.50,1500,closed_peak_dd,True,0,RR0.50:15-16:570:1863,15-16,2025-03-04T15:36:40,2025-03-04T16:32:40,3141.75,2999.2,realized_drawdown,2025-03-04T16:32:40
12m_2024-10-01,0.50,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,0.50,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,0.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,0.75,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,0.75,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,0.75,1500,closed_peak_dd,True,0,RR0.75:15-16:570:1863,15-16,2025-03-04T15:36:40,2025-03-04T16:32:40,3172.45,3029.9,realized_drawdown,2025-03-04T16:32:40
12m_2024-10-01,0.75,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,0.75,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,1.00,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,1.00,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,1.00,1500,closed_peak_dd,True,0,RR1.00:17-18:313:1581,17-18,2025-03-06T17:03:40,2025-03-06T19:03:40,3418.0,3185.45,realized_drawdown,2025-03-06T19:03:40
12m_2024-10-01,1.00,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,1.00,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,1.25,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,1.25,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,1.25,1500,closed_peak_dd,True,0,RR1.25:15-16:571:1868,15-16,2025-03-06T15:36:40,2025-03-06T16:30:40,3726.4,3574.85,realized_drawdown,2025-03-06T16:30:40
12m_2024-10-01,1.25,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,1.25,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,1.50,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,1.50,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,1.50,1500,closed_peak_dd,True,0,RR1.50:15-16:570:1863,15-16,2025-03-04T15:36:40,2025-03-04T16:32:40,4525.9,4383.35,realized_drawdown,2025-03-04T16:32:40
12m_2024-10-01,1.50,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,1.50,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,1.75,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,1.75,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,1.75,1500,closed_peak_dd,True,0,RR1.75:15-16:570:1863,15-16,2025-03-04T15:36:40,2025-03-04T16:32:40,4065.55,3923.0,realized_drawdown,2025-03-04T16:32:40
12m_2024-10-01,1.75,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,1.75,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,1.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,2.00,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,2.00,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,2.00,1500,closed_peak_dd,True,0,RR2.00:20-21:404:1545,20-21,2025-02-27T20:12:40,2025-02-27T21:14:40,3131.6,2958.05,realized_drawdown,2025-02-27T21:14:40
12m_2024-10-01,2.00,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,2.00,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,2.25,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,2.25,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,2.25,1500,closed_peak_dd,True,0,RR2.25:20-21:404:1545,20-21,2025-02-27T20:12:40,2025-02-27T21:14:40,3891.85,3718.3,realized_drawdown,2025-02-27T21:14:40
12m_2024-10-01,2.25,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,2.25,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,2.50,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,2.50,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,2.50,1500,closed_peak_dd,True,0,RR2.50:3-4:466:1729,3-4,2025-02-28T03:21:40,2025-02-28T03:30:40,4500.6,4403.55,realized_drawdown,2025-02-28T03:30:40
12m_2024-10-01,2.50,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,2.50,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,2.75,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,2.75,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,2.75,1500,closed_peak_dd,True,0,RR2.75:3-4:466:1729,3-4,2025-02-28T03:21:40,2025-02-28T03:30:40,4070.15,3973.1,realized_drawdown,2025-02-28T03:30:40
12m_2024-10-01,2.75,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,2.75,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,3.00,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,3.00,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,3.00,1500,closed_peak_dd,True,0,RR3.00:6-7:445:1705,6-7,2025-02-28T06:08:20,2025-02-28T16:31:40,3205.0,3086.95,realized_drawdown,2025-02-28T16:31:40
12m_2024-10-01,3.00,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,3.00,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,3.25,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,3.25,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,3.25,1500,closed_peak_dd,True,0,RR3.25:6-7:445:1705,6-7,2025-02-28T06:08:20,2025-02-28T16:31:40,2623.5,2505.45,realized_drawdown,2025-02-28T16:31:40
12m_2024-10-01,3.25,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,3.25,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2024-10-01,3.50,1500,closed_floor,False,0,,,,,,,,
12m_2024-10-01,3.50,1500,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,3.50,1500,closed_peak_dd,True,0,RR3.50:6-7:445:1705,6-7,2025-02-28T06:08:20,2025-02-28T16:31:40,2393.5,2275.45,realized_drawdown,2025-02-28T16:31:40
12m_2024-10-01,3.50,6800,closed_floor,False,0,,,,,,,,
12m_2024-10-01,3.50,6800,excursion_floor,False,0,,,,,,,,
12m_2024-10-01,3.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,0.50,1500,closed_floor,False,0,,,,,,,,
12m_2025-01-01,0.50,1500,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,0.50,1500,closed_peak_dd,True,0,RR0.50:15-16:570:1863,15-16,2025-03-04T15:36:40,2025-03-04T16:32:40,1424.7,1282.15,realized_drawdown,2025-03-04T16:32:40
12m_2025-01-01,0.50,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,0.50,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,0.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,0.75,1500,closed_floor,False,0,,,,,,,,
12m_2025-01-01,0.75,1500,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,0.75,1500,closed_peak_dd,True,0,RR0.75:15-16:570:1863,15-16,2025-03-04T15:36:40,2025-03-04T16:32:40,1325.15,1182.6,realized_drawdown,2025-03-04T16:32:40
12m_2025-01-01,0.75,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,0.75,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,1.00,1500,closed_floor,False,0,,,,,,,,
12m_2025-01-01,1.00,1500,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,1.00,1500,closed_peak_dd,True,0,RR1.00:17-18:313:1581,17-18,2025-03-06T17:03:40,2025-03-06T19:03:40,2072.95,1840.4,realized_drawdown,2025-03-06T19:03:40
12m_2025-01-01,1.00,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,1.00,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,1.25,1500,closed_floor,False,0,,,,,,,,
12m_2025-01-01,1.25,1500,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,1.25,1500,closed_peak_dd,True,0,RR1.25:15-16:571:1868,15-16,2025-03-06T15:36:40,2025-03-06T16:30:40,2104.8,1953.25,realized_drawdown,2025-03-06T16:30:40
12m_2025-01-01,1.25,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,1.25,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,1.50,1500,closed_floor,False,0,,,,,,,,
12m_2025-01-01,1.50,1500,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,1.50,1500,closed_peak_dd,True,0,RR1.50:15-16:570:1863,15-16,2025-03-04T15:36:40,2025-03-04T16:32:40,2165.55,2023.0,realized_drawdown,2025-03-04T16:32:40
12m_2025-01-01,1.50,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,1.50,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,1.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,1.75,1500,closed_floor,False,0,,,,,,,,
12m_2025-01-01,1.75,1500,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,1.75,1500,closed_peak_dd,True,0,RR1.75:15-16:570:1863,15-16,2025-03-04T15:36:40,2025-03-04T16:32:40,1846.2,1703.65,realized_drawdown,2025-03-04T16:32:40
12m_2025-01-01,1.75,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,1.75,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,1.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,2.00,1500,closed_floor,False,0,,,,,,,,
12m_2025-01-01,2.00,1500,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,2.00,1500,closed_peak_dd,True,0,RR2.00:20-21:404:1545,20-21,2025-02-27T20:12:40,2025-02-27T21:14:40,1484.2,1310.65,realized_drawdown,2025-02-27T21:14:40
12m_2025-01-01,2.00,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,2.00,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,2.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,2.25,1500,closed_floor,False,0,,,,,,,,
12m_2025-01-01,2.25,1500,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,2.25,1500,closed_peak_dd,True,0,RR2.25:20-21:404:1545,20-21,2025-02-27T20:12:40,2025-02-27T21:14:40,1337.1,1163.55,realized_drawdown,2025-02-27T21:14:40
12m_2025-01-01,2.25,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,2.25,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,2.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,2.50,1500,closed_floor,False,0,,,,,,,,
12m_2025-01-01,2.50,1500,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,2.50,1500,closed_peak_dd,True,0,RR2.50:3-4:466:1729,3-4,2025-02-28T03:21:40,2025-02-28T03:30:40,1570.5,1473.45,realized_drawdown,2025-02-28T03:30:40
12m_2025-01-01,2.50,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,2.50,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,2.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,2.75,1500,closed_floor,False,0,,,,,,,,
12m_2025-01-01,2.75,1500,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,2.75,1500,closed_peak_dd,True,0,RR2.75:3-4:466:1729,3-4,2025-02-28T03:21:40,2025-02-28T03:30:40,1470.75,1373.7,realized_drawdown,2025-02-28T03:30:40
12m_2025-01-01,2.75,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,2.75,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,2.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,3.00,1500,closed_floor,False,0,,,,,,,,
12m_2025-01-01,3.00,1500,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,3.00,1500,closed_peak_dd,True,0,RR3.00:6-7:445:1705,6-7,2025-02-28T06:08:20,2025-02-28T16:31:40,1643.4,1525.35,realized_drawdown,2025-02-28T16:31:40
12m_2025-01-01,3.00,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,3.00,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,3.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,3.25,1500,closed_floor,True,0,RR3.25:22-23:448:1655,22-23,2025-04-04T22:11:40,2025-04-04T22:55:40,-1406.55,-1678.1,close,2025-04-04T22:55:40
12m_2025-01-01,3.25,1500,excursion_floor,True,0,RR3.25:22-23:448:1655,22-23,2025-04-04T22:11:40,2025-04-04T22:55:40,-1406.55,-1678.1,mae,2025-04-04T22:11:40
12m_2025-01-01,3.25,1500,closed_peak_dd,True,0,RR3.25:6-7:445:1705,6-7,2025-02-28T06:08:20,2025-02-28T16:31:40,1652.05,1534.0,realized_drawdown,2025-02-28T16:31:40
12m_2025-01-01,3.25,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,3.25,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,3.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-01-01,3.50,1500,closed_floor,False,0,,,,,,,,
12m_2025-01-01,3.50,1500,excursion_floor,True,0,RR3.50:2-3:472:1796,2-3,2025-04-07T02:34:40,2025-04-07T18:00:00,-1292.3,637.15,mae,2025-04-07T02:34:40
12m_2025-01-01,3.50,1500,closed_peak_dd,True,0,RR3.50:6-7:445:1705,6-7,2025-02-28T06:08:20,2025-02-28T16:31:40,1713.05,1595.0,realized_drawdown,2025-02-28T16:31:40
12m_2025-01-01,3.50,6800,closed_floor,False,0,,,,,,,,
12m_2025-01-01,3.50,6800,excursion_floor,False,0,,,,,,,,
12m_2025-01-01,3.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-04-01,0.50,1500,closed_floor,False,0,,,,,,,,
12m_2025-04-01,0.50,1500,excursion_floor,True,0,RR0.50:2-3:472:1797,2-3,2025-04-07T02:34:40,2025-04-07T04:30:00,-1463.3,-1032.85,mae,2025-04-07T02:34:40
12m_2025-04-01,0.50,1500,closed_peak_dd,True,0,RR0.50:20-21:415:1581,20-21,2025-04-04T20:38:20,2025-04-04T21:36:40,-810.2,-1191.75,realized_drawdown,2025-04-04T21:36:40
12m_2025-04-01,0.50,6800,closed_floor,False,0,,,,,,,,
12m_2025-04-01,0.50,6800,excursion_floor,False,0,,,,,,,,
12m_2025-04-01,0.50,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-04-01,0.75,1500,closed_floor,False,0,,,,,,,,
12m_2025-04-01,0.75,1500,excursion_floor,True,0,RR0.75:2-3:472:1797,2-3,2025-04-07T02:34:40,2025-04-07T04:30:00,-1389.25,-958.8,mae,2025-04-07T02:34:40
12m_2025-04-01,0.75,1500,closed_peak_dd,True,0,RR0.75:20-21:415:1581,20-21,2025-04-04T20:38:20,2025-04-04T21:36:40,-736.15,-1117.7,realized_drawdown,2025-04-04T21:36:40
12m_2025-04-01,0.75,6800,closed_floor,False,0,,,,,,,,
12m_2025-04-01,0.75,6800,excursion_floor,False,0,,,,,,,,
12m_2025-04-01,0.75,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-04-01,1.00,1500,closed_floor,True,0,RR1.00:22-23:448:1655,22-23,2025-04-04T22:11:40,2025-04-04T22:55:40,-1429.65,-1701.2,close,2025-04-04T22:55:40
12m_2025-04-01,1.00,1500,excursion_floor,True,0,RR1.00:22-23:448:1655,22-23,2025-04-04T22:11:40,2025-04-04T22:55:40,-1429.65,-1701.2,mae,2025-04-04T22:11:40
12m_2025-04-01,1.00,1500,closed_peak_dd,True,0,RR1.00:18-19:391:1669,18-19,2025-04-04T18:01:40,2025-04-04T20:16:40,-423.05,-1048.1,realized_drawdown,2025-04-04T20:16:40
12m_2025-04-01,1.00,6800,closed_floor,False,0,,,,,,,,
12m_2025-04-01,1.00,6800,excursion_floor,False,0,,,,,,,,
12m_2025-04-01,1.00,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-04-01,1.25,1500,closed_floor,True,0,RR1.25:20-21:415:1581,20-21,2025-04-04T20:38:20,2025-04-04T21:36:40,-1461.05,-1842.6,close,2025-04-04T21:36:40
12m_2025-04-01,1.25,1500,excursion_floor,True,0,RR1.25:20-21:415:1581,20-21,2025-04-04T20:38:20,2025-04-04T21:36:40,-1461.05,-1842.6,mae,2025-04-04T20:38:20
12m_2025-04-01,1.25,1500,closed_peak_dd,True,0,RR1.25:18-19:391:1669,18-19,2025-04-04T18:01:40,2025-04-04T20:16:40,-836.0,-1461.05,realized_drawdown,2025-04-04T20:16:40
12m_2025-04-01,1.25,6800,closed_floor,False,0,,,,,,,,
12m_2025-04-01,1.25,6800,excursion_floor,False,0,,,,,,,,
12m_2025-04-01,1.25,6800,closed_peak_dd,False,0,,,,,,,,
12m_2025-04-01,1.50,1500,closed_floor,True,0,RR1.50:18-19:391:1669,18-19,2025-04-04T18:01:40,2025-04-04T20:16:40,-1034.5,-1659.55,close,2025-04-04T20:16:40
12m_2025-04-01,1.50,1500,excursion_floor,True,0,RR1.50:18-19:391:1669,18-19,2025-04-04T18:01:40,2025-04-04T20:16:40,-1034.5,-1659.55,mae,2025-04-04T18:01:40
