job,mode,start_year,initial_cash,monthly_funding,withdrawal,cadence,headroom,amount,retained_balance,persistent,interval,concurrency,spares,reserve_seats,ongoing,terminal,total,accounts,alive,receipts,activated,evaluations,evaluation_months,evaluation_fees,activation_fees,spend,ending_cash,contributions,spares_at_end,in_flight_at_end,copies,signals_loaded,economics,deaths,replacements_filled,replacements_unfilled,next_check_service,replacement_wait_median_days,replacement_wait_p95_days,unfilled_account_days,oldest_unfilled_days,zero_live_days,average_live_accounts,peak_subscriptions,peak_in_flight,peak_passes_month,activation_blocked_account_checks,renewals_unaffordable,start_unaffordable_checks,cash_blocked_days
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 2, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,2,False,334591.3,0,334591.3,308,0,398600.3,308,336,773,25509.0,38500.0,64009.0,351191.3,16600.0,0,20,115272,12658,"{""booked_net_trading_usd"": 331092.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 29518.0, ""failed_negative_ledger_usd"": 97026.0, ""purchase_fees_usd"": 64009.0, ""pocket_usd"": 334591.3, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 97026.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 97026.0, ""dead_account_booked_deficits_usd"": 97026.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",308,288,20,0.1006,26.16,111.19,14301.59,161.69,567.57,9.1,20,20,22,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 2, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,2,True,332146.55,0,332146.55,298,0,394113.55,298,326,749,24717.0,37250.0,61967.0,348746.55,16600.0,0,20,112621,12658,"{""booked_net_trading_usd"": 327506.85, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 28878.35, ""failed_negative_ledger_usd"": 95485.05, ""purchase_fees_usd"": 61967.0, ""pocket_usd"": 332146.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 95485.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 95485.05, ""dead_account_booked_deficits_usd"": 95485.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",298,278,20,0.0336,32.21,111.19,14795.07,161.69,727.57,8.89,20,20,22,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 5, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,5,False,357299.15,0,357299.15,341,0,428403.15,341,366,863,28479.0,42625.0,71104.0,373899.15,16600.0,0,20,128362,12658,"{""booked_net_trading_usd"": 361214.45, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 31890.25, ""failed_negative_ledger_usd"": 99078.95, ""purchase_fees_usd"": 71104.0, ""pocket_usd"": 357299.15, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 99078.95, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 99078.95, ""dead_account_booked_deficits_usd"": 99078.95, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",341,321,20,0.2346,14.19,111.19,14401.48,161.69,608.57,10.15,20,20,28,114,0,0,70
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 5, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,5,True,355382.6,0,355382.6,307,0,420091.6,307,332,798,26334.0,38375.0,64709.0,371982.6,16600.0,0,20,122852,12658,"{""booked_net_trading_usd"": 361858.25, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 30905.15, ""failed_negative_ledger_usd"": 89138.5, ""purchase_fees_usd"": 64709.0, ""pocket_usd"": 355382.6, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 89138.5, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 89138.5, ""dead_account_booked_deficits_usd"": 89138.5, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",307,287,20,0.0847,32.21,111.19,15461.97,161.69,850.57,9.7,20,20,28,114,0,0,70
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 10, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,10,False,369067.55,0,369067.55,385,0,448509.55,385,409,949,31317.0,48125.0,79442.0,385667.55,16600.0,0,20,138571,12658,"{""booked_net_trading_usd"": 378409.7, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 34400.5, ""failed_negative_ledger_usd"": 104500.35, ""purchase_fees_usd"": 79442.0, ""pocket_usd"": 369067.55, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 104500.35, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 104500.35, ""dead_account_booked_deficits_usd"": 104500.35, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",385,365,20,0.4156,3.61,102.08,12964.49,161.58,575.57,10.99,20,20,30,502,1,39,82
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 0, 20, 10, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,0,20,10,True,363828.85,0,363828.85,312,0,429888.85,312,333,820,27060.0,39000.0,66060.0,380428.85,16600.0,0,20,126302,12658,"{""booked_net_trading_usd"": 374000.0, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 32281.6, ""failed_negative_ledger_usd"": 88170.45, ""purchase_fees_usd"": 66060.0, ""pocket_usd"": 363828.85, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 88170.45, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 88170.45, ""dead_account_booked_deficits_usd"": 88170.45, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",312,292,20,0.125,32.21,111.19,15327.0,161.69,795.57,9.99,20,20,30,502,1,39,82
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 0, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,0,False,71880.95,0,71880.95,75,0,86964.95,75,81,173,5709.0,9375.0,15084.0,88480.95,16600.0,0,2,26502,12658,"{""booked_net_trading_usd"": 62579.15, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 6502.4, ""failed_negative_ledger_usd"": 30888.2, ""purchase_fees_usd"": 15084.0, ""pocket_usd"": 71880.95, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 30888.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 30888.2, ""dead_account_booked_deficits_usd"": 30888.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",75,68,7,0.04,89.27,227.16,8053.47,234.41,919.57,2.09,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 0, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,0,True,71880.95,0,71880.95,75,0,86964.95,75,81,173,5709.0,9375.0,15084.0,88480.95,16600.0,0,2,26502,12658,"{""booked_net_trading_usd"": 62579.15, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 6502.4, ""failed_negative_ledger_usd"": 30888.2, ""purchase_fees_usd"": 15084.0, ""pocket_usd"": 71880.95, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 30888.2, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 30888.2, ""dead_account_booked_deficits_usd"": 30888.2, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",75,68,7,0.04,89.27,227.16,8053.47,234.41,919.57,2.09,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 2, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,2,False,57448.9,0,57448.9,89,0,75536.9,89,91,211,6963.0,11125.0,18088.0,74048.9,16600.0,0,2,26869,12658,"{""booked_net_trading_usd"": 45149.5, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 6792.25, ""failed_negative_ledger_usd"": 37179.65, ""purchase_fees_usd"": 18088.0, ""pocket_usd"": 57448.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 37179.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 37179.65, ""dead_account_booked_deficits_usd"": 37179.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",89,79,10,0.1011,92.2,316.33,10397.31,318.27,860.57,2.12,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 2, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,2,True,57448.9,0,57448.9,89,0,75536.9,89,91,211,6963.0,11125.0,18088.0,74048.9,16600.0,0,2,26869,12658,"{""booked_net_trading_usd"": 45149.5, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 6792.25, ""failed_negative_ledger_usd"": 37179.65, ""purchase_fees_usd"": 18088.0, ""pocket_usd"": 57448.9, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 37179.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 37179.65, ""dead_account_booked_deficits_usd"": 37179.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",89,79,10,0.1011,92.2,316.33,10397.31,318.27,860.57,2.12,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 5, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,5,False,59832.7,0,59832.7,95,0,79099.7,95,97,224,7392.0,11875.0,19267.0,76432.7,16600.0,0,2,27797,12658,"{""booked_net_trading_usd"": 50322.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 7932.6, ""failed_negative_ledger_usd"": 36710.0, ""purchase_fees_usd"": 19267.0, ""pocket_usd"": 59832.7, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 36710.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 36710.0, ""dead_account_booked_deficits_usd"": 36710.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",95,85,10,0.1474,109.3,304.26,11773.94,318.27,954.57,2.18,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 5, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,5,True,59832.7,0,59832.7,95,0,79099.7,95,97,224,7392.0,11875.0,19267.0,76432.7,16600.0,0,2,27797,12658,"{""booked_net_trading_usd"": 50322.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 7932.6, ""failed_negative_ledger_usd"": 36710.0, ""purchase_fees_usd"": 19267.0, ""pocket_usd"": 59832.7, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 36710.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 36710.0, ""dead_account_booked_deficits_usd"": 36710.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",95,85,10,0.1474,109.3,304.26,11773.94,318.27,954.57,2.18,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 10, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,10,False,84373.4,0,84373.4,102,0,104779.4,102,104,232,7656.0,12750.0,20406.0,100973.4,16600.0,0,2,32693,12658,"{""booked_net_trading_usd"": 68738.35, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 8104.05, ""failed_negative_ledger_usd"": 44145.1, ""purchase_fees_usd"": 20406.0, ""pocket_usd"": 84373.4, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 44145.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 44145.1, ""dead_account_booked_deficits_usd"": 44145.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",102,90,12,0.1765,89.64,316.33,11865.89,465.05,882.57,2.57,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 2, 10, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,2,10,True,84373.4,0,84373.4,102,0,104779.4,102,104,232,7656.0,12750.0,20406.0,100973.4,16600.0,0,2,32693,12658,"{""booked_net_trading_usd"": 68738.35, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 0.0, ""failed_positive_ledger_usd"": 8104.05, ""failed_negative_ledger_usd"": 44145.1, ""purchase_fees_usd"": 20406.0, ""pocket_usd"": 84373.4, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 44145.1, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 44145.1, ""dead_account_booked_deficits_usd"": 44145.1, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",102,90,12,0.1765,89.64,316.33,11865.89,465.05,882.57,2.57,2,2,6,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 0, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,0,False,169065.17,0,169065.17,138,4,196743.17,138,157,316,10428.0,17250.0,27678.0,185665.17,16600.0,0,5,59081,12658,"{""booked_net_trading_usd"": 176475.65, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 16161.45, ""failed_positive_ledger_usd"": 11689.03, ""failed_negative_ledger_usd"": 48118.0, ""purchase_fees_usd"": 27678.0, ""pocket_usd"": 169065.17, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 48118.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 48118.0, ""dead_account_booked_deficits_usd"": 48118.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",134,125,9,0.0075,62.33,187.0,9332.65,130.92,378.67,4.67,5,5,8,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 0, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,0,True,169065.17,0,169065.17,138,4,196743.17,138,157,316,10428.0,17250.0,27678.0,185665.17,16600.0,0,5,59081,12658,"{""booked_net_trading_usd"": 176475.65, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 16161.45, ""failed_positive_ledger_usd"": 11689.03, ""failed_negative_ledger_usd"": 48118.0, ""purchase_fees_usd"": 27678.0, ""pocket_usd"": 169065.17, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 48118.0, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 48118.0, ""dead_account_booked_deficits_usd"": 48118.0, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",134,125,9,0.0075,62.33,187.0,9332.65,130.92,378.67,4.67,5,5,8,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 2, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,2,False,158393.02,0,158393.02,200,4,197781.02,200,208,436,14388.0,25000.0,39388.0,174993.02,16600.0,0,5,71015,12658,"{""booked_net_trading_usd"": 157939.55, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 15819.45, ""failed_positive_ledger_usd"": 14884.13, ""failed_negative_ledger_usd"": 70545.05, ""purchase_fees_usd"": 39388.0, ""pocket_usd"": 158393.02, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 70545.05, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 70545.05, ""dead_account_booked_deficits_usd"": 70545.05, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",196,181,15,0.0765,76.15,191.33,17190.92,234.41,331.67,5.59,5,5,12,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 2, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,2,True,157525.02,0,157525.02,196,5,196281.02,196,204,432,14256.0,24500.0,38756.0,174125.02,16600.0,0,5,73231,12658,"{""booked_net_trading_usd"": 168070.0, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 22590.15, ""failed_positive_ledger_usd"": 14672.98, ""failed_negative_ledger_usd"": 65474.15, ""purchase_fees_usd"": 38756.0, ""pocket_usd"": 157525.02, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 65474.15, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 65474.15, ""dead_account_booked_deficits_usd"": 65474.15, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",191,177,14,0.0785,75.15,182.0,16784.0,255.9,331.67,5.76,5,5,12,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 5, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,5,False,166312.38,0,166312.38,208,2,207228.38,208,216,452,14916.0,26000.0,40916.0,182912.38,16600.0,0,5,67200,12658,"{""booked_net_trading_usd"": 145010.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 5212.25, ""failed_positive_ledger_usd"": 14854.92, ""failed_negative_ledger_usd"": 82285.25, ""purchase_fees_usd"": 40916.0, ""pocket_usd"": 166312.38, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 82285.25, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 82285.25, ""dead_account_booked_deficits_usd"": 82285.25, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",206,189,17,0.1748,64.84,218.95,17668.44,234.85,534.67,5.29,5,6,13,932,3,268,327
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 5, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,5,True,163373.18,0,163373.18,208,4,204190.18,208,216,449,14817.0,26000.0,40817.0,179973.18,16600.0,0,5,71904,12658,"{""booked_net_trading_usd"": 157173.0, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 15819.45, ""failed_positive_ledger_usd"": 15070.62, ""failed_negative_ledger_usd"": 77907.25, ""purchase_fees_usd"": 40817.0, ""pocket_usd"": 163373.18, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 77907.25, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 77907.25, ""dead_account_booked_deficits_usd"": 77907.25, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",204,189,15,0.1373,72.02,186.04,16801.62,234.41,297.67,5.65,5,6,13,932,3,268,327
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 10, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,10,False,169196.87,0,169196.87,219,5,212939.87,219,232,496,16368.0,27375.0,43743.0,185796.87,16600.0,0,5,76346,12658,"{""booked_net_trading_usd"": 158565.4, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 22590.15, ""failed_positive_ledger_usd"": 13738.53, ""failed_negative_ledger_usd"": 90703.15, ""purchase_fees_usd"": 43743.0, ""pocket_usd"": 169196.87, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 90703.15, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 90703.15, ""dead_account_booked_deficits_usd"": 90703.15, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",214,200,14,0.257,54.96,173.02,15043.91,255.9,289.67,6.0,5,9,13,637,8,347,371
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 5, 10, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,5,10,True,149937.02,0,149937.02,202,5,190598.02,202,215,467,15411.0,25250.0,40661.0,166537.02,16600.0,0,5,73110,12658,"{""booked_net_trading_usd"": 157279.3, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 22590.15, ""failed_positive_ledger_usd"": 14187.98, ""failed_negative_ledger_usd"": 70096.85, ""purchase_fees_usd"": 40661.0, ""pocket_usd"": 149937.02, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 70096.85, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 70096.85, ""dead_account_booked_deficits_usd"": 70096.85, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",197,183,14,0.1574,64.84,182.0,15893.68,255.9,303.67,5.76,5,6,14,637,8,347,371
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 10, 0, false]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,10,0,False,231137.44,0,231137.44,167,11,264486.44,167,194,378,12474.0,20875.0,33349.0,247737.44,16600.0,0,3,75116,12658,"{""booked_net_trading_usd"": 256484.0, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 38495.65, ""failed_positive_ledger_usd"": 14300.56, ""failed_negative_ledger_usd"": 60798.65, ""purchase_fees_usd"": 33349.0, ""pocket_usd"": 231137.44, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 60798.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 60798.65, ""dead_account_booked_deficits_usd"": 60798.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",156,153,3,0.0064,48.02,101.26,7530.93,94.33,359.67,5.9,10,10,11,0,0,0,0
"[""unrestricted"", 2020, 1000, 200, ""fixed"", ""weekly"", 0, 1500, false, 1, 10, 0, true]",unrestricted,2020,1000,200,fixed,weekly,0,1500,25100.0,False,1,10,0,True,231137.44,0,231137.44,167,11,264486.44,167,194,378,12474.0,20875.0,33349.0,247737.44,16600.0,0,3,75116,12658,"{""booked_net_trading_usd"": 256484.0, ""firm_split_usd"": 0.0, ""retained_profit_usd"": 38495.65, ""failed_positive_ledger_usd"": 14300.56, ""failed_negative_ledger_usd"": 60798.65, ""purchase_fees_usd"": 33349.0, ""pocket_usd"": 231137.44, ""residual_usd"": 0.0, ""firm_capital_consumed_usd"": 60798.65, ""withdrawals_financed_by_firm_usd"": 0.0, ""booked_deficits_not_funded_by_owner_usd"": 60798.65, ""dead_account_booked_deficits_usd"": 60798.65, ""live_account_booked_deficits_usd"": 0.0, ""gross_withdrawals_exceeding_booked_earnings_usd"": 0.0}",156,153,3,0.0064,48.02,101.26,7530.93,94.33,359.67,5.9,10,10,11,0,0,0,0
