case,left,right,net_pnl,max_drawdown,worst_drawdown_at,longest_underwater_trading_dates,longest_underwater_calendar_days,unrecovered_at_end,recovered_episodes,worst_1d_change,worst_5d_change,worst_20d_change
3m_2023-07-01,2.75,3.00,-741.625,2454.95,2023-08-18,53,73,True,2,-575.95,-1186.1,-2063.325
3m_2023-07-01,2.75,3.25,-624.8000000000001,2309.75,2023-08-18,45,63,True,3,-575.95,-1172.125,-1908.5
3m_2023-07-01,2.75,3.50,-623.45,2318.5,2023-08-22,45,63,True,3,-575.9499999999999,-1170.375,-1876.725
3m_2023-07-01,3.00,3.25,-215.525,2144.8999999999996,2023-08-18,45,63,True,3,-575.9499999999999,-1172.875,-1730.175
3m_2023-07-01,3.00,3.50,-214.175,2119.875,2023-08-22,45,63,True,3,-575.9499999999999,-1171.125,-1698.4
3m_2023-07-01,3.25,3.50,-97.35,2041.0749999999998,2023-08-22,45,63,True,3,-575.95,-1157.15,-1543.575
3m_2023-10-01,0.50,0.50,2258.85,1688.2,2023-10-27,27,39,True,4,-478.5,-917.45,-717.45
3m_2023-10-01,0.75,0.75,2489.05,1448.05,2023-10-27,18,24,True,7,-478.4999999999999,-877.8999999999999,-409.95000000000005
3m_2023-10-01,1.00,1.00,3552.55,1202.2,2023-10-25,17,23,True,9,-470.35,-800.6500000000001,-115.55000000000001
3m_2023-10-01,1.25,1.25,3320.0,1177.05,2023-10-20,17,23,True,9,-527.9,-909.75,-230.95
3m_2023-10-01,1.50,1.50,2795.0,1391.3500000000001,2023-10-25,22,30,True,9,-527.9000000000001,-976.9000000000001,-502.25
3m_2023-10-01,1.75,1.75,2620.65,1439.8,2023-11-01,23,33,True,8,-473.4,-917.7500000000001,-564.0
3m_2023-10-01,2.00,2.00,3482.35,1573.7,2023-10-25,21,31,True,9,-473.4,-1062.8,-394.6
3m_2023-10-01,2.25,2.25,2973.95,1623.4,2023-10-30,24,32,True,8,-492.4,-1041.2,-688.9
3m_2023-10-01,2.50,2.50,2786.9,1761.4499999999998,2023-10-30,19,25,True,9,-492.4,-1041.1999999999998,-758.35
3m_2023-10-01,2.75,2.75,2827.25,1961.35,2023-10-30,41,57,True,5,-492.40000000000003,-1123.75,-958.05
3m_2023-10-01,3.00,3.00,3320.0,1796.75,2023-10-30,24,32,True,8,-470.34999999999997,-988.2,-765.15
3m_2023-10-01,3.25,3.25,2449.1,2236.2,2023-10-30,39,53,True,4,-591.35,-1222.7,-1442.6499999999999
3m_2023-10-01,3.50,3.50,2310.3,2236.2,2023-10-30,41,57,True,4,-591.35,-1222.7,-1490.6499999999999
3m_2023-10-01,0.50,0.75,2373.95,1553.475,2023-10-27,22,30,True,6,-478.5,-830.8,-460.54999999999995
3m_2023-10-01,0.50,1.00,2905.7,1405.0,2023-10-30,22,30,True,6,-470.35,-807.025,-401.35
3m_2023-10-01,0.50,1.25,2789.425,1397.95,2023-10-30,22,30,True,6,-503.2,-885.2250000000001,-474.2
3m_2023-10-01,0.50,1.50,2526.925,1513.375,2023-10-27,22,30,True,6,-503.20000000000005,-884.475,-609.85
3m_2023-10-01,0.50,1.75,2439.75,1538.225,2023-10-27,28,40,True,7,-475.95,-886.925,-604.0999999999999
3m_2023-10-01,0.50,2.00,2870.6,1520.475,2023-10-30,22,30,True,8,-475.95,-923.25,-556.025
3m_2023-10-01,0.50,2.25,2616.3999999999996,1632.225,2023-10-30,22,30,True,8,-485.45,-896.425,-703.175
3m_2023-10-01,0.50,2.50,2522.875,1694.475,2023-10-30,24,34,True,7,-485.45000000000005,-877.5,-737.9
3m_2023-10-01,0.50,2.75,2543.05,1798.45,2023-10-30,28,40,True,6,-485.45000000000005,-953.725,-813.3499999999999
3m_2023-10-01,0.50,3.00,2789.425,1728.6750000000002,2023-10-30,24,34,True,6,-470.34999999999997,-887.025,-741.3
3m_2023-10-01,0.50,3.25,2353.975,1948.3999999999999,2023-10-30,28,40,True,5,-534.925,-1006.4000000000001,-1080.05
3m_2023-10-01,0.50,3.50,2284.575,1948.3999999999999,2023-10-30,28,40,True,5,-534.925,-1006.4000000000001,-1104.05
3m_2023-10-01,0.75,1.00,3020.8,1265.825,2023-10-27,18,26,True,7,-470.35,-839.275,-140.0
3m_2023-10-01,0.75,1.25,2904.525,1264.625,2023-10-27,18,26,True,8,-503.1999999999998,-824.6749999999998,-229.20000000000005
3m_2023-10-01,0.75,1.50,2642.025,1388.1000000000001,2023-10-27,22,30,True,6,-503.20000000000005,-927.4000000000001,-445.425
3m_2023-10-01,0.75,1.75,2554.8500000000004,1412.95,2023-10-27,22,30,True,7,-475.94999999999993,-895.0999999999999,-428.95000000000005
3m_2023-10-01,0.75,2.00,2985.7,1380.9250000000002,2023-10-27,19,27,True,9,-475.94999999999993,-970.3499999999999,-287.075
3m_2023-10-01,0.75,2.25,2731.5,1492.6750000000002,2023-10-27,22,30,True,8,-485.44999999999993,-924.5999999999999,-513.6750000000001
3m_2023-10-01,0.75,2.50,2637.9750000000004,1558.5499999999997,2023-10-30,18,24,True,8,-485.45000000000005,-924.6,-518.9000000000001
3m_2023-10-01,0.75,2.75,2658.15,1653.3999999999999,2023-10-30,22,30,True,7,-485.45000000000005,-1000.825,-673.875
3m_2023-10-01,0.75,3.00,2904.525,1583.625,2023-10-30,22,30,True,6,-470.3499999999999,-933.05,-520.5749999999999
3m_2023-10-01,0.75,3.25,2469.075,1803.35,2023-10-30,22,30,True,6,-534.925,-1050.3,-812.5500000000001
3m_2023-10-01,0.75,3.50,2399.675,1803.35,2023-10-30,22,30,True,6,-534.925,-1050.3,-836.5500000000001
3m_2023-10-01,1.00,1.25,3436.275,1166.8,2023-10-25,17,23,True,9,-470.3500000000001,-786.05,-158.09999999999997
3m_2023-10-01,1.00,1.50,3173.775,1296.775,2023-10-25,18,26,True,9,-470.35,-888.7750000000001,-293.75
3m_2023-10-01,1.00,1.75,3086.6000000000004,1294.1750000000002,2023-10-25,22,30,True,9,-470.35,-856.475,-251.99999999999997
3m_2023-10-01,1.00,2.00,3517.45,1369.4250000000002,2023-10-25,17,23,True,10,-470.35,-931.725,-239.92499999999995
3m_2023-10-01,1.00,2.25,3263.25,1360.0750000000003,2023-10-30,19,27,True,10,-470.35,-886.075,-387.075
3m_2023-10-01,1.00,2.50,3169.7250000000004,1422.325,2023-10-30,22,30,True,7,-470.34999999999997,-886.0749999999999,-421.8
3m_2023-10-01,1.00,2.75,3189.9,1526.3,2023-10-30,22,30,True,7,-470.35,-962.2,-497.25
3m_2023-10-01,1.00,3.00,3436.275,1456.525,2023-10-30,22,30,True,7,-470.35,-894.4250000000001,-425.2
3m_2023-10-01,1.00,3.25,3000.825,1676.25,2023-10-30,22,30,True,7,-470.35,-1011.675,-763.95
3m_2023-10-01,1.00,3.50,2931.425,1676.25,2023-10-30,22,30,True,7,-470.35,-1011.675,-787.95
3m_2023-10-01,1.25,1.50,3057.5,1261.375,2023-10-25,18,26,True,9,-527.9,-909.7500000000001,-366.6
3m_2023-10-01,1.25,1.75,2970.325,1258.7749999999999,2023-10-25,19,27,True,10,-500.65,-913.7500000000002,-324.85
3m_2023-10-01,1.25,2.00,3401.175,1334.025,2023-10-25,17,23,True,10,-500.65,-917.225,-312.775
3m_2023-10-01,1.25,2.25,3146.975,1353.025,2023-10-30,18,26,True,10,-510.15,-926.725,-459.925
3m_2023-10-01,1.25,2.50,3053.45,1415.2749999999999,2023-10-30,22,30,True,8,-510.1499999999999,-933.7750000000001,-494.65000000000003
3m_2023-10-01,1.25,2.75,3073.625,1519.25,2023-10-30,22,30,True,8,-510.15,-947.6,-570.1
3m_2023-10-01,1.25,3.00,3320.0,1449.4750000000001,2023-10-30,19,27,True,9,-470.34999999999997,-879.825,-498.05
3m_2023-10-01,1.25,3.25,2884.55,1669.1999999999998,2023-10-30,22,30,True,7,-559.625,-997.075,-836.8
3m_2023-10-01,1.25,3.50,2815.15,1669.1999999999998,2023-10-30,22,30,True,7,-559.625,-997.075,-860.8
3m_2023-10-01,1.50,1.75,2707.825,1388.75,2023-10-25,22,30,True,9,-500.65,-944.6,-464.425
3m_2023-10-01,1.50,2.00,3138.675,1464.0,2023-10-25,18,26,True,10,-500.65,-1019.85,-448.42499999999995
3m_2023-10-01,1.50,2.25,2884.475,1468.0,2023-10-30,22,30,True,8,-510.15,-974.1,-595.575
3m_2023-10-01,1.50,2.50,2790.95,1530.2500000000002,2023-10-30,22,30,True,7,-510.15,-974.0999999999999,-630.3000000000001
3m_2023-10-01,1.50,2.75,2811.125,1634.225,2023-10-30,22,30,True,7,-510.15000000000003,-1050.325,-709.35
3m_2023-10-01,1.50,3.00,3057.5,1564.4499999999998,2023-10-30,22,30,True,6,-470.34999999999997,-982.5500000000001,-633.7
3m_2023-10-01,1.50,3.25,2622.05,1784.175,2023-10-30,22,30,True,6,-559.6250000000001,-1099.8000000000002,-972.4499999999999
3m_2023-10-01,1.50,3.50,2552.65,1784.175,2023-10-30,22,30,True,6,-559.6250000000001,-1099.8000000000002,-996.4499999999999
3m_2023-10-01,1.75,2.00,3051.5,1461.4,2023-10-25,22,30,True,9,-473.4,-987.55,-406.675
3m_2023-10-01,1.75,2.25,2797.3,1492.85,2023-10-30,22,30,True,8,-482.9,-956.4499999999999,-553.825
3m_2023-10-01,1.75,2.50,2703.775,1555.1000000000001,2023-10-30,23,33,True,7,-482.90000000000003,-956.45,-588.5500000000001
3m_2023-10-01,1.75,2.75,2723.95,1659.0749999999998,2023-10-30,38,54,True,5,-482.9,-1018.025,-692.875
3m_2023-10-01,1.75,3.00,2970.325,1589.2999999999997,2023-10-30,23,33,True,8,-470.34999999999997,-950.25,-591.95
3m_2023-10-01,1.75,3.25,2534.875,1809.0249999999999,2023-10-30,28,40,True,6,-532.375,-1067.5,-930.6999999999999
3m_2023-10-01,1.75,3.50,2465.4750000000004,1809.0249999999999,2023-10-30,28,40,True,6,-532.375,-1067.5,-954.6999999999999
3m_2023-10-01,2.00,2.25,3228.1499999999996,1520.75,2023-10-25,21,29,True,9,-482.9,-1031.7,-541.75
3m_2023-10-01,2.00,2.50,3134.625,1573.9,2023-10-30,24,32,True,7,-482.8999999999999,-1031.7,-576.475
3m_2023-10-01,2.00,2.75,3154.8,1680.625,2023-10-30,24,32,True,7,-482.9,-1093.275,-651.925
3m_2023-10-01,2.00,3.00,3401.175,1598.3249999999998,2023-10-30,24,32,True,8,-470.35,-1025.5,-579.875
3m_2023-10-01,2.00,3.25,2965.725,1818.0500000000002,2023-10-30,24,32,True,7,-532.375,-1142.75,-918.625
3m_2023-10-01,2.00,3.50,2896.325,1818.0500000000002,2023-10-30,24,32,True,7,-532.375,-1142.75,-942.625
3m_2023-10-01,2.25,2.50,2880.425,1685.65,2023-10-30,24,32,True,7,-492.3999999999999,-1041.2,-723.625
3m_2023-10-01,2.25,2.75,2900.6,1792.375,2023-10-30,26,36,True,7,-492.4,-1047.525,-799.075
3m_2023-10-01,2.25,3.00,3146.975,1710.0749999999998,2023-10-30,24,32,True,8,-470.35,-979.75,-727.025
3m_2023-10-01,2.25,3.25,2711.5249999999996,1929.8,2023-10-30,24,32,True,8,-541.875,-1097.0,-1065.7749999999999
3m_2023-10-01,2.25,3.50,2642.125,1929.8,2023-10-30,24,32,True,8,-541.875,-1097.0,-1089.7749999999999
3m_2023-10-01,2.50,2.75,2807.075,1854.6249999999998,2023-10-30,32,44,True,6,-492.4,-1047.5249999999999,-833.8
3m_2023-10-01,2.50,3.00,3053.45,1772.3249999999998,2023-10-30,24,32,True,9,-470.34999999999997,-979.75,-761.75
3m_2023-10-01,2.50,3.25,2618.0,1992.05,2023-10-30,30,42,True,6,-541.875,-1097.0,-1100.5
3m_2023-10-01,2.50,3.50,2548.6000000000004,1992.05,2023-10-30,30,42,True,6,-541.875,-1097.0,-1124.5
3m_2023-10-01,2.75,3.00,3073.625,1879.05,2023-10-30,32,44,True,7,-470.35,-1055.975,-837.2
3m_2023-10-01,2.75,3.25,2638.175,2098.775,2023-10-30,41,57,True,5,-541.8750000000001,-1173.2250000000001,-1175.95
3m_2023-10-01,2.75,3.50,2568.775,2098.775,2023-10-30,41,57,True,5,-541.8750000000001,-1173.2250000000001,-1199.95
3m_2023-10-01,3.00,3.25,2884.55,2016.475,2023-10-30,26,36,True,8,-474.09999999999997,-1105.45,-1103.8999999999999
3m_2023-10-01,3.00,3.50,2815.15,2016.475,2023-10-30,26,36,True,8,-474.09999999999997,-1105.45,-1127.8999999999999
3m_2023-10-01,3.25,3.50,2379.7,2236.2,2023-10-30,40,56,True,4,-591.35,-1222.7,-1466.6499999999999
3m_2024-01-01,0.50,0.50,947.35,1262.1,2024-03-15,17,23,True,6,-564.45,-1046.75,-258.95
3m_2024-01-01,0.75,0.75,633.85,1122.3500000000001,2024-03-19,15,21,True,5,-560.9000000000001,-871.1,-370.3
3m_2024-01-01,1.00,1.00,575.7,1106.45,2024-02-28,19,27,True,3,-560.9000000000001,-953.5,-739.8
3m_2024-01-01,1.25,1.25,553.0,1051.8,2024-01-05,29,41,False,4,-560.9000000000001,-893.3499999999999,-749.55
3m_2024-01-01,1.50,1.50,428.25,1183.25,2024-03-15,15,21,True,4,-609.9,-968.4000000000001,-1073.05
3m_2024-01-01,1.75,1.75,769.6,1550.3,2024-03-15,30,42,True,4,-609.9,-967.8,-1456.15
3m_2024-01-01,2.00,2.00,974.5,1434.85,2024-03-15,30,42,True,5,-609.9,-931.35,-1340.6999999999998
3m_2024-01-01,2.25,2.25,614.5,1600.15,2024-03-15,30,42,True,4,-609.9,-959.75,-1506.0
3m_2024-01-01,2.50,2.50,706.3,1126.55,2024-01-05,19,27,True,5,-609.9,-924.75,-862.75
3m_2024-01-01,2.75,2.75,1079.25,1157.9,2024-03-15,19,27,True,5,-609.9,-1095.75,-468.65
3m_2024-01-01,3.00,3.00,942.5,1126.55,2024-01-05,19,27,True,3,-609.9,-1052.75,-381.54999999999995
3m_2024-01-01,3.25,3.25,598.8,1126.55,2024-01-05,15,21,True,5,-609.9,-942.7499999999999,-309.0
3m_2024-01-01,3.50,3.50,1486.15,1126.55,2024-01-05,19,27,True,7,-609.9,-942.75,-279.5999999999999
3m_2024-01-01,0.50,0.75,790.6,1119.85,2024-03-15,15,21,True,6,-562.675,-918.5,-232.82499999999993
3m_2024-01-01,0.50,1.00,761.5250000000001,1082.0,2024-03-15,15,21,True,5,-562.675,-934.6750000000001,-314.3
3m_2024-01-01,0.50,1.25,750.175,1032.8500000000001,2024-03-15,15,21,True,6,-562.675,-856.5250000000001,-454.30000000000007
3m_2024-01-01,0.50,1.50,687.8,1222.675,2024-03-15,15,21,True,6,-587.175,-951.0999999999999,-616.0500000000001
3m_2024-01-01,0.50,1.75,858.475,1222.375,2024-03-15,15,21,True,7,-587.1750000000001,-946.8499999999999,-807.6
3m_2024-01-01,0.50,2.00,960.925,1199.9,2024-03-15,15,21,True,7,-587.1750000000001,-924.375,-749.875
3m_2024-01-01,0.50,2.25,780.925,1254.55,2024-03-15,15,21,True,7,-587.1750000000001,-979.025,-832.525
3m_2024-01-01,0.50,2.50,826.825,1094.275,2024-03-15,15,21,True,7,-587.1750000000001,-885.4250000000001,-510.9
3m_2024-01-01,0.50,2.75,1013.3,1179.775,2024-03-15,15,21,True,7,-587.1750000000001,-970.925,-313.85
3m_2024-01-01,0.50,3.00,944.925,1158.275,2024-03-15,15,21,True,7,-587.1750000000001,-949.425,-270.29999999999995
3m_2024-01-01,0.50,3.25,773.075,1103.275,2024-03-15,15,21,True,6,-587.1750000000001,-894.425,-195.575
3m_2024-01-01,0.50,3.50,1216.75,1103.275,2024-03-15,15,21,True,7,-587.1750000000001,-894.425,-219.325
3m_2024-01-01,0.75,1.00,604.7750000000001,939.7499999999999,2024-03-15,19,27,True,4,-560.9000000000001,-912.3000000000001,-474.5999999999999
3m_2024-01-01,0.75,1.25,593.425,986.625,2024-01-05,15,21,True,6,-560.9000000000001,-882.2249999999999,-528.075
3m_2024-01-01,0.75,1.50,531.05,1080.4250000000002,2024-03-15,15,21,True,6,-585.4000000000001,-862.975,-689.825
3m_2024-01-01,0.75,1.75,701.725,1080.1250000000002,2024-03-15,15,21,True,6,-585.4,-851.1999999999999,-881.375
3m_2024-01-01,0.75,2.00,804.175,1057.65,2024-03-15,19,27,True,5,-585.4,-796.125,-823.65
3m_2024-01-01,0.75,2.25,624.175,1112.3,2024-03-15,15,21,True,6,-585.4,-850.7750000000001,-906.3
3m_2024-01-01,0.75,2.50,670.075,1024.0,2024-01-05,15,21,True,6,-585.4,-830.875,-584.675
3m_2024-01-01,0.75,2.75,856.55,1037.5249999999999,2024-03-15,15,21,True,6,-585.4,-832.45,-387.625
3m_2024-01-01,0.75,3.00,788.175,1024.0,2024-01-05,15,21,True,6,-585.4,-824.3000000000001,-344.07499999999993
3m_2024-01-01,0.75,3.25,616.325,1024.0,2024-01-05,15,21,True,6,-585.4,-852.55,-269.34999999999997
3m_2024-01-01,0.75,3.50,1060.0,1024.0,2024-01-05,15,21,True,6,-585.4,-800.775,-293.0999999999999
3m_2024-01-01,1.00,1.25,564.35,988.8499999999999,2024-01-05,15,21,True,4,-560.9000000000001,-923.425,-609.55
3m_2024-01-01,1.00,1.50,501.975,1042.575,2024-03-15,15,21,True,4,-585.4000000000001,-904.175,-771.3
3m_2024-01-01,1.00,1.75,672.6500000000001,1070.5749999999998,2024-03-15,34,48,True,2,-585.4,-892.4,-962.85
3m_2024-01-01,1.00,2.00,775.1,1097.325,2024-02-28,34,48,True,3,-585.4,-833.85,-905.125
3m_2024-01-01,1.00,2.25,595.1,1143.925,2024-03-15,34,48,True,2,-585.4,-869.85,-987.775
3m_2024-01-01,1.00,2.50,641.0,1026.225,2024-01-05,19,27,True,3,-585.4,-872.0749999999999,-666.15
3m_2024-01-01,1.00,2.75,827.475,1026.225,2024-01-05,15,21,True,5,-585.4,-865.5,-469.1
3m_2024-01-01,1.00,3.00,759.1,1026.225,2024-01-05,15,21,True,4,-585.4,-865.5,-425.54999999999995
3m_2024-01-01,1.00,3.25,587.25,1026.225,2024-01-05,15,21,True,4,-585.4,-893.75,-362.55000000000007
3m_2024-01-01,1.00,3.50,1030.9250000000002,1026.225,2024-01-05,15,21,True,5,-585.4,-841.975,-374.575
3m_2024-01-01,1.25,1.50,490.625,1050.5,2024-01-05,30,42,True,3,-585.4000000000001,-874.0999999999999,-911.3
3m_2024-01-01,1.25,1.75,661.3,1197.525,2024-03-15,30,42,True,3,-585.4,-862.3249999999999,-1102.85
3m_2024-01-01,1.25,2.00,763.75,1139.8,2024-03-15,30,42,True,4,-585.4,-803.7749999999999,-1045.125
3m_2024-01-01,1.25,2.25,583.75,1222.45,2024-03-15,30,42,True,4,-585.4,-839.7749999999999,-1127.775
3m_2024-01-01,1.25,2.50,629.65,1089.175,2024-01-05,19,27,True,4,-585.4,-842.0,-806.1500000000001
3m_2024-01-01,1.25,2.75,816.125,1089.175,2024-01-05,19,27,True,5,-585.4,-835.425,-609.1
3m_2024-01-01,1.25,3.00,747.75,1089.175,2024-01-05,19,27,True,4,-585.4,-835.425,-565.5500000000001
3m_2024-01-01,1.25,3.25,575.9,1089.175,2024-01-05,15,21,True,5,-585.4,-863.675,-490.82500000000005
3m_2024-01-01,1.25,3.50,1019.575,1089.175,2024-01-05,19,27,True,5,-585.4,-811.8999999999999,-514.5749999999999
3m_2024-01-01,1.50,1.75,598.925,1355.525,2024-03-15,30,42,True,3,-609.9,-968.1,-1264.6
3m_2024-01-01,1.50,2.00,701.375,1297.8,2024-03-15,30,42,True,4,-609.9,-949.875,-1206.875
3m_2024-01-01,1.50,2.25,521.375,1380.45,2024-03-15,30,42,True,3,-609.9,-964.075,-1289.525
3m_2024-01-01,1.50,2.50,567.275,1114.6499999999999,2024-03-15,19,27,True,4,-609.9,-946.575,-967.9000000000001
3m_2024-01-01,1.50,2.75,753.75,1141.625,2024-03-15,19,27,True,4,-609.9,-1032.0749999999998,-770.85
3m_2024-01-01,1.50,3.00,685.375,1124.8249999999998,2024-03-15,19,27,True,4,-609.9,-1010.5749999999999,-727.3000000000001
3m_2024-01-01,1.50,3.25,513.525,1087.875,2024-01-05,15,21,True,5,-609.9,-955.5749999999999,-652.575
3m_2024-01-01,1.50,3.50,957.2,1087.875,2024-01-05,15,21,True,5,-609.9,-955.575,-676.3249999999999
3m_2024-01-01,1.75,2.00,872.05,1492.575,2024-03-15,30,42,True,5,-609.9,-949.5749999999999,-1398.4250000000002
3m_2024-01-01,1.75,2.25,692.05,1575.225,2024-03-15,30,42,True,4,-609.9,-963.775,-1481.075
3m_2024-01-01,1.75,2.50,737.95,1253.6,2024-03-15,30,42,True,4,-609.9,-946.275,-1159.45
3m_2024-01-01,1.75,2.75,924.425,1155.5249999999999,2024-03-15,19,27,True,5,-609.9,-1031.7749999999999,-962.3999999999999
3m_2024-01-01,1.75,3.00,856.05,1138.7250000000001,2024-03-15,19,27,True,5,-609.9,-1010.2749999999999,-918.8499999999999
3m_2024-01-01,1.75,3.25,684.2,1063.55,2024-03-15,15,21,True,5,-609.9,-955.2749999999999,-844.125
3m_2024-01-01,1.75,3.50,1127.875,1073.225,2024-03-15,19,27,True,5,-609.9,-955.2750000000001,-867.875
3m_2024-01-01,2.00,2.25,794.5,1517.5,2024-03-15,30,42,True,4,-609.9,-945.55,-1423.35
3m_2024-01-01,2.00,2.50,840.4,1195.875,2024-03-15,30,42,True,4,-609.9,-928.0500000000001,-1101.725
3m_2024-01-01,2.00,2.75,1026.875,1156.8,2024-03-15,19,27,True,6,-609.9,-1013.55,-904.675
3m_2024-01-01,2.00,3.00,958.5,1140.0,2024-03-15,19,27,True,5,-609.9,-992.05,-861.125
3m_2024-01-01,2.00,3.25,786.65,1063.35,2024-01-05,19,27,True,4,-609.9,-937.05,-786.4
3m_2024-01-01,2.00,3.50,1230.325,1074.5,2024-03-15,19,27,True,5,-609.9,-937.05,-810.1499999999999
3m_2024-01-01,2.25,2.50,660.4,1278.525,2024-03-15,30,42,True,4,-609.9,-942.25,-1184.375
3m_2024-01-01,2.25,2.75,846.875,1263.4499999999998,2024-03-15,19,27,True,5,-609.9,-1027.75,-987.3249999999999
3m_2024-01-01,2.25,3.00,778.5,1246.65,2024-03-15,19,27,True,5,-609.9,-1006.2499999999999,-943.775
3m_2024-01-01,2.25,3.25,606.65,1157.4,2024-03-15,19,27,True,4,-609.9,-951.2499999999999,-869.05
3m_2024-01-01,2.25,3.50,1050.325,1181.1499999999999,2024-03-15,19,27,True,5,-609.9,-951.25,-892.7999999999997
3m_2024-01-01,2.50,2.75,892.775,1130.925,2024-03-15,19,27,True,5,-609.9,-1010.25,-665.7
3m_2024-01-01,2.50,3.00,824.4,1126.55,2024-01-05,19,27,True,5,-609.9,-988.75,-622.15
3m_2024-01-01,2.50,3.25,652.55,1126.55,2024-01-05,19,27,True,4,-609.9,-933.75,-547.425
3m_2024-01-01,2.50,3.50,1096.225,1126.55,2024-01-05,19,27,True,5,-609.9,-933.75,-571.175
3m_2024-01-01,2.75,3.00,1010.875,1141.1,2024-03-15,19,27,True,5,-609.9,-1074.25,-425.1
3m_2024-01-01,2.75,3.25,839.025,1126.55,2024-01-05,19,27,True,4,-609.9,-1019.2499999999999,-350.375
3m_2024-01-01,2.75,3.50,1282.7,1126.55,2024-01-05,19,27,True,6,-609.9,-1019.25,-374.1249999999999
3m_2024-01-01,3.00,3.25,770.65,1126.55,2024-01-05,19,27,True,3,-609.9,-997.7499999999999,-306.82499999999993
3m_2024-01-01,3.00,3.50,1214.325,1126.55,2024-01-05,19,27,True,5,-609.9,-997.75,-330.5749999999998
3m_2024-01-01,3.25,3.50,1042.475,1126.55,2024-01-05,19,27,True,5,-609.9,-942.75,-255.84999999999997
3m_2024-04-01,0.50,0.50,1124.0,941.15,2024-04-18,16,22,True,9,-334.4,-941.15,-189.85000000000002
3m_2024-04-01,0.75,0.75,1919.15,882.9000000000001,2024-06-28,10,14,True,9,-398.24999999999994,-786.4499999999999,-144.0999999999999
3m_2024-04-01,1.00,1.00,2112.9,847.0999999999999,2024-06-28,16,22,True,7,-414.85000000000036,-799.5999999999999,-29.400000000000006
3m_2024-04-01,1.25,1.25,2362.85,770.0999999999999,2024-06-26,16,22,True,8,-415.2999999999997,-770.0999999999999,-192.0
3m_2024-04-01,1.50,1.50,1821.7,846.8,2024-06-28,10,14,True,9,-417.79999999999995,-750.35,-141.85
3m_2024-04-01,1.75,1.75,1626.0,816.1500000000001,2024-06-28,10,14,True,8,-417.79999999999995,-764.1,-290.5
3m_2024-04-01,2.00,2.00,1024.55,832.6,2024-04-18,17,25,True,6,-417.79999999999995,-832.6,-585.15
3m_2024-04-01,2.25,2.25,1024.1,1219.35,2024-04-19,29,41,True,5,-417.79999999999995,-1106.1,-945.55
3m_2024-04-01,2.50,2.50,1141.55,1106.1,2024-04-18,17,25,True,8,-417.79999999999995,-1106.1,-740.9499999999999
3m_2024-04-01,2.75,2.75,1953.25,1106.1,2024-04-18,16,22,True,7,-417.79999999999995,-1106.1,-854.85
3m_2024-04-01,3.00,3.00,2177.05,1117.45,2024-04-18,20,28,True,6,-417.8,-1106.1,-558.3
3m_2024-04-01,3.25,3.25,2600.2,1117.45,2024-04-18,14,20,True,7,-417.8,-1106.1000000000001,-170.65
3m_2024-04-01,3.50,3.50,2070.0,1104.95,2024-04-18,15,21,True,6,-417.8,-1093.6,-300.6999999999998
3m_2024-04-01,0.50,0.75,1521.575,863.8,2024-04-18,10,14,True,10,-357.275,-863.8,-130.6500000000001
3m_2024-04-01,0.50,1.00,1618.45,822.275,2024-04-18,16,22,True,8,-353.8750000000002,-822.275,-39.85000000000002
3m_2024-04-01,0.50,1.25,1743.425,803.0,2024-04-18,16,22,True,8,-355.3499999999997,-803.0,-121.14999999999999
3m_2024-04-01,0.50,1.50,1472.85,845.75,2024-04-18,10,14,True,10,-355.35000000000014,-845.75,-96.07499999999999
3m_2024-04-01,0.50,1.75,1375.0,852.625,2024-04-18,10,14,True,10,-332.6,-852.625,-170.39999999999998
3m_2024-04-01,0.50,2.00,1074.275,886.875,2024-04-18,16,22,True,8,-332.6,-886.875,-317.725
3m_2024-04-01,0.50,2.25,1074.05,1043.425,2024-04-19,17,25,True,9,-332.59999999999997,-1023.625,-497.925
3m_2024-04-01,0.50,2.50,1132.775,1023.625,2024-04-18,16,22,True,10,-332.59999999999997,-1023.625,-395.625
3m_2024-04-01,0.50,2.75,1538.625,1023.625,2024-04-18,16,22,True,9,-332.59999999999997,-1023.625,-452.57500000000005
3m_2024-04-01,0.50,3.00,1650.525,1023.625,2024-04-18,16,22,True,9,-354.54999999999995,-1023.625,-304.3
3m_2024-04-01,0.50,3.25,1862.1,1023.625,2024-04-18,10,14,True,10,-354.54999999999995,-1023.625,-110.47500000000001
3m_2024-04-01,0.50,3.50,1597.0,1017.375,2024-04-18,15,21,True,9,-354.54999999999995,-1017.375,-245.27499999999986
3m_2024-04-01,0.75,1.00,2016.025,865.0,2024-06-28,10,14,True,8,-394.8499999999999,-760.4749999999999,141.92499999999995
